序号,行业,行业指数,行业-涨跌幅,流入资金,流出资金,净额,公司家数,领涨股,领涨股-涨跌幅,当前价
44,白色家电,8009.95,1.06,31.65,37.87,-6.22,44,海达尔,5.86,84.06
45,汽车零部件,5856.1,1.02,125.98,124.88,1.11,271,秦安股份,10.02,13.95
46,军工装备,2129.2,0.98,85.59,80.9,4.69,82,迈信林,11.62,46.21
47,能源金属,32941.1,0.98,57.88,60.12,-2.25,12,永杉锂业,6.93,16.81
48,多元金融,1087.13,0.98,14.24,14.04,0.21,26,仁东控股,5.58,11.35
49,软件开发,1951.61,0.97,125.27,138.82,-13.55,138,威士顿,19.99,46.16
50,工业金属,4397.35,0.96,146.92,160.05,-13.13,55,宏桥控股,10.0,21.34
51,金属新材料,14051.8,0.95,21.41,20.96,0.45,34,江南新材,5.78,144.47
52,物流,5152.1,0.93,10.7,11.42,-0.72,50,龙洲股份,10.07,5.03
53,汽车整车,2603.26,0.92,42.33,35.64,6.69,23,江淮汽车,6.16,25.5
54,计算机设备,4017.14,0.89,93.12,93.47,-0.35,83,宇瞳光学,7.37,18.95
55,医疗器械,11141.7,0.89,55.44,58.68,-3.24,140,超研股份,19.97,18.38
56,军工电子,12026.3,0.89,53.54,54.96,-1.42,63,高凌信息,3.66,19.54
57,电机,3415.33,0.89,14.01,16.15,-2.13,26,华瑞股份,12.77,35.69
58,公路铁路运输,1303.88,0.88,13.3,12.61,0.69,32,富临运业,10.02,9.99
59,游戏,9484.03,0.82,32.79,34.69,-1.9,24,迅游科技,3.36,35.67
60,养殖业,2841.17,0.82,20.61,24.38,-3.77,36,京基智农,9.98,24.13
61,轨交设备,999.049,0.81,8.69,6.59,2.1,30,晋西车轴,4.83,4.12
62,纺织制造,2317.11,0.8,9.27,9.08,0.19,33,聚杰微纤,5.8,49.1
63,钢铁,1524.81,0.8,26.91,24.18,2.73,44,酒钢宏兴,2.76,1.49
64,种植业与林业,4054.12,0.79,10.29,9.42,0.87,30,丰林集团,2.75,2.62
65,证券,1467.54,0.68,77.12,74.5,2.62,50,锦龙股份,4.77,9.67
66,化学制药,6465.45,0.65,160.65,184.61,-23.96,158,美诺华,10.0,33.33
67,旅游及酒店,2777.66,0.64,11.57,11.18,0.39,35,华天酒店,3.94,4.48
68,造纸,2102.11,0.64,10.32,8.58,1.73,24,安妮股份,4.61,9.99
69,贸易,2564.55,0.63,3.13,3.21,-0.08,14,苏豪汇鸿,1.65,2.47
70,机场航运,1795.21,0.6,8.9,6.7,2.21,13,中信海直,1.61,14.47
71,医疗服务,20860.5,0.6,153.39,170.2,-16.81,56,百花医药,10.04,14.03
72,燃气,1850.11,0.53,7.07,7.06,0.01,27,德龙汇能,10.01,25.27
73,汽车服务及其他,1100.94,0.52,8.99,9.82,-0.83,26,征和工业,2.58,66.68
74,化学纤维,3717.7,0.52,15.08,16.68,-1.6,29,华西股份,9.92,5.76
75,化学原料,3200.64,0.51,32.41,37.43,-5.02,59,亚太实业,5.66,10.65
76,服装家纺,2906.33,0.5,23.88,24.41,-0.54,75,探路者,8.55,12.57
77,黑色家电,4070.26,0.49,4.62,4.11,0.51,9,九联科技,2.51,9.38
78,农化制品,4821.43,0.49,41.57,42.33,-0.77,61,辉丰股份,3.88,2.14
79,港口航运,1209.83,0.48,27.2,26.3,0.9,36,中远海特,5.51,12.06
80,工程机械,3094.6,0.47,23.22,23.3,-0.08,36,威博液压,3.59,13.57
81,石油加工贸易,3467.61,0.38,14.26,18.35,-4.09,27,广聚能源,6.52,8.33
82,医药商业,4830.96,0.32,25.2,27.97,-2.77,32,开开实业,10.0,17.27
83,保险,1970.14,0.22,21.97,21.91,0.06,5,新华保险,0.81,58.83
84,中药,3214.83,0.14,41.55,49.13,-7.58,68,康恩贝,9.95,4.75
85,电力,1985.2,-0.04,118.98,134.33,-15.35,110,惠天热电,9.9,4.44
86,生物制品,6295.0,-0.04,51.78,58.61,-6.83,55,*ST康乐,12.28,5.76
87,银行,1319.23,-0.09,77.63,80.65,-3.02,84,苏州银行,1.2,8.45
88,美容护理,4884.76,-0.26,9.88,10.43,-0.55,34,水羊股份,2.69,22.93
89,煤炭开采加工,2934.25,-0.76,36.87,38.64,-1.78,34,宝泰隆,1.48,2.74
90,油气开采及服务,1713.34,-2.4,23.32,31.79,-8.47,19,ST洲际,0.39,2.57
