序号,行业,行业指数,行业-涨跌幅,流入资金,流出资金,净额,公司家数,领涨股,领涨股-涨跌幅,当前价
44,钢铁,1528.99,0.03,22.26,23.3,-1.05,44,鄂尔多斯,5.9,14.71
45,工程机械,3063.82,0.02,18.92,18.27,0.64,36,铁拓机械,9.65,15.8
46,建筑材料,5632.15,0.01,66.35,92.81,-26.46,73,福建水泥,9.92,5.21
47,医疗器械,10943.8,-0.04,49.7,49.71,-0.01,140,可孚医疗,7.55,51.87
48,中药,3162.26,-0.07,25.93,26.48,-0.55,68,*ST香雪,4.29,6.56
49,风电设备,4046.54,-0.14,17.85,21.59,-3.73,31,电气风电,12.57,8.42
50,电网设备,6452.19,-0.15,142.27,143.58,-1.31,140,益坤电气,7.99,28.94
51,光伏设备,7007.98,-0.27,65.27,64.11,1.16,73,欧普泰,3.95,8.68
52,纺织制造,2316.65,-0.33,4.98,6.46,-1.47,33,浔兴股份,2.44,7.99
53,计算机设备,4029.73,-0.35,118.46,147.23,-28.77,83,锐明技术,4.39,48.5
54,厨卫电器,6099.92,-0.42,4.07,4.06,0.0,9,日出东方,3.03,7.83
55,通信服务,2677.1,-0.43,35.78,39.71,-3.93,44,世纪鼎利,2.09,6.85
56,环境治理,4134.0,-0.46,33.41,42.73,-9.32,111,南大环境,12.95,28.95
57,化学制品,7190.26,-0.49,105.55,129.66,-24.11,183,大禹生物,17.7,7.58
58,造纸,2070.16,-0.52,7.88,10.38,-2.51,24,宜宾纸业,1.26,15.23
59,环保设备,1427.44,-0.57,12.08,14.07,-1.99,30,紫金龙净,4.62,19.01
60,白色家电,8053.3,-0.59,35.22,38.98,-3.77,44,万朗磁塑,7.01,66.51
61,化学制药,6244.96,-0.6,104.31,120.92,-16.61,158,昂利康,6.12,26.88
62,煤炭开采加工,3062.47,-0.6,39.63,39.15,0.48,34,晋控煤业,3.63,16.82
63,医疗服务,19143.7,-0.66,65.34,67.36,-2.02,56,诺思格,6.38,56.17
64,化学纤维,3774.99,-0.69,17.8,21.71,-3.9,29,吉林化纤,3.52,3.82
65,其他电源设备,6175.21,-0.72,50.79,53.57,-2.78,35,汽轮科技,6.91,13.16
66,化学原料,3326.71,-0.85,58.44,70.26,-11.82,59,振华股份,4.11,36.95
67,专用设备,7400.47,-0.9,123.38,154.74,-31.37,201,天沃科技,10.04,4.93
68,军工电子,11579.2,-0.93,38.78,46.37,-7.59,61,邦彦技术,3.91,15.96
69,生物制品,6064.06,-0.93,27.75,36.12,-8.38,55,万泽股份,3.02,24.92
70,汽车零部件,5820.68,-1.01,157.93,192.25,-34.32,275,大地电气,11.1,12.51
71,黑色家电,4197.84,-1.08,4.52,5.89,-1.37,9,四川九洲,0.24,12.68
72,橡胶制品,13724.2,-1.25,5.36,6.32,-0.96,22,三力士,2.14,3.82
73,电池,17449.5,-1.32,131.54,149.22,-17.69,107,华汇智能,111.75,37.5
74,塑料制品,10670.8,-1.34,54.0,61.36,-7.36,77,津膜科技,5.84,8.34
75,通用设备,9205.64,-1.36,191.36,235.07,-43.71,253,*ST宝馨,9.05,2.53
76,工业金属,4452.79,-1.49,91.55,136.77,-45.23,55,豪美新材,7.39,26.15
77,通信设备,9298.39,-1.64,461.74,501.89,-40.15,91,楚天龙,10.0,21.12
78,光学光电子,5332.76,-1.65,110.62,155.26,-44.64,107,久量股份,6.05,22.8
79,金属新材料,13572.4,-1.68,17.02,25.55,-8.53,34,昆工科技,2.65,13.55
80,小金属,8620.01,-1.7,57.41,92.21,-34.8,30,金钛股份,15.72,28.04
81,贵金属,6038.85,-1.78,92.88,100.21,-7.33,14,山东黄金,1.07,37.9
82,自动化设备,28172.0,-1.84,125.76,157.38,-31.62,99,德龙激光,17.5,61.9
83,电机,3265.75,-2.03,10.86,16.88,-6.02,26,神力股份,1.31,17.02
84,其他电子,20127.7,-2.05,45.83,69.83,-24.0,34,伊戈尔,2.77,25.27
85,消费电子,12473.8,-2.06,160.58,198.14,-37.56,96,绿联科技,5.57,57.4
86,非金属材料,29893.6,-2.12,18.7,25.29,-6.58,17,宁新新材,1.35,7.5
87,能源金属,30101.1,-2.65,23.22,39.41,-16.19,13,*ST威领,-0.66,18.02
88,元件,23527.4,-2.73,303.25,346.85,-43.6,63,景旺电子,8.96,96.34
89,半导体,15884.1,-2.82,740.32,899.04,-158.72,187,灿瑞科技,11.02,51.4
90,电子化学品,83400.0,-3.39,103.95,126.36,-22.4,43,方邦股份,4.05,132.19
