序号,行业,行业指数,行业-涨跌幅,流入资金,流出资金,净额,公司家数,领涨股,领涨股-涨跌幅,当前价
26,建筑节能,1432.88,-0.01,50.54,60.0,-9.46,103,京能热力,10.05,11.17
27,特高压,4964.92,-0.02,228.62,246.67,-18.05,132,神马电力,10.0,50.39
28,安防,4791.21,-0.04,146.73,163.54,-16.81,176,路桥信息,21.64,32.71
29,PM2.5,1777.85,-0.06,17.0,14.96,2.04,36,安车检测,8.7,24.11
30,无人机,3000.07,-0.06,505.82,540.37,-34.54,465,晟楠科技,29.96,22.21
31,无线充电,2058.95,-0.06,65.17,69.82,-4.65,59,一彬科技,10.02,18.22
32,长安汽车概念,1537.83,-0.07,214.9,248.24,-33.35,458,一彬科技,10.02,18.22
33,石墨烯,1743.28,-0.09,110.04,110.22,-0.17,77,道明光学,10.02,9.88
34,地下管网,1309.41,-0.1,38.81,47.59,-8.77,113,顺控发展,9.98,13.77
35,一体化压铸,1215.59,-0.12,36.54,39.8,-3.26,54,深圳新星,10.02,22.61
36,电子竞技,479.957,-0.12,36.88,45.54,-8.67,37,智新电子,29.95,14.1
37,小米汽车,1555.83,-0.12,174.28,186.22,-11.93,120,飞龙股份,10.0,58.07
38,中俄贸易概念,1619.32,-0.14,69.97,80.18,-10.21,179,长江能科,12.12,9.25
39,电子身份证,1293.98,-0.15,31.35,36.83,-5.48,39,恒宝股份,10.02,13.51
40,抽水蓄能,1531.62,-0.16,98.9,109.99,-11.09,80,雪人集团,10.03,13.27
41,柔性直流输电,1483.45,-0.16,111.19,125.89,-14.7,67,神马电力,10.0,50.39
42,广东自贸区,1263.94,-0.19,15.93,19.14,-3.21,28,维琪科技,29.98,70.66
43,大飞机,3600.27,-0.2,158.67,156.56,2.11,154,博云新材,10.01,20.0
44,农机,1273.75,-0.21,64.9,80.74,-15.84,99,天禾股份,10.06,7.33
45,海工装备,3517.45,-0.21,324.97,366.52,-41.56,274,长江能科,12.12,9.25
46,商业航天,2128.14,-0.22,689.47,718.01,-28.54,505,科隆新材,14.57,21.54
47,移动支付,2342.48,-0.23,100.69,110.79,-10.11,78,路桥信息,21.64,32.71
48,低空经济,2055.41,-0.24,467.49,512.67,-45.19,502,路桥信息,21.64,32.71
49,中船系,1780.06,-0.24,18.61,25.5,-6.88,20,中国动力,2.13,32.59
50,天然气,1661.82,-0.24,142.09,158.37,-16.28,166,长江能科,12.12,9.25
51,横琴新区,1831.06,-0.25,32.49,38.02,-5.53,42,云意电气,5.17,11.59
52,天津自贸区,1095.14,-0.25,7.59,8.4,-0.81,17,天津普林,5.11,23.65
53,核电,3965.86,-0.25,332.74,366.2,-33.45,351,雪人集团,10.03,13.27
54,民爆概念,1750.11,-0.25,21.36,23.33,-1.97,25,盛景微,10.0,43.33
55,露营经济,1626.76,-0.28,15.92,18.27,-2.35,55,ST际华,5.24,2.01
56,核污染防治,1567.48,-0.3,37.11,38.71,-1.6,59,族兴新材,8.36,21.13
57,华为汽车,2820.54,-0.31,155.56,175.15,-19.59,174,沃特股份,9.99,30.84
58,数字孪生,1878.59,-0.34,166.41,195.79,-29.37,212,路桥信息,21.64,32.71
59,富士康概念,3618.93,-0.35,223.63,218.61,5.02,109,ST东尼,10.0,30.24
60,智能音箱,2733.5,-0.35,143.44,138.98,4.46,60,奥尼电子,11.56,60.24
61,高端装备,3252.2,-0.35,402.97,448.28,-45.31,398,科隆新材,14.57,21.54
62,华为数字能源,1591.61,-0.36,54.73,61.58,-6.84,46,*ST宝馨,10.19,2.27
63,风电,1267.77,-0.36,512.45,573.75,-61.3,443,科隆新材,14.57,21.54
64,光纤概念,3716.36,-0.36,492.37,520.76,-28.39,112,杭电股份,9.99,37.22
65,两轮车,1633.12,-0.36,45.55,50.9,-5.35,78,集泰股份,9.97,7.28
66,换电概念,1509.03,-0.37,88.43,103.84,-15.41,94,*ST宝馨,10.19,2.27
67,无人零售,1355.44,-0.38,24.69,24.81,-0.12,26,冰山冷热,2.87,5.38
68,新能源汽车,4567.65,-0.38,1242.4,1364.64,-122.24,1068,智新电子,29.95,14.1
69,3D打印,4415.56,-0.38,203.64,207.87,-4.23,142,哈森股份,10.01,23.85
70,燃料电池,1959.16,-0.38,203.89,232.42,-28.52,213,雪人集团,10.03,13.27
71,高压快充,1910.99,-0.39,160.02,176.48,-16.46,125,同惠电子,10.63,22.27
72,卫星导航,4445.59,-0.39,324.35,341.53,-17.18,280,北方长龙,13.9,106.3
73,消费电子概念,3162.85,-0.39,821.69,881.97,-60.28,506,智新电子,29.95,14.1
74,新型城镇化,1269.79,-0.4,84.59,103.84,-19.25,220,国晟科技,10.03,10.75
75,水利,2418.72,-0.4,233.46,272.58,-39.12,263,雪人集团,10.03,13.27
76,PEEK材料,1935.23,-0.4,84.23,84.05,0.19,54,沃特股份,9.99,30.84
77,无线耳机,2520.47,-0.41,184.11,201.71,-17.59,99,奥尼电子,11.56,60.24
78,净水概念,1158.7,-0.41,55.13,49.5,5.63,77,顺控发展,9.98,13.77
79,化债概念(AMC概念),1156.13,-0.42,19.41,27.79,-8.39,41,信达地产,10.11,3.05
80,有机硅概念,1987.25,-0.43,39.28,46.44,-7.15,55,集泰股份,9.97,7.28
81,智能家居,3722.51,-0.43,288.04,317.07,-29.04,291,智新电子,29.95,14.1
82,充电桩,6295.13,-0.43,385.87,442.86,-56.99,389,路桥信息,21.64,32.71
83,车联网(车路协同),1133.77,-0.44,304.26,357.14,-52.88,297,智新电子,29.95,14.1
84,物联网,2999.08,-0.45,537.92,616.82,-78.9,470,路桥信息,21.64,32.71
85,时空大数据,1432.89,-0.45,39.25,44.15,-4.91,69,中电鑫龙,5.23,8.65
86,毫米波雷达,2080.35,-0.47,264.39,274.53,-10.14,126,沃特股份,9.99,30.84
87,6G概念,2424.62,-0.48,243.62,261.91,-18.29,98,沃特股份,9.99,30.84
88,体育产业,1013.28,-0.49,58.67,68.88,-10.2,136,雪人集团,10.03,13.27
89,汽车电子,5578.97,-0.49,772.54,844.75,-72.21,393,智新电子,29.95,14.1
90,比亚迪概念,1889.02,-0.5,692.92,778.03,-85.12,688,同惠电子,10.63,22.27
91,人民币贬值受益,2336.6,-0.5,972.1,1088.03,-115.94,609,格林生物,104.41,53.82
92,冰雪产业,1321.72,-0.51,30.98,37.27,-6.29,59,雪人集团,10.03,13.27
93,东数西算(算力),2191.75,-0.51,791.68,857.63,-65.95,413,雪人集团,10.03,13.27
94,固废处理,2220.94,-0.52,74.92,86.46,-11.54,156,路德科技,12.51,22.21
95,垃圾分类,1808.04,-0.53,33.4,35.86,-2.45,98,顺控发展,9.98,13.77
96,传感器,1587.78,-0.54,293.64,334.6,-40.96,271,竞业达,10.01,20.0
97,氢能源,2620.27,-0.54,401.94,476.3,-74.37,404,长江能科,12.12,9.25
98,机器人概念,3881.43,-0.54,1206.27,1352.95,-146.68,1223,路桥信息,21.64,32.71
99,碳中和,1928.77,-0.54,218.25,259.35,-41.1,276,德固特,10.3,19.28
100,烟草,1514.43,-0.55,12.71,17.34,-4.64,41,香溢融通,9.97,10.15
101,烟草,1514.43,-0.55,12.71,17.34,-4.64,41,香溢融通,9.97,10.15
102,新型烟草(电子烟),2023.49,-0.55,53.53,56.27,-2.74,52,沃特股份,9.99,30.84
103,电力物联网,1966.01,-0.55,51.15,58.68,-7.53,85,中电鑫龙,5.23,8.65
104,硅能源,1112.7,-0.56,56.88,76.94,-20.06,63,国晟科技,10.03,10.75
105,无人驾驶,2830.89,-0.56,620.24,707.03,-86.78,408,智新电子,29.95,14.1
106,储能,2440.81,-0.56,949.12,1101.32,-152.19,900,智新电子,29.95,14.1
107,人形机器人,2367.76,-0.56,598.87,658.03,-59.16,465,同惠电子,10.63,22.27
108,苹果概念,5824.1,-0.57,298.33,316.31,-17.98,140,哈森股份,10.01,23.85
109,特斯拉概念,5336.99,-0.57,360.05,401.96,-41.92,248,飞龙股份,10.0,58.07
110,算力租赁,1405.69,-0.57,308.3,325.75,-17.45,187,奥尼电子,11.56,60.24
111,智慧城市,4171.71,-0.57,319.91,384.54,-64.64,419,路桥信息,21.64,32.71
112,西部大开发,1833.75,-0.58,674.65,795.84,-121.18,636,科隆新材,14.57,21.54
113,超导概念,2438.89,-0.58,70.92,75.52,-4.6,32,远东股份,9.98,19.5
114,智慧灯杆,1544.13,-0.58,40.4,54.21,-13.81,64,茂硕电源,5.07,8.29
115,量子科技,2437.09,-0.58,237.22,262.77,-25.54,115,恒宝股份,10.02,13.51
116,共同富裕示范区,1490.39,-0.59,126.73,141.5,-14.78,189,道明光学,10.02,9.88
117,星闪概念,1406.26,-0.59,82.39,97.75,-15.36,74,奥尼电子,11.56,60.24
118,数据中心(AIDC),2270.36,-0.6,1420.57,1562.3,-141.72,655,雪人集团,10.03,13.27
119,PCB概念,2579.74,-0.6,589.86,607.98,-18.12,238,光洋股份,10.02,14.16
120,海峡两岸,1853.09,-0.6,424.54,475.59,-51.05,319,路桥信息,21.64,32.71
121,粤港澳大湾区,2596.5,-0.61,513.18,566.37,-53.19,493,维琪科技,29.98,70.66
122,智能电网,3737.94,-0.61,304.81,335.4,-30.59,277,*ST宝馨,10.19,2.27
123,雄安新区,1132.1,-0.61,102.46,128.99,-26.53,196,石化机械,9.98,6.06
124,PPP概念,920.104,-0.61,93.98,114.17,-20.2,201,国晟科技,10.03,10.75
125,智能穿戴,4325.65,-0.61,412.38,460.89,-48.51,241,智新电子,29.95,14.1
126,智慧政务,1400.59,-0.61,157.47,190.99,-33.52,220,恒宝股份,10.02,13.51
127,一带一路,2354.39,-0.62,755.05,884.57,-129.52,792,智新电子,29.95,14.1
128,黑龙江自贸区,1848.93,-0.62,39.68,48.38,-8.7,36,龙版传媒,10.02,12.85
129,C2M概念,1947.98,-0.63,18.55,22.16,-3.61,39,天创时尚,5.14,20.86
130,光伏概念,4254.95,-0.63,739.81,809.92,-70.11,601,*ST宝馨,10.19,2.27
131,虚拟现实,999.458,-0.63,425.13,501.55,-76.42,288,云南旅游,10.06,5.25
132,数字货币,1993.88,-0.65,112.08,128.29,-16.21,91,恒宝股份,10.02,13.51
133,网约车,1417.48,-0.65,9.75,15.81,-6.07,29,云南旅游,10.06,5.25
134,污水处理,1781.13,-0.67,109.77,131.02,-21.25,228,路德科技,12.51,22.21
135,京津冀一体化,1954.95,-0.67,232.66,278.23,-45.57,291,京能热力,10.05,11.17
136,股权转让(并购重组),1105.77,-0.67,416.73,467.89,-51.16,934,路桥信息,21.64,32.71
137,空间计算,1238.07,-0.67,30.7,34.61,-3.9,63,经纬股份,4.1,34.56
138,长三角一体化,1975.18,-0.68,177.27,183.59,-6.32,234,威贸电子,7.17,16.73
139,新型工业化,1669.49,-0.68,221.13,232.42,-11.28,292,奥美森,7.23,23.59
140,人脸识别,1328.68,-0.69,90.5,96.5,-6.01,109,奥尼电子,11.56,60.24
141,赛马概念,1074.44,-0.69,0.97,1.23,-0.26,4,*ST正平,0.55,7.38
142,福建自贸区,1583.07,-0.7,153.03,180.77,-27.74,127,路桥信息,21.64,32.71
143,共享单车,1034.74,-0.7,2.53,3.03,-0.5,14,津富士达,1.31,23.96
144,可降解塑料,1512.77,-0.7,38.99,50.43,-11.44,174,万朗磁塑,5.8,56.5
145,5G,6393.13,-0.7,1187.4,1267.41,-80.01,453,恒宝股份,10.02,13.51
146,足球概念,1471.25,-0.7,23.18,27.81,-4.63,40,康力源,3.41,44.26
147,装配式建筑,979.04,-0.71,37.25,52.53,-15.27,107,集泰股份,9.97,7.28
148,数字经济,1545.5,-0.71,431.92,515.16,-83.23,512,天禾股份,10.06,7.33
149,牙科医疗,1134.59,-0.72,31.43,33.11,-1.68,30,朗姿股份,4.77,16.46
150,电子纸,1262.12,-0.72,40.99,55.93,-14.94,27,莱宝高科,5.0,10.93
151,工业母机,1900.16,-0.73,102.83,110.98,-8.16,116,*ST宝馨,10.19,2.27
152,芯片概念,4887.87,-0.73,2020.93,2209.29,-188.35,925,同惠电子,10.63,22.27
153,可控核聚变,2259.38,-0.73,183.73,203.23,-19.5,117,雪人集团,10.03,13.27
154,工业互联网,2635.16,-0.74,474.42,565.67,-91.25,439,雪人集团,10.03,13.27
155,跨境电商,956.519,-0.74,247.42,292.61,-45.19,340,奥尼电子,11.56,60.24
156,碳交易,1001.18,-0.74,108.04,141.68,-33.64,121,京能热力,10.05,11.17
157,物业管理,1183.25,-0.74,126.43,143.26,-16.83,182,信达地产,10.11,3.05
158,融资融券,1781.65,-0.74,4729.01,5452.0,-722.99,3861,格林生物,104.41,53.82
159,证金持股,1136.96,-0.76,109.55,133.99,-24.44,33,国电电力,3.25,5.4
160,柔性屏(折叠屏),3191.76,-0.77,160.62,181.56,-20.94,109,彩客科技,7.72,48.12
161,央企国企改革,3054.52,-0.77,502.17,585.71,-83.55,790,信达地产,10.11,3.05
162,旅游概念,2711.46,-0.77,105.07,129.68,-24.62,151,云南旅游,10.06,5.25
163,机器视觉,1912.98,-0.78,256.44,286.85,-30.41,251,一彬科技,10.02,18.22
164,国资云,1514.25,-0.78,91.8,102.19,-10.39,54,*ST易录,4.91,8.33
165,AI眼镜,2628.33,-0.78,372.36,410.07,-37.72,192,光洋股份,10.02,14.16
166,人工智能,1300.77,-0.8,1065.0,1280.85,-215.85,1082,路桥信息,21.64,32.71
167,数据安全,1121.51,-0.81,207.11,246.17,-39.06,175,恒宝股份,10.02,13.51
168,石墨电极,1045.14,-0.81,20.93,25.21,-4.28,26,中兵红箭,6.69,15.62
169,生物质能发电,1045.31,-0.81,29.97,34.49,-4.52,65,高能环境,3.98,15.4
170,钙钛矿电池,1075.43,-0.82,120.13,135.8,-15.67,92,*ST宝馨,10.19,2.27
171,光热发电,990.457,-0.82,19.01,28.39,-9.38,48,宝光股份,4.99,15.14
172,云办公,1822.9,-0.83,37.31,45.76,-8.45,49,品高股份,5.06,77.03
173,虚拟电厂,1487.66,-0.83,120.95,155.5,-34.55,157,国晟科技,10.03,10.75
174,光伏建筑一体化,1513.29,-0.83,76.68,106.38,-29.7,134,顺控发展,9.98,13.77
175,智能座舱,1587.65,-0.83,258.03,298.42,-40.38,171,光洋股份,10.02,14.16
176,F5G概念,4246.47,-0.84,239.36,272.28,-32.92,36,金信诺,6.75,12.65
177,摘帽,1017.16,-0.84,50.23,56.66,-6.43,80,大晟文化,10.08,5.35
178,MR(混合现实),1718.38,-0.85,155.02,159.58,-4.56,71,昂利康,5.34,26.03
179,HJT电池,2952.47,-0.85,86.42,91.16,-4.74,68,*ST宝馨,10.19,2.27
180,信创,1979.5,-0.85,285.17,343.35,-58.18,303,竞业达,10.01,20.0
181,POE胶膜,886.066,-0.85,31.43,38.89,-7.45,29,新广益,5.05,52.2
182,智能物流,1083.36,-0.86,145.96,180.01,-34.06,251,天禾股份,10.06,7.33
183,职业教育,1612.59,-0.87,82.11,106.26,-24.15,137,竞业达,10.01,20.0
184,宠物经济,1422.22,-0.87,51.06,63.4,-12.35,127,奥尼电子,11.56,60.24
185,PET铜箔,1950.67,-0.87,113.4,119.61,-6.21,49,杭电股份,9.99,37.22
186,锂电池概念,1889.03,-0.88,811.73,933.07,-121.34,609,深圳新星,10.02,22.61
187,华为概念,3447.46,-0.88,1396.26,1563.18,-166.92,1004,同惠电子,10.63,22.27
188,EDR概念,1505.87,-0.88,49.74,47.01,2.73,20,神宇股份,3.02,26.91
189,华为盘古,998.687,-0.88,27.17,35.35,-8.18,29,ST信源,4.58,2.74
190,IP经济(谷子经济),1247.58,-0.89,153.42,191.54,-38.12,196,龙版传媒,10.02,12.85
191,英伟达概念,1849.15,-0.9,318.21,321.97,-3.76,81,奥尼电子,11.56,60.24
192,新疆振兴,1004.59,-0.9,119.64,146.84,-27.2,156,科隆新材,14.57,21.54
193,CRO概念,961.216,-0.9,92.71,88.53,4.18,77,奥浦迈,4.33,55.88
194,华为海思概念股,4079.6,-0.9,120.74,125.95,-5.21,51,强瑞技术,3.62,120.44
195,华为鲲鹏,1335.69,-0.9,109.74,141.24,-31.5,176,博睿数据,5.11,68.46
196,第三代半导体,2509.25,-0.91,368.05,396.66,-28.62,181,同惠电子,10.63,22.27
197,在线教育,2920.16,-0.91,125.16,166.02,-40.86,127,龙版传媒,10.02,12.85
198,华为昇腾,1476.14,-0.91,66.22,86.88,-20.66,105,博睿数据,5.11,68.46
199,云计算,3753.92,-0.91,293.55,334.16,-40.61,223,路桥信息,21.64,32.71
200,雅下水电概念,1256.05,-0.92,75.33,104.71,-29.38,89,雪人集团,10.03,13.27
201,创投,3463.14,-0.92,581.34,687.1,-105.77,468,大晟文化,10.08,5.35
202,语音技术,1847.05,-0.92,46.3,56.11,-9.81,62,南方精工,6.03,16.7
203,中韩自贸区,2489.71,-0.92,8.61,10.84,-2.24,17,朗姿股份,4.77,16.46
204,绿色电力,1150.64,-0.92,358.43,435.72,-77.29,427,神马电力,10.0,50.39
205,拼多多概念,1658.2,-0.92,24.79,29.63,-4.84,40,返利科技,6.67,9.75
206,互联网金融,5915.2,-0.93,187.34,246.46,-59.12,215,恒宝股份,10.02,13.51
207,百度概念,1888.24,-0.93,310.67,391.12,-80.45,233,竞业达,10.01,20.0
208,小米概念,2059.09,-0.93,617.83,698.03,-80.2,374,沃特股份,9.99,30.84
209,医疗器械概念,3010.86,-0.95,260.64,322.95,-62.32,414,康隆达,9.99,22.56
210,毛发医疗,1122.54,-0.95,13.64,19.38,-5.74,26,小方制药,10.0,27.94
211,宁德时代概念,2231.1,-0.96,392.65,448.58,-55.94,299,ST东尼,10.0,30.24
212,跨境支付(CIPS),1572.24,-0.96,117.56,136.9,-19.35,73,楚天龙,7.87,21.12
213,高压氧舱,1187.55,-0.96,6.01,8.03,-2.02,11,威奥股份,6.35,6.2
214,国企改革,1416.3,-0.97,1497.2,1798.97,-301.78,2940,路桥信息,21.64,32.71
215,合成生物,1555.74,-0.97,108.31,133.88,-25.57,170,维琪科技,29.98,70.66
216,DeepSeek概念,1609.75,-0.97,853.0,1018.97,-165.97,770,竞业达,10.01,20.0
217,数据确权,1445.06,-0.97,58.56,73.63,-15.07,69,顺控发展,9.98,13.77
218,网络安全,5361.62,-0.98,243.55,290.77,-47.22,195,恒宝股份,10.02,13.51
219,固态电池,1392.49,-0.98,404.68,471.36,-66.68,297,国晟科技,10.03,10.75
220,数据要素,1183.92,-0.98,300.91,381.18,-80.27,397,竞业达,10.01,20.0
221,超级品牌,1437.15,-0.99,77.7,100.23,-22.53,48,澳柯玛,2.54,6.46
222,三胎概念,2272.24,-1.0,85.64,105.77,-20.14,213,中纺标,9.34,25.76
223,TOPCON电池,1100.01,-1.0,118.03,127.02,-9.0,82,*ST宝馨,10.19,2.27
224,眼科医疗,1712.65,-1.0,31.6,45.27,-13.67,60,荣昌生物,3.28,123.57
225,中字头股票,1757.54,-1.0,254.11,288.94,-34.83,134,中纺标,9.34,25.76
226,华为手机,1643.95,-1.0,85.91,90.44,-4.53,45,强瑞技术,3.62,120.44
227,共封装光学(CPO),5757.77,-1.0,989.81,1066.92,-77.11,211,同惠电子,10.63,22.27
228,科创次新股,655.211,-1.0,105.54,120.87,-15.33,28,恒运昌,5.49,277.1
229,元宇宙,1804.9,-1.0,230.0,291.51,-61.51,181,云南旅游,10.06,5.25
230,鸿蒙概念,1771.73,-1.01,239.37,289.26,-49.89,260,奥尼电子,11.56,60.24
231,钒电池,1409.76,-1.01,30.98,41.98,-11.0,38,华昌化工,10.05,7.12
232,智能医疗,4469.98,-1.01,321.72,392.27,-70.55,339,百普赛斯,6.36,84.65
233,区块链,1476.92,-1.01,278.52,362.56,-84.05,261,恒宝股份,10.02,13.51
234,阿里巴巴概念,1910.46,-1.02,573.43,684.63,-111.19,696,雪人集团,10.03,13.27
235,AI手机,2006.92,-1.02,148.54,164.53,-15.99,40,美芯晟,4.75,36.81
236,深股通,1294.05,-1.02,2537.33,2937.0,-399.67,1880,北方长龙,13.9,106.3
237,财税数字化,1681.23,-1.02,38.46,51.28,-12.83,65,*ST易录,4.91,8.33
238,数字乡村,1748.31,-1.02,88.1,106.44,-18.34,101,天禾股份,10.06,7.33
239,汽车芯片,1319.69,-1.03,345.83,395.1,-49.27,143,同惠电子,10.63,22.27
240,房屋检测,1624.15,-1.03,13.57,19.78,-6.21,46,深圳瑞捷,3.69,18.85
241,土壤修复,1050.4,-1.03,53.95,63.32,-9.36,91,高能环境,3.98,15.4
242,信托概念,1158.11,-1.03,11.14,17.37,-6.23,23,茂业商业,10.07,4.81
243,金属镍,1243.82,-1.04,81.25,99.0,-17.75,38,金杨精密,4.65,25.64
244,冷链物流,1789.67,-1.04,136.2,155.07,-18.88,155,雪人集团,10.03,13.27
245,白酒概念,6110.32,-1.04,35.04,45.2,-10.16,48,利通科技,9.01,18.51
246,蚂蚁集团概念,1547.71,-1.04,69.4,89.64,-20.24,81,工大科雅,3.46,26.92
247,医美概念,1276.93,-1.05,54.48,65.12,-10.64,95,芭薇股份,6.5,12.13
248,参股保险,1386.39,-1.05,43.87,61.79,-17.92,116,信达地产,10.11,3.05
249,钠离子电池,1234.64,-1.06,193.03,230.87,-37.84,143,深圳新星,10.02,22.61
250,腾讯概念,1310.4,-1.06,512.97,599.1,-86.13,300,奥尼电子,11.56,60.24
251,抖音概念(字节概念),1662.64,-1.06,446.9,529.8,-82.9,218,大晟文化,10.08,5.35
252,工业大麻,1454.77,-1.08,10.41,13.06,-2.66,31,信息发展,0.88,53.03
253,沪股通,2359.68,-1.08,2302.9,2621.36,-318.45,1643,信达地产,10.11,3.05
254,参股银行,1466.74,-1.09,157.18,200.07,-42.89,772,悦龙科技,10.55,24.51
255,AIGC概念,2014.34,-1.09,378.82,473.51,-94.69,295,云南旅游,10.06,5.25
256,AI智能体,1345.88,-1.1,446.17,556.01,-109.84,458,竞业达,10.01,20.0
257,独角兽概念,1923.48,-1.1,177.83,210.97,-33.14,107,远东股份,9.98,19.5
258,国产操作系统,1707.71,-1.1,150.44,185.67,-35.23,134,恒宝股份,10.02,13.51
259,先进封装,2580.8,-1.1,594.8,627.61,-32.81,206,沃特股份,9.99,30.84
260,上海自贸区,4296.42,-1.1,65.47,67.51,-2.03,58,岱美股份,2.32,10.57
261,MicroLED概念,1707.61,-1.1,135.11,153.07,-17.96,82,康美特,7.43,22.56
262,稀土永磁,3513.08,-1.1,75.45,91.75,-16.31,65,万朗磁塑,5.8,56.5
263,数字水印,1074.68,-1.11,24.78,28.6,-3.81,30,ST信源,4.58,2.74
264,重组蛋白,770.033,-1.11,33.77,41.69,-7.92,126,丸美生物,6.36,30.92
265,免税店,928.37,-1.11,20.34,26.28,-5.95,26,招商蛇口,0.62,6.49
266,同花顺中特估100,1176.83,-1.12,318.01,367.88,-49.87,100,中兵红箭,6.69,15.62
267,高股息精选,1501.7,-1.12,293.53,356.21,-62.69,285,九牧王,9.98,10.36
268,俄乌冲突概念,1495.59,-1.13,140.88,164.46,-23.58,74,石化机械,9.98,6.06
269,同花顺新质50,2241.0,-1.14,342.6,384.91,-42.31,50,浩瀚深度,2.69,18.67
270,网红经济,1443.32,-1.16,106.55,133.33,-26.78,118,九牧王,9.98,10.36
271,超超临界发电,1589.86,-1.16,63.08,81.22,-18.14,87,海鸥股份,8.17,27.41
272,MCU芯片,1678.53,-1.16,167.73,193.85,-26.12,95,南方精工,6.03,16.7
273,ERP概念,1327.44,-1.16,23.26,31.91,-8.65,35,美登科技,1.74,52.5
274,玻璃基板,649.688,-1.16,139.52,159.14,-19.62,57,莱宝高科,5.0,10.93
275,芬太尼,2134.17,-1.16,1.54,2.46,-0.92,8,ST人福,0.16,18.89
276,血氧仪,1711.35,-1.18,15.61,18.91,-3.3,24,宝莱特,4.42,15.6
277,超级电容,3074.86,-1.18,95.95,108.1,-12.15,45,纳科诺尔,3.34,20.13
278,统一大市场,1337.4,-1.18,56.73,74.2,-17.47,120,新赛股份,9.97,6.73
279,AI应用,859.718,-1.18,530.05,675.85,-145.8,545,路桥信息,21.64,32.71
280,MiniLED,2668.57,-1.19,254.13,278.06,-23.93,107,康美特,7.43,22.56
281,食品安全,4694.78,-1.2,33.05,41.58,-8.54,83,利通科技,9.01,18.51
282,光刻胶,4816.82,-1.2,77.04,82.92,-5.88,79,锦华新材,2.91,39.22
283,虚拟数字人,1361.79,-1.2,189.56,249.07,-59.51,176,奥尼电子,11.56,60.24
284,存储芯片,2572.79,-1.21,716.94,763.73,-46.79,203,盛景微,10.0,43.33
285,创新药,1280.41,-1.21,208.09,245.26,-37.16,277,小方制药,10.0,27.94
286,智谱AI,1384.63,-1.21,103.98,129.84,-25.86,71,ST信源,4.58,2.74
287,同花顺果指数,2259.76,-1.21,135.77,155.11,-19.34,20,领益智造,1.36,12.69
288,基因测序,2041.97,-1.22,56.3,64.62,-8.33,71,誉衡药业,4.14,4.53
289,养老概念,2116.61,-1.23,111.25,146.19,-34.93,223,*ST宝馨,10.19,2.27
290,Web3.0,1742.27,-1.24,79.66,103.62,-23.96,65,观想科技,2.98,42.18
291,消毒剂,2051.7,-1.25,42.07,52.41,-10.34,61,英力特,9.97,7.94
292,注册制次新股,161.203,-1.26,140.13,163.95,-23.81,87,格林生物,104.41,53.82
293,参股券商,1477.46,-1.27,83.88,121.73,-37.86,226,国芳集团,10.01,11.1
294,特钢概念,2956.79,-1.27,16.78,24.4,-7.62,42,图南股份,2.12,35.2
