序号,行业,行业指数,行业-涨跌幅,流入资金,流出资金,净额,公司家数,领涨股,领涨股-涨跌幅,当前价
152,工业互联网,2539.58,-1.22,513.81,563.3,-49.49,441,德尔未来,10.02,10.21
153,移动支付,2196.84,-1.22,58.44,64.97,-6.52,78,博实结,9.26,45.3
154,减速器,1741.84,-1.22,85.94,101.02,-15.08,139,威力传动,9.92,43.0
155,飞行汽车(eVTOL),1724.99,-1.23,92.9,104.12,-11.23,272,启明信息,10.01,16.81
156,大飞机,3512.9,-1.23,126.58,141.42,-14.84,142,双一科技,6.58,23.99
157,华为鲲鹏,1280.54,-1.23,118.32,148.0,-29.68,176,博汇科技,19.98,27.38
158,上海自贸区,4151.55,-1.23,68.48,68.49,-0.01,58,芯原股份,3.21,185.0
159,白酒概念,5912.98,-1.24,24.35,30.34,-5.99,48,会稽山,10.0,25.75
160,钒电池,1358.44,-1.24,23.34,29.06,-5.72,38,智光电气,4.5,12.77
161,新型工业化,1601.23,-1.24,208.23,224.31,-16.08,292,北自科技,10.01,48.16
162,数字货币,1868.46,-1.24,80.63,91.7,-11.07,91,移远通信,6.64,66.85
163,ChatGPT概念,1679.05,-1.25,121.86,153.35,-31.49,140,中新赛克,10.02,28.45
164,两轮车,1550.24,-1.26,41.05,45.72,-4.66,79,博实结,9.26,45.3
165,可降解塑料,1463.75,-1.26,50.04,57.64,-7.6,174,双星新材,10.04,12.06
166,海峡两岸,1799.16,-1.27,405.93,466.05,-60.12,319,闽东电力,10.02,16.8
167,车联网(车路协同),1088.99,-1.27,247.7,280.41,-32.71,297,中新赛克,10.02,28.45
168,量子科技,2354.59,-1.28,225.65,242.77,-17.12,115,隆利科技,7.52,12.44
169,超超临界发电,1561.45,-1.28,59.57,80.34,-20.77,87,青达环保,7.61,14.14
170,足球概念,1411.78,-1.28,16.7,23.29,-6.59,40,宝丽迪,15.53,40.55
171,央企国企改革,2991.32,-1.29,453.57,519.24,-65.67,790,启明信息,10.01,16.81
172,航运概念,1697.65,-1.29,88.85,104.22,-15.37,87,闽东电力,10.02,16.8
173,智能电网,3636.41,-1.3,320.7,353.22,-32.52,278,闽东电力,10.02,16.8
174,粤港澳大湾区,2505.04,-1.3,490.04,542.54,-52.5,495,气派科技,15.93,37.11
175,智能音箱,2577.56,-1.3,94.85,117.29,-22.44,60,芯原股份,3.21,185.0
176,福建自贸区,1545.75,-1.31,113.95,137.41,-23.46,127,中闽能源,9.96,6.29
177,语音技术,1753.58,-1.31,34.05,43.02,-8.97,62,汉王科技,9.99,17.5
178,AI智能体,1287.02,-1.31,352.19,416.49,-64.3,461,中新赛克,10.02,28.45
179,人民币贬值受益,2241.12,-1.32,806.92,868.25,-61.33,609,匠心家居,12.54,40.56
180,智谱AI,1317.44,-1.32,66.48,80.06,-13.59,71,ST豆神,5.34,4.73
181,超导概念,2374.01,-1.32,88.01,100.14,-12.13,32,东方钽业,4.86,57.2
182,燃料电池,1886.93,-1.33,179.77,203.05,-23.27,213,曼恩斯特,7.98,29.91
183,电力物联网,1885.23,-1.34,47.57,47.1,0.47,85,移远通信,6.64,66.85
184,金属铜,1751.54,-1.34,136.28,166.95,-30.67,93,翔鹭钨业,9.06,36.6
185,眼科医疗,1637.02,-1.34,23.11,27.99,-4.88,60,粤万年青,2.99,21.03
186,充电桩,6155.63,-1.34,390.08,442.9,-52.83,390,启明信息,10.01,16.81
187,汽车热管理,1947.48,-1.35,92.61,104.35,-11.74,143,天龙股份,9.99,16.73
188,智能物流,1041.43,-1.35,155.82,181.98,-26.15,256,北自科技,10.01,48.16
189,云办公,1737.68,-1.35,50.07,55.73,-5.66,49,天融信,5.0,7.77
190,DeepSeek概念,1545.49,-1.35,726.09,832.13,-106.04,770,中新赛克,10.02,28.45
191,小米汽车,1466.4,-1.36,164.03,195.2,-31.17,122,隆利科技,7.52,12.44
192,辅助生殖,1180.09,-1.36,32.64,39.68,-7.03,74,西陇科学,10.01,8.68
193,虚拟电厂,1448.57,-1.38,118.31,139.92,-21.61,157,新中港,10.0,11.55
194,华为数字能源,1598.63,-1.38,64.09,75.56,-11.47,46,和顺石油,10.01,41.44
195,物联网,2855.4,-1.38,485.02,526.0,-40.98,472,博实结,9.26,45.3
196,金属铅,1871.24,-1.38,55.93,73.28,-17.35,38,*ST威领,5.75,19.32
197,生物质能发电,1029.91,-1.39,31.57,37.01,-5.44,65,中闽能源,9.96,6.29
198,太赫兹,1944.71,-1.39,68.9,74.94,-6.04,24,中瓷电子,1.89,125.2
199,俄乌冲突概念,1436.51,-1.39,86.43,93.89,-7.46,74,和顺石油,10.01,41.44
200,AI应用,818.384,-1.4,368.71,442.04,-73.33,548,博汇科技,19.98,27.38
201,CRO概念,945.328,-1.4,71.82,78.09,-6.27,77,万邦医药,6.63,67.82
202,养鸡,1185.79,-1.4,10.3,11.33,-1.03,22,温氏股份,1.42,14.99
203,百度概念,1801.12,-1.4,231.6,270.72,-39.12,233,启明信息,10.01,16.81
204,低空经济,1982.33,-1.41,450.56,516.86,-66.31,503,中新赛克,10.02,28.45
205,国资云,1459.74,-1.41,62.05,70.12,-8.07,54,启明信息,10.01,16.81
206,蚂蚁集团概念,1459.56,-1.42,49.31,63.02,-13.72,80,博实结,9.26,45.3
207,虚拟现实,959.03,-1.42,317.39,370.66,-53.27,288,启明信息,10.01,16.81
208,民爆概念,1697.13,-1.42,11.12,16.74,-5.62,25,高争民爆,4.91,64.36
209,人造肉,1531.07,-1.43,9.77,11.52,-1.75,20,灵鸽科技,6.78,16.54
210,数据要素,1132.57,-1.44,271.37,321.84,-50.46,399,博汇科技,19.98,27.38
211,在线教育,2792.67,-1.44,84.25,103.18,-18.93,127,博汇科技,19.98,27.38
212,华为汽车,2682.49,-1.44,191.13,233.5,-42.37,174,启明信息,10.01,16.81
213,阿里巴巴概念,1827.31,-1.44,508.36,575.24,-66.88,696,启明信息,10.01,16.81
214,人工智能,1242.73,-1.44,865.07,985.29,-120.22,1085,博汇科技,19.98,27.38
215,算力租赁,1336.57,-1.45,201.02,235.84,-34.82,189,启明信息,10.01,16.81
216,电子身份证,1225.47,-1.46,26.74,33.59,-6.85,39,汉王科技,9.99,17.5
217,腾讯概念,1256.73,-1.46,362.42,405.69,-43.28,300,上海洗霸,10.0,39.81
218,托育服务,1015.76,-1.47,7.29,8.12,-0.83,16,ST豆神,5.34,4.73
219,碳交易,974.302,-1.48,102.95,126.16,-23.22,121,闽东电力,10.02,16.8
220,AIGC概念,1913.73,-1.48,231.02,274.31,-43.29,296,博汇科技,19.98,27.38
221,钛白粉概念,1772.83,-1.49,5.37,6.92,-1.55,15,坤彩科技,1.22,16.55
222,上海国企改革,1717.57,-1.49,28.26,32.88,-4.62,110,电气风电,2.92,9.15
223,一体化压铸,1145.55,-1.49,32.63,37.94,-5.31,54,深圳新星,3.78,20.86
224,高压氧舱,1151.66,-1.5,8.01,8.88,-0.87,11,创新医疗,2.95,18.17
225,TOPCON电池,1062.66,-1.5,100.51,106.73,-6.23,82,先导智能,5.56,31.54
226,重组蛋白,746.773,-1.51,24.04,30.84,-6.8,126,西陇科学,10.01,8.68
227,MR(混合现实),1630.52,-1.51,89.6,113.95,-24.36,71,隆利科技,7.52,12.44
228,智能医疗,4277.36,-1.51,236.86,278.56,-41.69,341,中新赛克,10.02,28.45
229,碳中和,1860.86,-1.51,220.65,251.51,-30.86,277,闽东电力,10.02,16.8
230,家用电器,3840.25,-1.52,129.08,137.79,-8.7,184,和晶科技,4.82,5.87
231,数据确权,1388.27,-1.52,51.02,65.18,-14.16,69,天融信,5.0,7.77
232,高铁,3466.77,-1.52,97.92,118.64,-20.73,182,益坤电气,5.06,27.0
233,参股保险,1356.16,-1.52,24.77,33.26,-8.49,96,出版传媒,2.81,6.96
234,云游戏,1415.04,-1.53,26.24,28.99,-2.75,27,新媒股份,0.35,34.46
235,时空大数据,1367.53,-1.53,29.06,39.78,-10.72,70,中新赛克,10.02,28.45
236,智慧政务,1340.67,-1.54,145.3,176.28,-30.98,222,中新赛克,10.02,28.45
237,数字孪生,1803.46,-1.54,139.24,170.13,-30.89,213,博汇科技,19.98,27.38
238,深圳国企改革,1784.5,-1.54,23.08,29.95,-6.87,58,中新赛克,10.02,28.45
239,抖音概念(字节概念),1593.69,-1.54,306.49,347.96,-41.47,218,返利科技,6.21,11.11
240,创新药,1227.39,-1.54,128.53,158.96,-30.42,277,万邦医药,6.63,67.82
241,雅下水电概念,1214.01,-1.55,82.67,109.14,-26.47,89,中岩大地,5.93,16.79
242,一带一路,2276.38,-1.55,699.51,800.24,-100.73,793,匠心家居,12.54,40.56
243,青蒿素,1943.51,-1.56,3.6,5.84,-2.24,10,华润双鹤,-0.44,15.98
244,金属锌,2086.61,-1.57,53.84,72.24,-18.4,43,*ST威领,5.75,19.32
245,跨境支付(CIPS),1491.98,-1.58,87.39,118.02,-30.62,73,天融信,5.0,7.77
246,华为欧拉,1340.42,-1.58,25.54,32.24,-6.7,47,浩瀚深度,2.4,18.31
247,血氧仪,1644.99,-1.58,22.39,24.78,-2.38,24,鱼跃医疗,2.23,26.07
248,医疗器械概念,2897.79,-1.59,258.1,301.05,-42.94,415,汉王科技,9.99,17.5
249,智慧灯杆,1463.65,-1.59,39.39,48.29,-8.91,63,超频三,6.11,7.82
250,安防,4549.18,-1.61,111.69,124.77,-13.08,179,汉王科技,9.99,17.5
251,猪肉,2410.05,-1.61,24.57,26.04,-1.47,32,东瑞股份,2.7,14.08
252,电子竞技,452.557,-1.61,20.73,25.8,-5.07,37,恺英网络,1.88,17.33
253,阿尔茨海默概念,1214.08,-1.63,21.67,28.9,-7.24,90,三力制药,2.54,14.14
254,食品安全,4541.19,-1.63,35.16,39.06,-3.91,83,西陇科学,10.01,8.68
255,换电概念,1467.56,-1.63,121.06,146.38,-25.32,94,博实结,9.26,45.3
256,京津冀一体化,1872.69,-1.64,196.17,220.01,-23.85,292,启明信息,10.01,16.81
257,独角兽概念,1855.1,-1.65,155.86,186.9,-31.04,107,通鼎互联,9.99,22.23
258,股权转让(并购重组),1057.58,-1.65,170.81,200.11,-29.3,584,华瓷股份,9.97,16.43
259,区块链,1401.28,-1.67,216.14,252.49,-36.35,261,双星新材,10.04,12.06
260,数字水印,1047.96,-1.67,46.76,50.52,-3.76,29,通鼎互联,9.99,22.23
261,宠物经济,1365.79,-1.67,32.95,42.03,-9.08,127,国邦医药,9.99,17.73
262,长三角一体化,1893.02,-1.67,182.56,180.4,2.15,234,浙江众成,10.04,5.81
263,长安汽车概念,1457.63,-1.67,196.19,237.3,-41.1,460,移远通信,6.64,66.85
264,参股券商,1436.44,-1.67,69.97,95.18,-25.21,226,出版传媒,2.81,6.96
265,创投,3348.52,-1.68,532.89,602.39,-69.5,468,闽东电力,10.02,16.8
266,小红书概念,1399.43,-1.68,47.32,56.46,-9.14,55,返利科技,6.21,11.11
267,仿制药一致性评价,1582.11,-1.68,55.27,74.94,-19.67,143,万邦医药,6.63,67.82
268,空间计算,1185.46,-1.69,18.78,24.82,-6.03,63,众诚科技,9.75,22.86
269,人脸识别,1252.48,-1.69,55.1,62.2,-7.11,109,汉王科技,9.99,17.5
270,合成生物,1508.2,-1.69,91.69,109.54,-17.86,170,国邦医药,9.99,17.73
271,基因测序,1943.97,-1.69,39.72,49.02,-9.3,71,汉王科技,9.99,17.5
272,拼多多概念,1547.61,-1.7,17.71,20.5,-2.79,40,返利科技,6.21,11.11
273,互联网金融,5610.61,-1.7,128.27,166.93,-38.66,215,闽东电力,10.02,16.8
274,智慧城市,3989.16,-1.71,285.27,337.41,-52.14,419,启明信息,10.01,16.81
275,国企改革,1376.56,-1.71,1331.93,1540.54,-208.61,2944,浙江众成,10.04,5.81
276,禽流感,2066.1,-1.75,7.03,8.8,-1.77,26,温氏股份,1.42,14.99
277,手机游戏,2629.14,-1.75,39.6,50.1,-10.5,56,恺英网络,1.88,17.33
278,数字乡村,1656.54,-1.75,63.58,70.44,-6.86,101,众诚科技,9.75,22.86
279,成飞概念,1705.89,-1.76,30.68,36.5,-5.82,43,*ST天宜,4.13,7.31
280,数字经济,1477.78,-1.76,356.06,430.11,-74.06,513,中新赛克,10.02,28.45
281,幽门螺杆菌概念,986.674,-1.78,17.32,23.04,-5.72,74,国邦医药,9.99,17.73
282,化债概念(AMC概念),1078.01,-1.78,16.36,21.93,-5.57,41,中闽能源,9.96,6.29
283,西部大开发,1763.62,-1.78,549.08,630.94,-81.86,636,臻宝科技,12.34,274.0
284,动物疫苗,1432.63,-1.79,10.95,14.31,-3.37,20,亨通股份,0.17,5.92
285,中韩自贸区,2435.71,-1.79,17.6,14.28,3.31,17,江丰电子,3.21,244.71
286,参股银行,1418.39,-1.8,157.37,193.2,-35.83,776,双星新材,10.04,12.06
287,互联网保险,862.418,-1.81,23.5,36.6,-13.1,22,志晟信息,0.26,15.47
288,水利,2312.39,-1.81,169.53,203.92,-34.39,263,移远通信,6.64,66.85
289,军民融合,1468.5,-1.82,175.79,222.67,-46.87,245,光电股份,7.53,22.13
290,Web3.0,1634.27,-1.82,41.34,53.52,-12.18,64,格尔软件,3.88,15.78
291,共同富裕示范区,1419.06,-1.82,96.67,109.49,-12.82,191,浙江众成,10.04,5.81
292,黄金概念,3601.96,-1.82,105.75,141.47,-35.73,83,华新科技,1.34,20.47
293,天然气,1606.06,-1.83,113.9,130.18,-16.28,166,镇海股份,4.98,14.55
294,盐湖提锂,1729.55,-1.84,54.8,83.85,-29.05,45,隆华科技,2.47,9.97
295,医美概念,1222.8,-1.84,52.8,59.7,-6.9,96,长光华芯,4.25,302.93
