序号,行业,行业指数,行业-涨跌幅,流入资金,流出资金,净额,公司家数,领涨股,领涨股-涨跌幅,当前价
1,风电设备,4204.18,4.08,48.59,46.87,1.72,32,振宏股份,13.07,30.53
2,电子化学品,87719.5,2.51,145.11,135.78,9.34,43,西陇科学,10.01,8.68
3,半导体,15864.3,1.32,760.87,697.94,62.93,188,气派科技,15.93,37.11
4,小金属,8442.91,0.74,86.19,86.14,0.04,30,翔鹭钨业,9.06,36.6
5,电池,17103.3,0.51,178.01,195.81,-17.8,107,宏工科技,15.03,67.5
6,元件,27792.6,0.37,460.61,491.3,-30.69,63,华正新材,10.0,251.57
7,塑料制品,10571.5,-0.11,70.56,64.22,6.34,77,浙江众成,10.04,5.81
8,煤炭开采加工,3025.6,-0.16,33.64,36.61,-2.97,34,云煤能源,7.08,5.29
9,金属新材料,13355.0,-0.19,16.34,16.3,0.04,34,春光集团,5.62,50.95
10,黑色家电,4183.53,-0.28,4.18,4.94,-0.77,9,九联科技,2.47,9.13
11,机场航运,1713.81,-0.47,4.88,7.19,-2.31,13,吉祥航空,1.01,10.02
12,非金属材料,30222.1,-0.64,23.43,23.8,-0.36,17,平安电工,4.38,86.6
13,证券,1418.6,-0.7,40.2,55.24,-15.04,50,国泰海通,0.75,17.5
14,贵金属,5659.03,-0.75,44.02,53.92,-9.89,14,招金黄金,0.96,18.84
15,化学纤维,3568.65,-0.75,11.87,14.97,-3.1,29,宝丽迪,15.53,40.55
16,能源金属,28713.6,-0.81,20.15,23.82,-3.68,13,*ST威领,5.75,19.32
17,光学光电子,5216.26,-0.82,88.3,93.21,-4.9,107,戈碧迦,9.74,99.38
18,通信设备,9449.71,-0.83,427.37,442.91,-15.54,91,通鼎互联,9.99,22.23
19,工程机械,2921.76,-0.9,11.05,16.26,-5.21,36,铁拓机械,3.79,14.5
20,白色家电,7884.13,-0.95,27.48,31.83,-4.35,44,华翔股份,4.86,16.62
21,电力,1957.3,-0.97,114.43,137.34,-22.91,110,闽东电力,10.02,16.8
22,白酒,1930.87,-0.97,15.03,18.61,-3.58,19,古井贡酒,1.55,93.53
23,石油加工贸易,3609.04,-1.0,17.54,20.46,-2.91,27,和顺石油,10.01,41.44
24,港口航运,1273.12,-1.01,41.06,42.15,-1.1,36,招商轮船,2.5,20.5
25,其他电子,20187.4,-1.03,40.74,44.72,-3.98,34,中熔电气,3.03,95.46
