序号,行业,行业指数,行业-涨跌幅,流入资金,流出资金,净额,公司家数,领涨股,领涨股-涨跌幅,当前价
72,IT服务,12179.6,-0.92,173.49,225.58,-52.09,129,托普云农,10.76,70.01
73,军工装备,2151.0,-0.92,69.0,93.13,-24.14,82,三瑞智能,3.7,114.35
74,环保设备,1437.76,-0.94,18.42,20.94,-2.52,30,恒合股份,4.11,10.39
75,通信设备,9542.16,-0.95,613.74,764.7,-150.96,91,德科立,7.42,175.5
76,文化传媒,2601.27,-0.95,53.47,77.05,-23.58,84,龙版传媒,10.02,10.76
77,中药,3221.5,-1.04,35.08,47.98,-12.9,68,粤万年青,16.11,23.85
78,综合,2265.06,-1.07,14.55,22.31,-7.76,18,ST三木,2.18,3.75
79,其他电源设备,6405.63,-1.1,45.35,60.57,-15.22,35,中远通,16.46,22.5
80,互联网电商,8724.71,-1.14,18.54,30.03,-11.49,20,新迅达,1.15,24.63
81,多元金融,1066.06,-1.21,9.96,14.97,-5.01,26,仁东控股,2.4,11.97
82,电池,18471.2,-1.25,161.55,216.99,-55.44,106,杭可科技,9.89,25.1
83,风电设备,4333.24,-1.29,22.88,27.47,-4.58,31,锡华科技,3.43,19.61
84,通信服务,2777.43,-1.46,50.54,79.86,-29.32,44,世纪鼎利,6.77,6.94
85,生物制品,6344.72,-1.53,44.93,53.77,-8.84,55,康华生物,11.31,54.22
86,证券,1439.97,-1.59,58.7,107.0,-48.31,50,兴业证券,-0.51,5.82
87,游戏,9205.82,-1.75,30.13,38.85,-8.72,24,世纪华通,1.35,14.26
88,医疗服务,21283.6,-1.82,119.57,130.59,-11.01,56,康龙化成,2.08,51.15
89,能源金属,32248.6,-1.97,38.56,57.8,-19.24,13,*ST威领,3.22,14.43
90,影视院线,1278.87,-2.21,16.97,21.83,-4.86,20,ST华谊,1.12,1.81
