序号,行业,行业指数,行业-涨跌幅,流入资金,流出资金,净额,公司家数,领涨股,领涨股-涨跌幅,当前价
1,代糖概念,1001.98,5.18,21.21,23.29,-2.07,24,三元生物,14.26,27.0
2,草甘膦,1577.49,4.94,38.46,29.56,8.9,19,新安股份,10.02,12.08
3,玉米,2839.34,4.42,71.71,72.21,-0.5,34,骑士乳业,11.97,9.73
4,化肥,1071.89,4.26,143.81,108.9,34.91,75,川金诺,11.69,22.93
5,转基因,2082.99,3.5,47.88,48.38,-0.5,21,新安股份,10.02,12.08
6,供销社,1172.9,3.49,17.76,17.88,-0.13,15,天禾股份,10.0,7.37
7,粮食概念,998.627,3.48,97.62,101.94,-4.33,49,中粮科技,10.0,5.83
8,大豆,1837.03,3.45,27.21,24.67,2.53,14,新安股份,10.02,12.08
9,农业种植,2663.88,3.12,115.86,121.25,-5.39,93,骑士乳业,11.97,9.73
10,煤化工概念,2528.59,2.92,187.25,136.89,50.36,113,潞化科技,10.16,3.36
11,生态农业,1742.15,2.89,71.75,64.89,6.87,64,中粮科技,10.0,5.83
12,赛马概念,1116.67,2.81,1.93,2.4,-0.47,4,新华都,9.99,7.71
13,土地流转,2139.98,2.77,65.83,66.81,-0.97,44,*ST广糖,10.08,6.66
14,可燃冰,1593.5,2.75,20.91,12.56,8.35,14,石化机械,6.92,6.03
15,页岩气,2779.35,2.59,83.31,60.41,22.89,51,贵州燃气,10.02,7.25
16,CRO概念,981.153,2.55,124.65,110.23,14.43,77,奥浦迈,20.0,68.29
17,俄乌冲突概念,1529.4,2.52,151.88,122.04,29.84,74,和顺石油,10.0,37.96
18,磷化工,3111.94,2.45,137.68,108.51,29.17,69,川金诺,11.69,22.93
19,农村电商,1866.54,2.37,55.04,51.78,3.26,37,川发龙蟒,10.01,9.34
20,煤炭概念,2390.37,2.37,131.2,99.24,31.96,90,亚泰集团,10.11,2.07
21,NMN概念,1348.98,2.35,18.31,15.05,3.26,25,溢多利,10.21,6.15
22,天然气,1691.78,2.33,184.08,148.45,35.62,166,潞化科技,10.16,3.36
23,维生素,1392.76,2.23,65.58,57.72,7.86,77,溢多利,10.21,6.15
24,水泥概念,1212.79,2.2,34.07,23.54,10.54,46,亚泰集团,10.11,2.07
25,高压氧舱,1210.95,2.16,7.41,7.17,0.24,11,澳洋健康,9.94,5.09
26,合成生物,1596.5,2.11,162.16,152.59,9.58,170,近岸蛋白,15.33,71.01
27,啤酒概念,1573.99,2.09,16.36,22.0,-5.64,29,红棉股份,10.0,3.96
28,重组蛋白,786.217,2.07,48.24,41.89,6.35,126,奥浦迈,20.0,68.29
29,知识产权保护,1761.68,2.07,44.14,46.35,-2.2,51,中信出版,19.99,31.75
30,广东自贸区,1304.63,2.07,18.18,22.14,-3.96,28,红棉股份,10.0,3.96
31,深圳国企改革,1864.86,2.03,29.17,25.89,3.28,58,深物业A,9.96,9.49
32,特钢概念,2984.56,2.0,30.09,19.29,10.8,42,本钢板材,5.65,2.43
33,禽流感,2201.69,1.99,15.4,11.45,3.95,26,亚泰集团,10.11,2.07
34,金属铜,1847.14,1.97,279.79,224.36,55.44,93,精艺股份,10.03,10.53
35,消毒剂,2077.26,1.97,60.06,50.31,9.75,61,潞化科技,10.16,3.36
36,丙烯酸,2059.32,1.93,33.6,26.38,7.22,20,和邦生物,10.0,2.53
37,乳业,2180.69,1.92,36.77,35.7,1.08,35,骑士乳业,11.97,9.73
38,人造肉,1632.74,1.91,16.82,18.31,-1.49,20,海欣食品,10.05,6.79
39,培育钻石,2508.43,1.84,52.8,46.27,6.53,19,沃尔德,9.5,112.89
40,物业管理,1217.69,1.79,147.15,138.4,8.74,182,世联行,10.17,2.6
41,毛发医疗,1141.56,1.79,15.31,13.67,1.63,27,澳洋健康,9.94,5.09
42,细胞免疫治疗,1192.96,1.75,64.06,66.99,-2.93,66,近岸蛋白,15.33,71.01
43,流感,1483.86,1.74,132.63,130.01,2.62,183,近岸蛋白,15.33,71.01
44,金属铅,1990.16,1.72,150.69,120.78,29.91,38,和邦生物,10.0,2.53
45,黄金概念,3838.75,1.71,273.74,224.2,49.54,83,和邦生物,10.0,2.53
46,阿尔茨海默概念,1269.75,1.69,37.31,32.06,5.25,90,东亚药业,10.03,22.06
47,预制菜,1111.14,1.69,90.22,96.33,-6.11,101,欧福蛋业,29.91,10.25
48,肝炎概念,1142.88,1.67,101.73,97.3,4.43,140,精华制药,10.06,8.42
49,租售同权,834.457,1.67,30.73,27.76,2.98,29,世联行,10.17,2.6
50,民营医院,1601.07,1.66,90.46,99.22,-8.76,75,香江控股,10.0,5.5
51,特色小镇,509.765,1.65,24.04,21.72,2.33,40,世联行,10.17,2.6
52,环氧丙烷,1614.25,1.64,36.05,26.99,9.06,26,中化国际,5.64,5.81
53,可降解塑料,1537.18,1.62,62.09,52.47,9.62,174,卓越新能,11.28,39.37
54,乡村振兴,1176.29,1.62,532.13,553.06,-20.93,436,骑士乳业,11.97,9.73
55,医药电商,1028.59,1.62,116.41,111.14,5.28,179,亚泰集团,10.11,2.07
56,金属锌,2233.17,1.58,147.1,116.84,30.26,43,和邦生物,10.0,2.53
57,中字头股票,1793.08,1.58,254.82,239.92,14.9,134,中信出版,19.99,31.75
58,仿制药一致性评价,1669.54,1.57,108.48,112.28,-3.81,143,精华制药,10.06,8.42
59,参股保险,1432.51,1.55,62.84,54.59,8.25,116,出版传媒,10.01,8.02
60,旅游概念,2795.25,1.54,147.22,141.44,5.79,151,博瑞传播,10.1,4.58
61,信托概念,1191.85,1.52,17.83,13.33,4.5,23,百大集团,10.01,13.74
62,新疆振兴,1022.97,1.5,138.89,132.92,5.97,156,中粮糖业,9.99,18.16
63,地下管网,1324.81,1.45,51.02,42.87,8.16,113,贵州燃气,10.02,7.25
64,参股银行,1488.67,1.44,216.9,205.14,11.76,772,亚泰集团,10.11,2.07
65,上海国企改革,1795.68,1.43,42.97,39.83,3.14,110,电气风电,14.6,8.95
66,冰雪产业,1354.19,1.41,41.66,39.98,1.68,59,通达创智,6.02,25.54
67,猴痘概念,890.142,1.41,46.02,44.13,1.9,75,百普赛斯,13.11,92.5
68,文化传媒概念,2846.3,1.41,219.56,236.0,-16.44,197,中信出版,19.99,31.75
69,国产航母,1981.68,1.41,72.06,64.79,7.26,36,航发科技,8.51,41.19
70,国企改革,1440.05,1.4,1797.02,1730.59,66.42,2940,中信出版,19.99,31.75
71,工业大麻,1481.72,1.38,19.68,19.38,0.3,31,雅本化学,9.13,5.38
72,生物疫苗,1660.97,1.37,49.52,42.14,7.38,62,亚泰集团,10.11,2.07
73,生物质能发电,1062.91,1.37,34.55,29.2,5.35,65,高能环境,5.1,15.86
74,减肥药,1408.52,1.34,76.31,78.68,-2.37,66,纳微科技,12.1,41.4
75,辅助生殖,1241.43,1.34,49.58,54.95,-5.37,74,千金药业,6.85,14.81
76,三胎概念,2303.53,1.33,111.67,110.44,1.23,213,中信出版,19.99,31.75
77,海南自贸区,1544.15,1.32,50.26,53.48,-3.22,30,海南橡胶,9.31,7.87
78,NFT概念,1722.9,1.31,81.74,89.25,-7.51,70,博瑞传播,10.1,4.58
79,幽门螺杆菌概念,1040.17,1.31,32.87,30.62,2.25,74,亚太药业,6.48,5.75
80,创新药,1292.71,1.31,247.46,236.75,10.71,277,百普赛斯,13.11,92.5
81,黑龙江自贸区,1861.59,1.31,46.06,48.85,-2.79,36,龙版传媒,9.12,18.67
82,参股券商,1513.89,1.3,128.94,120.77,8.17,226,亚泰集团,10.11,2.07
83,西部大开发,1862.95,1.29,800.12,748.39,51.73,636,骑士乳业,11.97,9.73
84,基因测序,2049.89,1.29,67.62,66.5,1.12,71,百奥赛图,7.76,128.56
85,化债概念(AMC概念),1164.58,1.29,31.22,31.8,-0.58,41,世联行,10.17,2.6
86,体育产业,1028.33,1.26,81.2,77.9,3.3,136,亚泰集团,10.11,2.07
87,家庭医生,1191.3,1.26,27.64,33.41,-5.76,26,福瑞医科,8.34,44.44
88,盐湖提锂,1828.08,1.25,132.83,100.83,32.0,45,西部矿业,5.33,40.69
89,碳交易,1013.05,1.25,116.73,96.9,19.83,121,中粮科技,10.0,5.83
90,央企国企改革,3092.84,1.25,602.53,566.78,35.75,790,华锦股份,10.02,6.15
91,统一大市场,1374.29,1.22,82.59,83.09,-0.51,120,中百集团,10.0,7.7
92,医美概念,1295.31,1.21,84.87,81.82,3.05,96,澳洋健康,9.94,5.09
93,养老概念,2147.31,1.21,158.76,170.15,-11.39,223,世联行,10.17,2.6
94,食品安全,4778.79,1.2,55.13,56.75,-1.61,83,纳微科技,12.1,41.4
95,金属回收,1176.62,1.2,140.77,127.49,13.27,88,华新科技,5.85,19.73
96,IP经济(谷子经济),1288.9,1.2,185.93,196.71,-10.79,196,中信出版,19.99,31.75
97,动物疫苗,1531.53,1.19,17.35,16.73,0.62,20,蔚蓝生物,4.22,13.59
98,超超临界发电,1602.49,1.19,69.47,55.99,13.48,87,中钢国际,9.96,5.96
99,石墨电极,1038.79,1.19,19.82,17.74,2.08,26,华锦股份,10.02,6.15
100,中俄贸易概念,1633.93,1.19,93.7,97.33,-3.63,179,众泰汽车,10.18,1.84
101,金属镍,1247.88,1.18,104.73,81.13,23.61,38,华新科技,5.85,19.73
102,土壤修复,1065.37,1.18,67.81,66.95,0.86,91,金正大,10.0,2.53
