序号,行业,行业指数,行业-涨跌幅,流入资金,流出资金,净额,公司家数,领涨股,领涨股-涨跌幅,当前价
80,赛马概念,1076.47,0.81,2.01,1.51,0.5,4,新华都,2.91,6.71
81,养鸡,1206.35,0.8,11.68,10.08,1.6,22,天马科技,2.14,10.51
82,民爆概念,1726.21,0.79,23.52,24.05,-0.53,25,四川美丰,4.48,6.53
83,养老概念,2110.74,0.79,149.8,166.49,-16.7,223,麒麟信安,20.0,38.04
84,长三角一体化,1969.39,0.78,247.43,274.77,-27.34,234,德尔未来,10.02,10.1
85,空间计算,1214.47,0.77,38.43,39.79,-1.36,63,众合科技,9.96,9.38
86,土壤修复,1047.74,0.77,64.04,64.1,-0.06,91,浙农股份,7.05,9.11
87,NFT概念,1616.04,0.77,65.54,66.95,-1.4,70,曼卡龙,7.31,13.8
88,上海国企改革,1755.73,0.77,39.59,35.44,4.15,108,东方创业,5.21,6.67
89,时空大数据,1393.71,0.76,47.99,50.81,-2.83,69,中通国脉,9.99,9.58
90,氟化工概念,5602.46,0.74,181.95,211.36,-29.41,69,中欣氟材,10.03,18.87
91,中字头股票,1768.52,0.73,266.9,259.68,7.22,134,中水渔业,10.0,10.12
92,国企改革,1414.27,0.73,1707.8,1807.34,-99.54,2938,厦工股份,10.12,4.46
93,ST板块,495.019,0.72,44.36,49.9,-5.54,205,ST如意,10.02,5.38
94,金属回收,1193.76,0.72,157.28,170.78,-13.5,88,福达合金,9.99,62.18
95,财税数字化,1645.23,0.7,75.2,72.73,2.47,65,天融信,10.0,6.93
96,央企国企改革,3060.41,0.7,551.93,596.4,-44.47,790,华锦股份,10.08,5.57
97,体育产业,992.207,0.69,63.62,66.99,-3.37,136,嘉麟杰,10.07,2.95
98,光热发电,988.174,0.69,25.8,29.12,-3.32,48,迪尔化工,15.22,10.75
99,职业教育,1582.7,0.68,92.18,103.35,-11.17,137,厦工股份,10.12,4.46
100,在线教育,2817.29,0.68,117.64,137.41,-19.78,127,竞业达,10.03,15.03
101,跨境电商,938.674,0.68,254.34,261.48,-7.14,340,黑芝麻,10.1,5.67
102,文化传媒概念,2642.96,0.66,148.11,164.89,-16.79,197,星网锐捷,10.02,36.69
103,中船系,1775.19,0.66,26.55,28.08,-1.54,20,中国海防,3.21,18.35
104,冷链物流,1786.44,0.63,132.71,138.49,-5.78,155,国光连锁,10.04,13.37
105,固废处理,2219.93,0.63,100.43,107.56,-7.13,156,合锻智能,9.98,27.65
106,小红书概念,1426.44,0.62,103.79,116.73,-12.94,55,久其软件,9.98,7.05
107,NMN概念,1334.28,0.62,10.94,11.08,-0.14,25,美邦科技,4.08,12.5
108,国产航母,1930.51,0.61,40.5,64.08,-23.58,36,昊华科技,10.01,53.31
109,光伏建筑一体化,1517.31,0.6,106.29,116.96,-10.67,134,林洋能源,9.93,6.09
110,参股券商,1479.11,0.6,118.22,119.86,-1.64,226,国芳集团,10.03,8.34
111,西部大开发,1822.11,0.6,804.75,864.35,-59.6,636,泸天化,10.1,4.36
112,宠物经济,1407.27,0.6,64.48,63.36,1.12,127,祖名股份,9.99,24.11
113,同花顺中特估100,1179.63,0.59,317.43,292.71,24.72,100,中国黄金,4.67,8.52
114,AIGC概念,1937.41,0.59,381.53,415.8,-34.27,293,鼎捷数智,19.99,37.45
115,小金属概念,3668.28,0.58,537.72,538.61,-0.89,172,金瑞矿业,10.01,19.12
116,证金持股,1135.98,0.58,277.14,267.36,9.78,95,深圳华强,10.0,24.85
117,华为欧拉,1381.35,0.57,46.73,54.34,-7.61,47,麒麟信安,20.0,38.04
118,国产操作系统,1685.78,0.56,170.89,200.43,-29.54,134,麒麟信安,20.0,38.04
119,福建自贸区,1572.38,0.56,168.64,191.06,-22.42,127,厦工股份,10.12,4.46
120,参股银行,1470.5,0.55,199.61,206.26,-6.65,776,三六零,6.65,9.3
121,虚拟数字人,1316.12,0.55,195.09,205.95,-10.87,176,鸿博股份,10.03,12.29
122,数据安全,1096.16,0.54,304.11,361.62,-57.5,175,麒麟信安,20.0,38.04
123,芬太尼,2138.29,0.54,2.66,1.86,0.8,8,ST人福,1.14,18.66
124,一带一路,2341.3,0.54,933.13,1027.86,-94.73,791,荣亿精密,12.99,12.18
125,高股息精选,1503.12,0.53,306.0,299.95,6.05,285,千金药业,9.98,13.33
126,石墨电极,1047.4,0.52,18.15,19.47,-1.32,26,华锦股份,10.08,5.57
127,京津冀一体化,1928.04,0.52,251.05,279.88,-28.83,291,香江控股,10.06,5.36
128,超级品牌,1453.57,0.52,95.99,85.83,10.16,48,朱老六,3.69,17.44
129,数字经济,1515.97,0.51,472.06,529.95,-57.89,512,鼎捷数智,19.99,37.45
130,雅下水电概念,1257.88,0.51,106.54,117.88,-11.34,89,运机集团,10.01,28.46
131,足球概念,1426.26,0.5,20.13,19.9,0.23,40,探路者,7.04,11.41
132,拼多多概念,1601.57,0.49,32.55,30.94,1.61,40,欢乐家,4.93,17.46
133,石墨烯,1736.04,0.48,117.77,138.82,-21.05,77,德尔未来,10.02,10.1
134,电子竞技,465.296,0.48,30.17,32.82,-2.65,37,天娱数科,9.94,7.85
135,雄安新区,1123.82,0.48,119.97,130.07,-10.1,196,深圳华强,10.0,24.85
136,抖音概念(字节概念),1608.6,0.47,478.68,542.85,-64.17,218,鼎捷数智,19.99,37.45
137,快手概念,1818.78,0.46,102.61,110.8,-8.19,52,久其软件,9.98,7.05
138,海峡两岸,1838.24,0.45,543.02,626.9,-83.89,318,鼎捷数智,19.99,37.45
139,碳中和,1912.71,0.45,234.66,288.56,-53.9,276,昊华科技,10.01,53.31
140,参股保险,1390.43,0.45,50.86,53.13,-2.26,116,中水渔业,10.0,10.12
141,横琴新区,1807.5,0.44,45.08,45.52,-0.45,42,世联行,4.96,2.33
142,华为鲲鹏,1305.39,0.43,172.78,199.73,-26.95,175,麒麟信安,20.0,38.04
143,BC电池,1211.12,0.43,108.51,106.79,1.71,52,福达合金,9.99,62.18
144,TOPCON电池,1122.03,0.43,152.1,162.62,-10.52,82,金辰股份,10.0,31.9
145,工业大麻,1462.69,0.43,17.24,16.89,0.35,31,天瑞仪器,3.8,5.46
146,鸿蒙概念,1725.79,0.42,253.31,291.76,-38.45,260,星网锐捷,10.02,36.69
147,黑龙江自贸区,1824.94,0.42,43.9,50.48,-6.58,36,万向德农,10.01,11.54
148,动力电池回收,857.821,0.41,208.37,205.51,2.86,94,超频三,6.38,7.5
149,数据确权,1406.22,0.41,50.68,55.93,-5.25,69,天融信,10.0,6.93
150,独角兽概念,1890.66,0.41,228.69,240.52,-11.84,107,上海三毛,9.99,12.22
151,数字乡村,1708.74,0.39,89.91,109.98,-20.08,101,冠农股份,10.0,11.77
152,共同富裕示范区,1474.07,0.39,149.74,174.39,-24.65,189,华大海天,126.81,28.51
153,智慧政务,1361.2,0.39,203.75,226.15,-22.39,220,天融信,10.0,6.93
154,污水处理,1771.92,0.38,139.74,153.43,-13.69,228,恒合股份,6.08,10.3
155,AI应用,837.733,0.38,575.6,634.62,-59.02,536,鼎捷数智,19.99,37.45
156,创投,3436.86,0.37,826.7,924.63,-97.94,469,鼎捷数智,19.99,37.45
157,天津自贸区,1082.96,0.37,8.48,10.11,-1.62,17,天保基建,2.49,3.29
158,共享单车,1030.32,0.37,3.62,3.78,-0.16,14,上海凤凰,3.88,10.18
159,中韩自贸区,2493.33,0.36,15.09,15.86,-0.77,17,好当家,2.49,2.47
160,垃圾分类,1797.75,0.36,36.28,39.25,-2.98,98,ST美晨,9.95,2.21
161,网络游戏,1520.44,0.35,79.06,89.97,-10.92,66,天娱数科,9.94,7.85
162,三胎概念,2262.9,0.35,118.22,121.92,-3.7,213,千金药业,9.98,13.33
163,氢能源,2624.49,0.34,485.42,547.72,-62.31,402,肯特股份,14.09,57.5
164,多模态AI,1233.91,0.34,194.35,213.93,-19.58,154,鼎捷数智,19.99,37.45
165,DRG/DIP,899.245,0.34,12.04,12.21,-0.17,22,塞力医疗,4.08,17.08
166,百度概念,1836.8,0.33,362.13,396.13,-34.0,233,鼎捷数智,19.99,37.45
167,家庭医生,1154.51,0.33,24.07,25.1,-1.03,26,ST银江,3.62,3.44
168,短剧游戏,1198.69,0.32,102.81,112.08,-9.26,87,天娱数科,9.94,7.85
169,生物质能发电,1048.25,0.31,26.15,30.06,-3.91,65,中闽能源,3.55,5.25
170,超超临界发电,1596.37,0.31,60.5,69.66,-9.16,87,海鸥股份,10.02,22.18
171,互联网金融,5823.38,0.3,241.95,268.58,-26.63,215,星网锐捷,10.02,36.69
172,国资云,1487.13,0.3,86.02,109.37,-23.35,54,*ST英飞,9.02,6.65
173,金属镍,1277.15,0.3,104.66,105.61,-0.95,38,白银有色,5.97,7.63
174,HJT电池,3004.29,0.3,100.29,103.74,-3.46,68,金辰股份,10.0,31.9
175,AI智能体,1317.11,0.3,549.55,598.68,-49.12,454,鼎捷数智,19.99,37.45
176,数据要素,1156.43,0.3,366.11,421.94,-55.83,397,鼎捷数智,19.99,37.45
177,上海自贸区,4287.01,0.3,69.64,78.33,-8.68,58,透景生命,8.9,18.84
178,区块链,1443.76,0.29,298.29,342.28,-44.0,261,鸿博股份,10.03,12.29
179,信创,1934.44,0.28,394.18,447.74,-53.56,303,麒麟信安,20.0,38.04
180,大飞机,3560.75,0.28,146.45,173.77,-27.32,154,昊华科技,10.01,53.31
181,同花顺漂亮100,836.302,0.28,638.91,644.25,-5.34,100,TCL中环,6.86,9.82
182,举牌,3067.16,0.28,16.16,13.14,3.02,23,杭氧股份,5.92,26.11
183,ETC,1669.01,0.28,25.9,32.01,-6.11,42,星帅尔,7.57,16.05
184,摘帽,1006.48,0.26,44.3,58.14,-13.84,78,冀衡医药,10.05,6.24
185,动物疫苗,1484.44,0.26,11.75,12.2,-0.46,20,永顺生物,4.32,7.0
186,智谱AI,1335.51,0.26,121.63,123.22,-1.59,71,汉得信息,8.76,16.64
187,水利,2383.12,0.26,248.52,288.12,-39.6,264,天融信,10.0,6.93
188,钒电池,1418.02,0.25,40.24,38.75,1.49,38,海德股份,10.05,7.01
189,金属钴,2704.6,0.25,122.64,122.37,0.26,32,鹏欣资源,5.71,8.15
190,电子身份证,1266.14,0.25,36.52,41.6,-5.09,39,天融信,10.0,6.93
191,2026中报预增,1101.26,0.24,2038.49,2242.81,-204.32,513,德科立,10.41,176.2
192,2026一季报预增,1184.41,0.24,416.07,448.27,-32.19,101,远大控股,10.06,9.41
193,家用电器,3937.78,0.23,215.04,254.39,-39.34,184,国芳集团,10.03,8.34
194,数字孪生,1836.63,0.22,200.04,218.25,-18.22,212,竞业达,10.03,15.03
195,烟草,1489.9,0.21,13.78,14.53,-0.75,41,远望谷,7.37,6.85
196,阿里巴巴概念,1866.0,0.2,738.99,816.61,-77.63,696,鼎捷数智,19.99,37.45
197,云计算,3665.11,0.2,369.25,414.99,-45.74,223,麒麟信安,20.0,38.04
198,网络安全,5259.39,0.2,334.36,408.52,-74.15,195,麒麟信安,20.0,38.04
199,高压氧舱,1181.7,0.19,10.15,9.35,0.8,11,杭氧股份,5.92,26.11
200,DeepSeek概念,1586.48,0.19,1012.01,1140.29,-128.28,770,麒麟信安,20.0,38.04
201,Web3.0,1685.74,0.19,80.24,90.7,-10.47,65,鸿博股份,10.03,12.29
202,智能家居,3656.81,0.18,295.68,368.88,-73.2,291,海鸥住工,10.06,5.8
203,智慧城市,4096.49,0.18,430.91,509.86,-78.95,419,立方控股,12.28,19.3
204,信托概念,1153.63,0.17,13.57,17.06,-3.48,23,百大集团,4.04,9.27
205,人民币贬值受益,2320.24,0.17,1285.88,1426.62,-140.74,608,先达股份,10.09,6.33
206,股权转让(并购重组),1101.55,0.17,494.63,556.7,-62.07,934,潞化科技,10.11,2.94
207,食品安全,4710.48,0.16,48.52,58.8,-10.28,83,冠农股份,10.0,11.77
208,钠离子电池,1257.85,0.16,236.97,266.96,-29.99,143,中欣氟材,10.03,18.87
209,地下管网,1286.51,0.16,40.27,37.4,2.87,113,厦工股份,10.12,4.46
210,绿色电力,1154.3,0.15,429.89,489.5,-59.61,427,冠农股份,10.0,11.77
211,手机游戏,2604.72,0.15,49.95,57.41,-7.47,57,天娱数科,9.94,7.85
212,智能物流,1079.28,0.14,212.32,237.11,-24.79,251,厦工股份,10.12,4.46
213,工业互联网,2618.31,0.14,656.65,770.71,-114.06,439,鼎捷数智,19.99,37.45
214,虚拟电厂,1487.64,0.14,145.22,176.2,-30.97,157,国晟科技,9.98,10.36
215,AI语料,1106.8,0.13,68.47,77.33,-8.86,52,天娱数科,9.94,7.85
216,安防,4659.98,0.13,145.15,183.31,-38.16,176,立方控股,12.28,19.3
217,毛发医疗,1110.26,0.12,11.77,12.91,-1.15,26,康缘药业,4.02,12.94
218,粤港澳大湾区,2581.08,0.12,696.67,783.74,-87.08,491,富恒新材,23.94,6.99
219,人脸识别,1292.87,0.09,90.24,107.24,-17.0,109,森赫股份,10.01,13.19
220,低空经济,2028.09,0.09,550.77,621.73,-70.97,501,顺景科技,10.04,5.37
221,元宇宙,1754.45,0.09,204.39,245.84,-41.46,181,鸿博股份,10.03,12.29
222,沪股通,2375.61,0.09,2897.81,3166.44,-268.64,1643,英集芯,19.98,29.54
223,兵装重组概念,1105.23,0.09,3.74,3.6,0.14,14,中光学,1.22,19.06
224,知识产权保护,1642.16,0.09,24.31,25.08,-0.76,51,创业黑马,3.08,30.76
225,高铁,3553.96,0.09,126.11,148.51,-22.4,181,福达合金,9.99,62.18
226,燃料电池,1958.72,0.08,249.91,292.57,-42.65,213,潞化科技,10.11,2.94
227,军民融合,1482.32,0.08,186.43,195.94,-9.51,245,*ST英飞,9.02,6.65
228,人工智能,1277.26,0.07,1231.22,1420.15,-188.93,1083,鼎捷数智,19.99,37.45
229,电力物联网,1936.74,0.06,64.31,70.41,-6.1,85,林洋能源,9.93,6.09
230,航空发动机,3108.4,0.06,113.41,130.35,-16.94,98,荣亿精密,12.99,12.18
231,EDR概念,1496.04,0.04,53.71,64.39,-10.68,20,天融信,10.0,6.93
232,期货概念,1791.63,0.04,96.66,108.86,-12.2,70,锦龙股份,9.97,11.8
233,融资融券,1777.34,0.03,6093.11,6643.15,-550.04,3858,华大海天,126.81,28.51
234,军工信息化,1545.96,0.03,54.28,61.93,-7.65,114,国睿科技,6.12,28.97
235,禽流感,2166.28,0.02,10.16,12.19,-2.03,26,永顺生物,4.32,7.0
236,腾讯概念,1277.0,0.02,567.53,644.85,-77.31,300,星网锐捷,10.02,36.69
237,脑机接口,1536.7,0.01,67.75,89.96,-22.21,72,英集芯,19.98,29.54
238,汽车拆解概念,1541.7,0.01,19.79,18.35,1.43,46,立中集团,2.61,19.63
239,锂电池概念,1908.02,0.01,1096.87,1197.03,-100.16,609,黑芝麻,10.1,5.67
240,超导概念,2486.71,0.0,111.4,133.8,-22.4,32,宇邦新材,7.35,24.97
241,风电,1263.73,0.0,605.05,706.43,-101.38,443,肯特股份,14.09,57.5
242,军工,2280.71,-0.01,742.81,886.19,-143.38,607,肯特股份,14.09,57.5
243,车联网(车路协同),1113.64,-0.01,326.31,382.71,-56.4,297,竞业达,10.03,15.03
244,空气能热泵,1480.37,-0.01,53.04,65.54,-12.5,56,海鸥住工,10.06,5.8
245,可控核聚变,2278.7,-0.02,254.36,294.93,-40.57,117,合锻智能,9.98,27.65
246,华为盘古,960.707,-0.03,36.59,34.43,2.16,29,ST信源,6.07,2.62
247,3D打印,4395.39,-0.04,252.91,287.2,-34.29,142,海鸥住工,10.06,5.8
248,深股通,1294.14,-0.04,3255.73,3553.69,-297.96,1880,鼎捷数智,19.99,37.45
249,民营医院,1590.1,-0.05,97.04,115.4,-18.37,75,赤天化,10.1,4.58
250,MLOps概念,987.452,-0.05,20.14,22.86,-2.72,18,绿盟科技,3.73,7.23
251,智慧灯杆,1521.95,-0.07,52.68,64.36,-11.69,64,天融信,10.0,6.93
252,阿尔茨海默概念,1279.62,-0.07,42.67,47.12,-4.45,90,赤天化,10.1,4.58
253,钙钛矿电池,1091.62,-0.08,152.34,179.42,-27.08,92,金辰股份,10.0,31.9
254,海工装备,3493.85,-0.08,415.02,504.46,-89.44,273,肯特股份,14.09,57.5
255,算力租赁,1374.98,-0.09,317.38,373.69,-56.31,186,鸿博股份,10.03,12.29
256,数字货币,1950.1,-0.09,112.87,141.53,-28.66,91,星网锐捷,10.02,36.69
257,充电桩,6256.62,-0.09,506.0,572.56,-66.56,389,立方控股,12.28,19.3
258,光伏概念,4276.86,-0.09,985.7,1147.12,-161.41,601,潞化科技,10.11,2.94
259,星闪概念,1366.77,-0.09,68.56,87.69,-19.13,74,天邑股份,8.1,17.75
260,维生素,1382.56,-0.1,61.1,66.15,-5.06,77,誉衡药业,9.96,4.86
261,核电,3942.5,-0.1,379.14,450.36,-71.22,350,肯特股份,14.09,57.5
262,飞行汽车(eVTOL),1765.77,-0.1,114.55,127.32,-12.76,272,林洋能源,9.93,6.09
263,量子科技,2418.58,-0.11,334.83,399.84,-65.01,115,天融信,10.0,6.93
264,换电概念,1495.35,-0.11,101.03,105.3,-4.27,94,超达装备,8.09,37.4
265,净水概念,1150.67,-0.12,52.58,58.87,-6.3,77,南大环境,4.84,27.74
266,血氧仪,1707.17,-0.12,25.46,27.76,-2.3,24,乐心医疗,8.62,18.27
267,商业航天,2112.0,-0.12,863.07,997.29,-134.23,504,麒麟信安,20.0,38.04
268,核污染防治,1555.3,-0.13,37.11,42.73,-5.62,59,德尔未来,10.02,10.1
269,智能电网,3726.72,-0.13,452.18,569.13,-116.95,277,麒麟信安,20.0,38.04
270,物联网,2946.73,-0.13,690.22,838.08,-147.87,470,海鸥住工,10.06,5.8
271,储能,2439.17,-0.14,1226.88,1406.47,-179.59,899,迪尔化工,15.22,10.75
272,无人机,2957.68,-0.15,548.92,620.03,-71.11,465,灿瑞科技,10.89,42.96
273,两轮车,1618.84,-0.18,38.39,52.89,-14.5,78,深中华A,9.99,11.45
274,云游戏,1444.52,-0.19,44.41,50.22,-5.82,27,新媒股份,2.19,34.1
275,固态电池,1415.87,-0.19,568.58,645.73,-77.15,297,中欣氟材,10.03,18.87
276,东数西算(算力),2153.17,-0.19,979.76,1156.23,-176.47,413,德科立,10.41,176.2
277,同花顺新质50,2234.66,-0.19,457.37,454.55,2.82,50,浩瀚深度,2.87,17.95
278,语音技术,1810.54,-0.19,54.6,60.49,-5.89,62,ST信源,6.07,2.62
279,高端装备,3235.93,-0.2,488.8,560.26,-71.46,398,厦工股份,10.12,4.46
280,新能源汽车,4542.77,-0.2,1646.67,1902.84,-256.17,1068,富恒新材,23.94,6.99
281,华为概念,3413.25,-0.2,1823.81,2082.83,-259.02,1004,麒麟信安,20.0,38.04
282,一体化压铸,1200.4,-0.22,45.98,52.71,-6.73,54,宜安科技,3.37,17.79
283,华为昇腾,1447.95,-0.22,99.9,120.09,-20.2,105,深圳华强,10.0,24.85
284,机器人概念,3843.83,-0.22,1516.9,1800.13,-283.23,1222,富恒新材,23.94,6.99
285,PM2.5,1759.76,-0.23,17.72,22.66,-4.94,36,海新能科,4.85,3.89
286,稀土永磁,3577.36,-0.24,101.74,117.08,-15.34,65,万朗磁塑,5.25,53.49
287,蚂蚁集团概念,1516.11,-0.24,87.0,108.36,-21.36,81,税友股份,10.0,44.34
288,电子纸,1251.73,-0.24,48.18,60.23,-12.06,27,亚世光电,9.99,21.79
289,华为数字能源,1577.05,-0.26,65.36,73.76,-8.4,46,林洋能源,9.93,6.09
290,虚拟现实,975.635,-0.27,490.52,576.47,-85.95,288,竞业达,10.03,15.03
291,比亚迪概念,1883.46,-0.28,914.67,1056.94,-142.28,686,富恒新材,23.94,6.99
292,合成生物,1560.6,-0.29,134.27,159.76,-25.49,170,沃特股份,10.0,26.4
293,特高压,4950.97,-0.29,331.9,416.73,-84.83,132,沃特股份,10.0,26.4
294,华为汽车,2784.93,-0.29,186.16,213.15,-26.99,174,沃特股份,10.0,26.4
295,跨境支付(CIPS),1541.47,-0.3,131.55,144.69,-13.14,73,天融信,10.0,6.93
296,超级电容,3122.8,-0.31,163.1,190.94,-27.84,45,中欣氟材,10.03,18.87
297,长安汽车概念,1511.28,-0.31,250.62,281.8,-31.17,458,ST美晨,9.95,2.21
298,成飞概念,1718.79,-0.31,28.65,33.77,-5.12,43,华密新材,6.03,14.78
299,抽水蓄能,1527.11,-0.32,118.33,134.04,-15.71,80,中闽能源,3.55,5.25
300,医药电商,1030.31,-0.33,115.43,141.88,-26.45,177,沃华医药,10.05,7.23
301,无人驾驶,2798.41,-0.33,819.75,894.55,-74.8,408,顺景科技,10.04,5.37
