序号,行业,行业指数,行业-涨跌幅,流入资金,流出资金,净额,公司家数,领涨股,领涨股-涨跌幅,当前价
22,农产品加工,3652.79,-2.25,25.68,34.84,-9.16,43,永顺泰,10.06,9.63
23,化学纤维,3643.34,-2.32,24.65,30.6,-5.94,29,恒逸石化,9.22,19.08
24,旅游及酒店,2662.33,-2.33,5.48,8.04,-2.57,35,岭南控股,0.53,9.55
25,教育,4056.59,-2.34,8.2,10.07,-1.87,15,学大教育,9.99,39.09
26,白酒,1996.26,-2.39,38.76,45.69,-6.93,19,贵州茅台,0.76,1307.88
27,汽车服务及其他,1073.09,-2.43,10.32,12.1,-1.78,26,春风动力,3.88,318.9
28,贸易,2480.46,-2.49,2.37,3.79,-1.42,14,江苏国泰,-0.77,7.72
29,物流,5004.96,-2.52,10.76,14.05,-3.29,50,建发股份,1.38,8.84
30,电力,1875.28,-2.67,94.77,131.36,-36.59,110,绿发电力,2.82,8.01
31,家居用品,3839.37,-2.67,18.52,24.0,-5.48,99,志邦家居,10.05,6.57
32,养殖业,2852.83,-2.74,24.03,35.65,-11.62,36,天山生物,12.19,14.45
33,生物制品,6167.54,-2.79,41.73,52.47,-10.73,55,*ST未名,7.22,5.2
34,饮料制造,4874.34,-2.93,28.17,31.29,-3.12,47,红棉股份,5.59,3.21
35,种植业与林业,4339.82,-2.96,52.1,59.43,-7.32,30,万向德农,9.95,8.95
36,建筑材料,5441.32,-2.98,82.7,112.35,-29.65,73,罗普斯金,10.07,6.34
37,环境治理,3992.52,-3.0,35.89,45.86,-9.96,111,ST京蓝,4.25,6.13
38,综合,2196.25,-3.04,14.72,21.02,-6.3,18,特力A,4.04,15.69
39,食品加工制造,4704.02,-3.04,30.42,40.44,-10.02,66,百合股份,10.0,45.76
40,纺织制造,2242.84,-3.06,9.21,10.44,-1.22,33,浔兴股份,1.99,7.16
41,小家电,3962.12,-3.1,5.42,7.28,-1.87,26,彩虹集团,0.65,27.93
42,医药商业,4708.37,-3.11,14.47,19.35,-4.88,32,国药股份,0.44,27.15
43,工业金属,4264.13,-3.12,98.3,131.07,-32.77,55,金田股份,8.37,12.95
44,造纸,2014.95,-3.19,5.53,9.14,-3.61,24,太阳纸业,0.29,13.88
45,服装家纺,2812.36,-3.33,17.01,21.71,-4.71,75,海澜之家,2.39,6.0
46,文化传媒,2513.89,-3.36,51.81,67.38,-15.57,84,中原传媒,1.88,12.5
47,橡胶制品,13079.8,-3.45,9.64,11.96,-2.32,22,永东股份,-0.45,6.63
48,医疗器械,10785.0,-3.46,51.44,65.3,-13.86,140,正海生物,2.06,15.36
49,零售,1788.42,-3.56,29.41,44.33,-14.92,71,富森美,0.28,10.89
50,化学制品,7064.46,-3.6,139.42,152.81,-13.39,181,彩客科技,11.27,39.58
51,建筑装饰,3944.43,-3.62,75.91,97.63,-21.72,143,*ST利达,4.38,4.53
52,美容护理,4583.54,-3.71,6.08,8.98,-2.91,34,上海家化,-0.81,17.23
53,黑色家电,3930.43,-3.78,3.59,8.09,-4.51,9,海信视像,-0.96,25.91
54,游戏,8856.57,-3.79,29.4,39.98,-10.58,24,吉比特,0.49,384.79
55,包装印刷,4178.86,-3.91,13.07,16.48,-3.41,46,方大新材,0.27,11.18
56,能源金属,30960.8,-3.99,37.69,44.37,-6.68,13,*ST威领,9.98,15.87
57,其他社会服务,18752.4,-4.03,15.41,19.32,-3.91,84,中纺标,2.54,23.83
58,白色家电,7739.96,-4.04,57.22,61.22,-4.0,44,格力电器,3.15,41.32
59,工程机械,2992.2,-4.1,16.75,22.1,-5.35,36,徐工机械,0.25,8.06
60,风电设备,4152.06,-4.18,55.52,54.75,0.77,31,飞沃科技,1.68,117.44
61,电池,17688.1,-4.24,181.34,209.34,-28.0,106,尚太科技,10.01,62.33
62,环保设备,1375.65,-4.32,9.28,11.76,-2.48,30,雪迪龙,1.41,7.93
63,影视院线,1223.05,-4.37,9.13,17.18,-8.05,20,中国电影,-2.0,11.78
64,电网设备,6286.87,-4.52,91.85,129.14,-37.29,140,金利华电,20.01,34.66
65,软件开发,1830.62,-4.69,103.96,143.76,-39.81,138,麒麟信安,8.43,37.93
66,专用设备,7171.85,-4.74,131.83,171.58,-39.75,200,速达股份,10.01,32.97
67,小金属,8985.3,-4.84,125.74,173.82,-48.08,29,华阳新材,1.44,4.94
68,医疗服务,20234.5,-4.93,118.22,140.53,-22.31,56,万邦医药,4.47,77.16
69,光伏设备,7203.96,-5.05,89.53,121.14,-31.61,72,联泓新科,-0.91,20.7
70,IT服务,11554.3,-5.13,153.66,204.5,-50.84,129,ST荣科,5.33,6.13
71,计算机设备,3839.82,-5.26,96.94,149.43,-52.49,83,安居宝,8.16,4.64
72,互联网电商,8264.94,-5.27,18.58,26.16,-7.58,20,ST通葡,-1.46,2.71
73,汽车零部件,5598.89,-5.31,127.73,175.06,-47.32,273,双英集团,122.37,24.75
74,光学光电子,5253.12,-5.46,199.53,275.24,-75.71,107,骏成科技,20.02,25.42
75,非金属材料,29949.8,-5.5,24.74,30.3,-5.56,16,金戈新材,7.88,42.02
76,军工装备,2030.8,-5.59,105.37,136.25,-30.88,82,ST应急,-0.9,7.74
77,金属新材料,13623.5,-5.64,29.99,37.79,-7.79,34,图南股份,1.6,33.0
78,通信服务,2620.49,-5.65,55.44,69.81,-14.37,44,中国移动,1.49,97.17
79,其他电源设备,6028.32,-5.89,45.09,60.99,-15.91,35,中远通,3.6,23.31
80,塑料制品,10326.9,-5.92,79.91,104.67,-24.76,77,艾艾精工,6.2,67.99
81,军工电子,11319.5,-6.23,79.04,101.02,-21.99,63,展芯股份,0.84,86.1
82,通用设备,8804.75,-6.24,185.48,243.88,-58.4,253,七丰精工,17.3,22.17
83,消费电子,11804.4,-6.34,188.42,281.02,-92.61,96,利安科技,2.31,42.08
84,电机,3212.85,-6.84,14.2,25.0,-10.8,26,安乃达,-3.11,28.0
85,通信设备,8844.67,-7.31,643.78,815.36,-171.58,91,利尔达,2.42,10.14
86,其他电子,19956.6,-7.36,61.39,85.71,-24.32,34,赛英电子,-2.09,75.3
87,半导体,16410.3,-7.44,1437.58,1764.49,-326.91,185,斯达半导,10.0,100.31
88,自动化设备,27883.1,-7.53,285.66,358.57,-72.92,98,宇树科技,460.35,845.0
89,元件,23214.9,-7.68,417.38,508.89,-91.51,63,格利尔,2.28,13.93
90,电子化学品,89019.6,-8.32,195.49,233.58,-38.09,43,龙辰科技,3.43,28.05
