序号,行业,行业指数,行业-涨跌幅,流入资金,流出资金,净额,公司家数,领涨股,领涨股-涨跌幅,当前价
121,新型城镇化,1200.08,-3.44,91.62,118.31,-26.69,220,*ST利达,4.38,4.53
122,露营经济,1531.61,-3.47,13.08,17.79,-4.71,55,宇通客车,0.81,29.83
123,雅下水电概念,1219.05,-3.49,90.0,133.88,-43.89,89,西藏天路,1.25,7.31
124,互联网保险,863.458,-3.5,49.63,64.01,-14.38,21,中国平安,1.48,52.08
125,民爆概念,1643.84,-3.51,19.75,23.83,-4.09,25,晓程科技,0.52,46.68
126,体育产业,958.375,-3.53,67.59,88.33,-20.74,135,学大教育,9.99,39.09
127,西部大开发,1758.7,-3.53,824.78,1037.5,-212.72,636,双英集团,122.37,24.75
128,网约车,1334.49,-3.54,10.17,16.42,-6.26,29,立方控股,0.78,18.04
129,广东自贸区,1181.2,-3.55,11.04,15.69,-4.65,28,红棉股份,5.59,3.21
130,雄安新区,1084.33,-3.55,140.19,188.58,-48.39,196,中交发展,10.11,4.9
131,文化传媒概念,2572.25,-3.56,115.74,164.45,-48.71,197,金利华电,20.01,34.66
132,汽车拆解概念,1499.28,-3.59,18.35,24.89,-6.54,46,深高速,0.12,8.32
133,工业大麻,1415.61,-3.6,14.69,21.46,-6.76,31,云南白药,0.51,49.75
134,IP经济(谷子经济),1174.95,-3.6,87.06,122.83,-35.77,196,盈新发展,3.81,3.54
135,中船系,1718.63,-3.61,36.2,40.28,-4.07,20,ST应急,-0.9,7.74
136,共享单车,996.061,-3.63,3.51,6.14,-2.63,14,爱玛科技,1.55,20.95
137,抽水蓄能,1491.44,-3.64,116.75,144.83,-28.08,80,国投电力,2.33,14.06
138,光热发电,953.841,-3.65,20.76,35.83,-15.08,48,迪尔化工,4.87,9.48
139,染料,1443.85,-3.65,18.08,22.97,-4.89,40,彩客科技,11.27,39.58
140,NFT概念,1563.05,-3.66,43.96,66.71,-22.75,70,中原传媒,1.88,12.5
141,网红经济,1364.41,-3.66,60.71,87.28,-26.57,118,京粮控股,10.02,7.47
142,空气能热泵,1397.68,-3.67,61.79,70.41,-8.62,56,万和电气,10.03,7.57
143,网络游戏,1493.05,-3.67,81.02,112.5,-31.48,66,ST八菱,8.46,6.67
144,中俄贸易概念,1535.56,-3.69,73.91,100.46,-26.56,179,海安集团,4.45,46.69
145,金属回收,1141.64,-3.75,161.87,214.41,-52.53,88,金田股份,8.37,12.95
146,摘帽,970.183,-3.75,51.6,62.95,-11.35,77,天山生物,12.19,14.45
147,动物疫苗,1466.08,-3.75,16.14,21.53,-5.39,20,国药现代,-0.23,8.63
148,京津冀一体化,1861.55,-3.76,314.2,396.34,-82.14,291,铁科轨道,13.28,19.7
149,CRO概念,995.876,-3.76,147.09,170.63,-23.54,77,亨迪药业,19.97,14.54
150,盐湖提锂,1780.75,-3.79,99.87,128.56,-28.69,45,国机通用,2.51,14.3
151,知识产权保护,1601.85,-3.79,17.77,28.02,-10.25,51,中原传媒,1.88,12.5
152,氟化工概念,5504.44,-3.79,219.1,254.71,-35.61,69,联创股份,3.25,6.03
153,沪股通,2315.11,-3.8,3440.76,4148.31,-707.56,1639,铁科轨道,13.28,19.7
154,光伏建筑一体化,1463.23,-3.8,141.96,200.68,-58.71,134,罗普斯金,10.07,6.34
155,跨境电商,903.62,-3.81,204.97,287.08,-82.11,339,七丰精工,17.3,22.17
156,小金属概念,3483.57,-3.81,414.3,535.23,-120.93,171,*ST威领,9.98,15.87
157,一带一路,2251.46,-3.81,907.87,1144.31,-236.43,791,铁科轨道,13.28,19.7
158,碳中和,1841.19,-3.82,243.33,322.01,-78.69,276,宝泰隆,10.14,3.04
159,水利,2303.58,-3.83,296.18,389.02,-92.84,264,ST京蓝,4.25,6.13
160,蚂蚁集团概念,1461.82,-3.83,91.52,121.1,-29.58,81,日出东方,9.94,7.63
161,土壤修复,1001.86,-3.85,60.51,79.7,-19.19,91,ST京蓝,4.25,6.13
162,冷链物流,1725.97,-3.85,130.13,168.63,-38.5,155,中谷物流,5.81,11.48
163,足球概念,1378.96,-3.86,23.0,33.26,-10.26,40,上港集团,1.17,5.17
164,高铁,3457.02,-3.86,151.03,187.82,-36.79,182,七丰精工,17.3,22.17
165,钠离子电池,1222.28,-3.9,255.36,290.01,-34.65,143,中科电气,8.41,14.69
166,基因测序,2005.38,-3.92,87.24,110.95,-23.71,71,美邦科技,2.44,11.75
167,创投,3308.5,-3.92,778.14,1021.29,-243.15,467,万和电气,10.03,7.57
168,短剧游戏,1177.5,-3.92,97.95,131.59,-33.63,87,万和电气,10.03,7.57
169,互联网金融,5510.76,-3.95,154.9,222.39,-67.49,215,恒逸石化,9.22,19.08
170,电子竞技,453.224,-3.98,26.71,38.49,-11.78,37,云图控股,0.47,12.81
171,手机游戏,2544.62,-4.0,47.15,67.66,-20.52,57,凤凰传媒,1.42,9.32
172,国资云,1446.05,-4.01,120.95,155.21,-34.26,54,中国移动,1.49,97.17
173,职业教育,1534.89,-4.04,80.58,113.8,-33.22,135,学大教育,9.99,39.09
174,DRG/DIP,891.641,-4.06,7.95,11.68,-3.74,22,ST荣科,5.33,6.13
175,家用电器,3832.52,-4.1,250.3,313.23,-62.93,184,骏成科技,20.02,25.42
176,医疗器械概念,2950.11,-4.12,437.81,600.14,-162.33,409,哈三联,9.99,15.63
177,金属钴,2615.32,-4.13,107.23,152.75,-45.51,32,龙佰集团,-0.07,15.33
178,氢能源,2533.95,-4.13,533.63,681.5,-147.87,400,宝泰隆,10.14,3.04
179,无人零售,1248.6,-4.13,12.11,16.48,-4.37,26,新北洋,-0.44,6.84
180,独角兽概念,1836.31,-4.14,214.1,263.35,-49.25,107,万和电气,10.03,7.57
181,有机硅概念,1931.11,-4.14,46.43,57.43,-11.0,55,创达新材,3.01,58.5
182,人造肉,1501.19,-4.16,13.83,18.48,-4.65,20,双汇发展,0.6,25.13
183,共同富裕示范区,1431.28,-4.17,245.51,299.65,-54.15,189,宇树科技,460.35,845.0
184,DeepSeek概念,1546.94,-4.17,946.86,1303.51,-356.65,769,亿田智能,19.98,26.66
185,硅能源,1100.78,-4.18,137.58,156.53,-18.96,63,中科电气,8.41,14.69
186,横琴新区,1750.22,-4.18,35.1,51.55,-16.45,43,宝莱特,1.59,18.58
187,天津自贸区,1051.36,-4.2,9.4,14.31,-4.92,17,天津港,0.24,4.25
188,福建自贸区,1509.36,-4.22,167.37,208.99,-41.62,127,学大教育,9.99,39.09
189,智能家居,3538.9,-4.22,367.38,482.86,-115.48,291,骏成科技,20.02,25.42
190,C2M概念,1820.09,-4.23,16.72,22.71,-5.99,39,欧派家居,1.78,32.58
191,数字经济,1468.13,-4.23,467.2,652.94,-185.75,510,我爱我家,10.19,2.38
192,虚拟电厂,1449.3,-4.24,181.2,274.64,-93.44,157,格利尔,2.28,13.93
193,在线教育,2751.11,-4.25,111.78,160.43,-48.65,127,学大教育,9.99,39.09
194,融资融券,1729.99,-4.27,6899.91,8626.68,-1726.77,3855,宇树科技,460.35,845.0
195,烟草,1422.96,-4.29,12.86,17.95,-5.09,41,劲嘉股份,-0.54,3.67
196,食品安全,4557.69,-4.31,49.67,61.74,-12.07,83,安居宝,8.16,4.64
197,智能物流,1046.62,-4.33,219.23,292.83,-73.6,250,中谷物流,5.81,11.48
198,长三角一体化,1895.76,-4.33,210.83,282.12,-71.28,234,南都物业,10.0,11.88
199,区块链,1388.76,-4.37,286.95,424.26,-137.31,261,日出东方,9.94,7.63
200,血氧仪,1653.51,-4.38,23.83,32.71,-8.87,24,宝莱特,1.59,18.58
201,虚拟数字人,1281.63,-4.39,153.47,220.14,-66.67,176,中原传媒,1.88,12.5
202,ETC,1589.35,-4.4,20.36,33.0,-12.64,42,皖新传媒,1.11,5.48
203,风电,1227.82,-4.41,597.23,822.62,-225.38,442,七丰精工,17.3,22.17
204,智能医疗,4384.23,-4.42,488.21,657.95,-169.74,339,ST荣科,5.33,6.13
205,稀土永磁,3509.64,-4.42,132.38,165.73,-33.35,65,金田股份,8.37,12.95
206,换电概念,1449.59,-4.43,105.63,128.32,-22.69,94,中远通,3.6,23.31
207,国产航母,1856.81,-4.45,64.54,78.55,-14.01,36,博威合金,0.38,18.68
208,股权转让(并购重组),1055.3,-4.46,481.14,631.21,-150.07,934,骏成科技,20.02,25.42
209,核电,3841.69,-4.46,435.4,574.37,-138.97,350,金利华电,20.01,34.66
210,人民币贬值受益,2246.53,-4.48,1605.15,2036.69,-431.54,608,宇树科技,460.35,845.0
211,智慧城市,3962.42,-4.48,419.35,620.27,-200.92,420,罗普斯金,10.07,6.34
212,AI应用,816.616,-4.49,527.04,754.27,-227.23,531,学大教育,9.99,39.09
213,电力物联网,1905.77,-4.5,64.04,86.26,-22.22,85,骏成科技,20.02,25.42
214,鸿蒙概念,1669.32,-4.5,203.91,298.19,-94.28,259,我爱我家,10.19,2.38
215,数据要素,1123.93,-4.52,337.67,472.1,-134.42,397,我爱我家,10.19,2.38
216,牙科医疗,1129.3,-4.55,88.02,101.53,-13.51,30,正海生物,2.06,15.36
217,数字货币,1815.11,-4.55,83.16,120.25,-37.09,91,高伟达,2.2,13.96
218,金属镍,1216.3,-4.58,72.04,108.0,-35.96,38,鹏欣资源,-1.12,7.06
219,石墨烯,1655.91,-4.59,115.43,149.47,-34.05,77,宝泰隆,10.14,3.04
220,财税数字化,1595.38,-4.59,60.81,77.91,-17.1,65,中国软件,0.61,34.66
221,电子身份证,1184.27,-4.59,25.04,28.87,-3.83,39,任子行,4.51,6.25
222,AI智能体,1284.98,-4.6,490.49,676.04,-185.55,454,盈新发展,3.81,3.54
223,充电桩,6065.98,-4.61,530.44,729.0,-198.56,389,铁科轨道,13.28,19.7
224,AI语料,1088.93,-4.62,49.47,78.67,-29.2,52,江南化工,-0.59,5.03
225,人工智能,1243.93,-4.63,1478.66,1998.9,-520.25,1083,宇树科技,460.35,845.0
226,移动支付,2139.72,-4.64,77.26,103.5,-26.24,78,高伟达,2.2,13.96
227,AIGC概念,1897.46,-4.64,326.01,458.28,-132.27,293,亿田智能,19.98,26.66
228,数据确权,1357.81,-4.66,36.31,57.22,-20.91,69,中原传媒,1.88,12.5
229,深股通,1254.29,-4.71,3385.85,4392.59,-1006.73,1875,亿田智能,19.98,26.66
230,工业互联网,2539.22,-4.72,733.98,984.91,-250.92,439,罗普斯金,10.07,6.34
231,特高压,4806.56,-4.72,319.96,417.16,-97.2,133,金利华电,20.01,34.66
232,ChatGPT概念,1666.11,-4.74,165.01,249.34,-84.33,139,我爱我家,10.19,2.38
233,燃料电池,1902.87,-4.75,259.4,339.57,-80.17,213,金利华电,20.01,34.66
234,数字乡村,1647.97,-4.75,100.87,142.08,-41.21,101,中国移动,1.49,97.17
235,储能,2361.89,-4.76,1308.14,1713.6,-405.47,895,日丰股份,10.04,11.73
236,农机,1197.71,-4.79,74.07,104.06,-29.99,97,速达股份,10.01,32.97
237,国产操作系统,1615.38,-4.8,221.0,305.76,-84.76,134,麒麟信安,8.43,37.93
238,拼多多概念,1549.96,-4.8,23.09,31.21,-8.13,40,ST汇洲,-0.76,2.63
239,锂电池概念,1839.56,-4.81,1135.54,1402.61,-267.07,608,宝泰隆,10.14,3.04
240,粤港澳大湾区,2478.28,-4.84,652.42,895.7,-243.28,489,永顺泰,10.06,9.63
241,华为欧拉,1351.98,-4.84,55.9,75.97,-20.06,47,麒麟信安,8.43,37.93
242,高压快充,1853.02,-4.84,239.6,303.94,-64.34,125,日丰股份,10.04,11.73
243,2026中报预增,1061.73,-4.85,2113.77,2726.63,-612.87,510,汉森制药,10.06,8.42
244,云游戏,1430.88,-4.85,47.73,66.06,-18.33,27,新媒股份,0.21,33.75
245,云办公,1732.17,-4.85,56.04,69.48,-13.44,49,麒麟信安,8.43,37.93
246,2026一季报预增,1153.3,-4.85,391.4,505.0,-113.59,101,西部黄金,3.37,29.46
247,百度概念,1777.59,-4.86,342.91,497.77,-154.86,233,万和电气,10.03,7.57
248,智慧政务,1317.91,-4.86,187.91,254.8,-66.89,219,ST荣科,5.33,6.13
249,AI视频,1959.66,-4.87,82.76,113.76,-31.0,57,中文传媒,-0.43,7.0
250,固态电池,1372.69,-4.87,602.64,726.39,-123.74,296,中科电气,8.41,14.69
251,星闪概念,1326.05,-4.88,85.36,132.17,-46.8,74,骏成科技,20.02,25.42
252,海工装备,3395.19,-4.9,417.24,560.73,-143.49,273,金田股份,8.37,12.95
253,智慧灯杆,1456.67,-4.92,78.26,118.85,-40.58,64,利尔达,2.42,10.14
254,兵装重组概念,1060.09,-4.92,4.49,7.16,-2.67,14,长安汽车,-1.26,7.04
255,海峡两岸,1760.29,-4.92,555.06,745.86,-190.8,318,学大教育,9.99,39.09
256,阿里巴巴概念,1812.45,-4.93,764.65,1035.81,-271.16,696,亿田智能,19.98,26.66
257,智能电网,3635.22,-4.93,437.52,580.24,-142.72,277,骏成科技,20.02,25.42
258,华为鲲鹏,1267.9,-4.93,156.28,230.24,-73.96,175,麒麟信安,8.43,37.93
259,小红书概念,1397.89,-4.93,91.27,120.72,-29.46,55,亚康股份,1.83,65.12
260,车联网(车路协同),1079.99,-4.95,345.08,502.13,-157.05,297,任子行,4.51,6.25
261,腾讯概念,1240.13,-4.95,607.27,831.35,-224.08,299,亿田智能,19.98,26.66
262,柔性直流输电,1449.95,-4.96,174.11,226.28,-52.17,67,龙辰科技,3.43,28.05
263,核污染防治,1518.98,-4.98,49.21,60.51,-11.3,59,中国广核,1.29,3.92
264,碳纤维,1880.3,-4.98,82.75,106.03,-23.28,82,荣盛石化,4.2,13.41
265,Web3.0,1634.64,-4.99,62.9,95.28,-32.38,65,高伟达,2.2,13.96
266,一体化压铸,1157.78,-4.99,51.38,64.67,-13.29,54,格力电器,3.15,41.32
267,多模态AI,1213.88,-4.99,171.89,254.97,-83.09,154,ST荣科,5.33,6.13
268,数字孪生,1798.79,-5.0,221.46,300.7,-79.24,211,ST荣科,5.33,6.13
269,语音技术,1746.11,-5.01,53.74,72.5,-18.76,62,安居宝,8.16,4.64
270,元宇宙,1703.28,-5.01,218.06,326.19,-108.13,181,中国移动,1.49,97.17
271,人脸识别,1249.47,-5.02,108.79,152.2,-43.4,109,安居宝,8.16,4.64
272,云计算,3575.03,-5.11,356.06,499.81,-143.74,222,麒麟信安,8.43,37.93
273,培育钻石,2322.44,-5.12,38.31,44.49,-6.18,19,黄河旋风,0.7,14.42
274,快手概念,1793.63,-5.14,78.67,105.76,-27.09,52,亚康股份,1.83,65.12
275,ERP概念,1263.11,-5.15,27.75,41.87,-14.12,35,浙商中拓,-1.69,5.23
276,EDR概念,1433.77,-5.17,66.37,92.23,-25.86,20,ST得润,-0.7,5.66
277,光伏概念,4153.56,-5.2,1146.95,1519.65,-372.71,602,罗普斯金,10.07,6.34
278,物联网,2847.73,-5.21,868.93,1191.88,-322.95,468,日丰股份,10.04,11.73
279,华为盘古,947.463,-5.21,24.62,36.38,-11.76,29,泛微网络,-0.95,43.65
280,抖音概念(字节概念),1561.51,-5.22,501.14,694.3,-193.16,218,利尔达,2.42,10.14
281,算力租赁,1338.51,-5.23,348.49,489.34,-140.85,185,亿田智能,19.98,26.66
282,低空经济,1965.7,-5.26,652.2,865.76,-213.57,498,斯达半导,10.0,100.31
283,小米汽车,1484.84,-5.27,222.47,294.36,-71.88,120,金田股份,8.37,12.95
284,数据安全,1054.23,-5.27,273.22,390.99,-117.77,175,麒麟信安,8.43,37.93
285,信创,1866.6,-5.27,376.51,525.17,-148.66,303,麒麟信安,8.43,37.93
286,宁德时代概念,2187.62,-5.27,548.41,710.24,-161.83,297,尚太科技,10.01,62.33
287,智谱AI,1312.89,-5.29,91.47,136.93,-45.46,71,兴通股份,1.63,13.7
288,可控核聚变,2198.06,-5.3,241.38,337.15,-95.77,116,金田股份,8.37,12.95
289,飞行汽车(eVTOL),1714.93,-5.3,139.42,187.43,-48.01,272,利尔达,2.42,10.14
290,安防,4514.34,-5.3,178.71,246.77,-68.06,175,安居宝,8.16,4.64
291,网络安全,5085.06,-5.32,309.53,446.87,-137.34,195,麒麟信安,8.43,37.93
292,长安汽车概念,1468.27,-5.35,272.24,378.13,-105.89,458,双英集团,122.37,24.75
293,时空大数据,1356.57,-5.36,30.85,50.21,-19.36,69,城建发展,-1.66,4.16
294,大飞机,3449.88,-5.38,200.63,244.8,-44.16,154,南山铝业,3.87,5.1
295,脑机接口,1488.94,-5.4,62.87,92.5,-29.63,70,新华医疗,-0.16,12.36
