序号,行业,行业指数,行业-涨跌幅,流入资金,流出资金,净额,公司家数,领涨股,领涨股-涨跌幅,当前价
41,共享单车,1014.72,1.46,2.61,2.22,0.4,14,八方股份,7.27,28.76
42,DRG/DIP,889.808,1.46,7.72,7.37,0.35,22,ST佳缘,5.01,14.26
43,固态电池,1364.75,1.46,447.27,407.23,40.05,298,泰金新能,12.48,142.3
44,数字水印,1065.74,1.46,24.84,27.66,-2.82,29,绿盟科技,10.9,8.65
45,民营医院,1536.86,1.46,68.25,59.19,9.07,75,陕西金叶,10.11,4.14
46,合成生物,1534.07,1.45,117.47,103.9,13.57,170,*ST益通,20.0,5.58
47,眼科医疗,1659.3,1.45,36.59,29.58,7.0,60,众生药业,6.41,24.89
48,光刻机,2471.93,1.45,108.96,102.85,6.12,52,高凯技术,20.0,324.41
49,电子纸,1214.44,1.44,38.83,34.37,4.46,27,飞凯材料,5.76,34.69
50,网络安全,5229.86,1.41,213.69,233.42,-19.73,195,永信至诚,20.0,16.44
51,玻璃基板,646.99,1.41,154.89,147.61,7.28,57,奥来德,8.64,45.66
52,医疗器械概念,2944.6,1.35,291.86,285.7,6.16,415,*ST益通,20.0,5.58
53,新股与次新股,11806.0,1.34,152.49,169.54,-17.05,159,高凯技术,20.0,324.41
54,牙科医疗,1096.22,1.32,54.68,41.59,13.09,30,宏盛股份,9.99,36.55
55,数据安全,1088.14,1.32,183.57,194.97,-11.4,175,永信至诚,20.0,16.44
56,消费电子概念,3094.19,1.31,894.78,888.9,5.88,508,满坤科技,20.0,58.37
57,云办公,1761.47,1.31,41.76,37.44,4.32,49,天融信,9.96,7.4
58,宁德时代概念,2181.06,1.3,431.92,396.7,35.22,301,满坤科技,20.0,58.37
59,先进封装,2563.98,1.29,652.69,635.82,16.87,207,科翔股份,20.0,108.3
60,维生素,1326.2,1.26,42.92,34.47,8.45,77,众生药业,6.41,24.89
61,钙钛矿电池,1056.23,1.26,126.04,127.35,-1.31,92,英诺激光,15.73,86.22
62,汽车电子,5550.48,1.22,899.98,941.21,-41.23,394,满坤科技,20.0,58.37
63,医美概念,1245.74,1.19,57.12,51.56,5.55,96,澳洋健康,10.09,5.02
64,华为鲲鹏,1296.51,1.18,115.14,119.36,-4.22,176,永信至诚,20.0,16.44
65,钠离子电池,1192.52,1.17,183.26,174.1,9.17,143,科翔股份,20.0,108.3
66,无线充电,2010.41,1.17,70.46,70.53,-0.07,59,天通股份,10.01,30.23
67,工业大麻,1435.27,1.16,17.57,14.0,3.57,31,*ST益通,20.0,5.58
68,两轮车,1570.0,1.16,42.98,38.23,4.75,79,ST南都,8.35,4.93
69,比亚迪概念,1846.86,1.14,769.58,729.68,39.9,692,高凯技术,20.0,324.41
70,第三代半导体,2470.63,1.13,383.88,378.38,5.5,181,科翔股份,20.0,108.3
71,有机硅概念,1921.11,1.1,39.69,38.14,1.56,55,中旗新材,9.99,35.02
72,国产操作系统,1667.88,1.1,111.56,121.22,-9.67,134,绿盟科技,10.9,8.65
73,禽流感,2102.84,1.08,9.88,7.49,2.39,26,众生药业,6.41,24.89
74,石墨烯,1712.23,1.08,99.11,91.01,8.1,78,艾芬达,12.29,23.11
75,AI手机,1937.88,1.07,156.25,156.95,-0.7,40,帝奥微,13.23,40.05
76,BC电池,1156.12,1.06,73.82,67.98,5.84,52,英诺激光,15.73,86.22
77,华为汽车,2721.76,1.04,165.44,162.01,3.43,174,恒勃股份,10.27,57.12
78,传感器,1537.66,1.04,331.03,328.73,2.3,271,杭州柯林,15.52,66.47
79,毫米波雷达,2082.91,1.02,322.31,324.97,-2.66,126,科翔股份,20.0,108.3
80,共封装光学(CPO),5953.43,1.01,1234.27,1291.4,-57.12,215,满坤科技,20.0,58.37
81,PM2.5,1760.83,1.01,20.98,21.14,-0.15,36,*ST禾信,16.63,116.85
82,家庭医生,1154.45,0.99,22.03,20.36,1.67,26,中元股份,3.27,11.67
83,锂电池概念,1841.34,0.99,814.21,804.41,9.8,609,科翔股份,20.0,108.3
84,中芯国际概念,3183.71,0.98,252.95,250.29,2.66,91,万讯自控,14.82,10.46
85,小米概念,1985.89,0.98,600.52,614.55,-14.02,374,科翔股份,20.0,108.3
86,新型工业化,1621.36,0.97,203.55,198.74,4.81,292,*ST益通,20.0,5.58
87,三胎概念,2206.16,0.97,85.39,75.04,10.34,213,*ST益通,20.0,5.58
88,天津自贸区,1075.05,0.95,9.42,9.44,-0.03,17,ST海泰,9.12,3.23
89,数据确权,1409.72,0.94,39.42,40.76,-1.34,69,绿盟科技,10.9,8.65
90,芬太尼,2077.27,0.92,1.66,1.42,0.24,8,恩华药业,1.63,21.79
91,华为昇腾,1422.27,0.92,61.61,61.01,0.6,105,天融信,9.96,7.4
92,苹果概念,5729.35,0.9,314.47,346.51,-32.04,140,超声电子,10.02,22.63
93,PEEK材料,1832.59,0.9,70.65,67.13,3.52,54,恒勃股份,10.27,57.12
94,动力电池回收,818.0,0.89,131.61,120.06,11.55,95,ST南都,8.35,4.93
95,电子身份证,1243.58,0.88,22.12,24.37,-2.25,39,任子行,11.86,6.32
96,小米汽车,1486.63,0.88,148.47,143.26,5.2,122,帝奥微,13.23,40.05
97,智能穿戴,4153.47,0.87,437.11,456.49,-19.39,242,杰美特,13.74,87.91
98,新能源汽车,4470.31,0.87,1264.76,1303.06,-38.3,1061,满坤科技,20.0,58.37
99,华为盘古,957.76,0.86,17.17,18.42,-1.25,29,华凯易佰,7.21,19.78
100,芯片概念,4777.83,0.86,2042.83,2145.6,-102.77,925,高凯技术,20.0,324.41
101,专精特新,1558.73,0.85,844.06,828.2,15.86,1243,高凯技术,20.0,324.41
102,数字货币,1891.98,0.85,69.14,71.73,-2.59,91,天融信,9.96,7.4
103,食品安全,4616.51,0.84,37.19,38.71,-1.52,83,万邦医药,20.0,63.6
104,稀土永磁,3435.28,0.84,73.54,69.14,4.4,65,华新科技,7.62,20.2
105,智能座舱,1534.74,0.83,238.68,247.11,-8.43,171,帝奥微,13.23,40.05
106,养老概念,2060.74,0.82,123.84,114.6,9.24,224,*ST益通,20.0,5.58
107,华为数字能源,1621.03,0.82,75.61,72.52,3.09,46,ST南都,8.35,4.93
108,存储芯片,2543.3,0.81,729.17,762.04,-32.87,203,满坤科技,20.0,58.37
109,ERP概念,1277.84,0.8,14.58,14.41,0.17,35,启明信息,10.01,15.28
110,动物疫苗,1458.77,0.8,10.97,12.0,-1.03,20,贤丰控股,9.94,6.97
111,空间计算,1205.78,0.78,26.72,26.76,-0.05,63,亚信安全,10.4,13.69
112,华为手机,1626.71,0.78,118.96,129.06,-10.1,45,弘信电子,10.06,37.73
113,金属钴,2537.11,0.77,61.79,62.44,-0.65,33,飞南资源,8.1,25.89
114,人形机器人,2296.56,0.76,592.74,627.77,-35.03,465,新益昌,16.55,142.77
115,量子科技,2385.04,0.76,209.6,252.92,-43.32,115,*ST禾信,16.63,116.85
116,AI眼镜,2538.42,0.75,375.44,383.57,-8.12,193,杰美特,13.74,87.91
117,工业母机,1838.09,0.75,99.83,98.84,0.99,117,万讯自控,14.82,10.46
118,机器视觉,1843.26,0.75,203.48,217.31,-13.84,251,万讯自控,14.82,10.46
119,智能家居,3602.11,0.74,234.13,241.32,-7.19,291,艾芬达,12.29,23.11
120,汽车热管理,1974.07,0.74,99.92,103.12,-3.19,143,恒勃股份,10.27,57.12
121,消毒剂,1994.38,0.73,47.38,48.54,-1.17,61,*ST益通,20.0,5.58
122,钛白粉概念,1799.59,0.73,8.63,7.75,0.89,15,亚振家居,2.99,47.15
123,无线耳机,2437.13,0.73,194.58,211.65,-17.07,99,乐心股份,12.48,17.67
124,跨境支付(CIPS),1515.93,0.73,103.06,98.1,4.96,73,亚信安全,10.4,13.69
125,海峡两岸,1822.26,0.73,418.24,437.93,-19.68,319,帝奥微,13.23,40.05
126,人民币贬值受益,2271.1,0.72,897.96,978.79,-80.83,609,百普赛斯,16.57,91.74
127,HJT电池,2868.86,0.72,72.06,70.84,1.22,69,欧莱新材,14.12,62.31
128,液冷服务器,2186.0,0.71,608.3,665.32,-57.02,238,弘信电子,10.06,37.73
129,车联网(车路协同),1103.06,0.71,247.2,250.49,-3.29,297,满坤科技,20.0,58.37
130,换电概念,1491.9,0.69,95.87,87.95,7.91,94,海马汽车,9.9,4.33
131,华为概念,3380.27,0.69,1465.21,1506.39,-41.18,1006,永信至诚,20.0,16.44
132,机器人概念,3778.61,0.69,1194.28,1232.87,-38.59,1228,满坤科技,20.0,58.37
133,英伟达概念,1807.4,0.68,269.16,276.87,-7.71,81,亚信安全,10.4,13.69
134,DeepSeek概念,1566.7,0.68,742.69,777.35,-34.66,770,*ST益通,20.0,5.58
135,华为欧拉,1361.96,0.68,26.32,28.87,-2.55,47,绿盟科技,10.9,8.65
136,AI应用,829.961,0.68,374.8,392.11,-17.31,548,*ST益通,20.0,5.58
137,超级电容,3035.01,0.67,135.13,139.01,-3.88,45,东方钽业,10.0,54.55
138,智慧政务,1361.61,0.67,145.97,156.73,-10.76,222,任子行,11.86,6.32
139,云计算,3638.07,0.66,238.94,247.37,-8.42,224,永信至诚,20.0,16.44
140,AI智能体,1304.1,0.66,362.59,382.65,-20.07,461,绿盟科技,10.9,8.65
141,长安汽车概念,1482.39,0.65,188.65,184.6,4.06,458,瑞玛精密,10.01,25.72
142,燃料电池,1912.4,0.64,191.22,190.69,0.53,213,恒勃股份,10.27,57.12
143,光伏概念,4191.56,0.64,788.38,801.51,-13.12,601,高凯技术,20.0,324.41
144,超级品牌,1429.65,0.63,77.81,81.25,-3.44,49,莲花控股,10.02,13.18
145,6G概念,2445.41,0.62,313.05,320.34,-7.3,99,电科思仪,11.11,49.0
146,家用电器,3899.42,0.61,139.98,150.3,-10.32,184,艾芬达,12.29,23.11
147,特斯拉概念,5185.57,0.61,349.19,353.79,-4.59,248,瑞玛精密,10.01,25.72
148,净水概念,1129.99,0.61,40.9,40.9,0.01,77,和达科技,13.31,24.85
149,数据要素,1149.06,0.61,255.66,278.69,-23.03,399,永信至诚,20.0,16.44
150,一体化压铸,1162.91,0.6,28.37,25.46,2.9,54,三祥新材,5.01,43.62
151,融资融券,1736.53,0.6,4551.82,4702.93,-151.11,3867,满坤科技,20.0,58.37
152,5G,6405.24,0.59,1394.47,1437.96,-43.49,453,满坤科技,20.0,58.37
153,信创,1902.67,0.58,239.17,249.41,-10.24,303,永信至诚,20.0,16.44
154,3D打印,4250.46,0.58,233.24,218.85,14.39,142,英诺激光,15.73,86.22
155,充电桩,6239.56,0.58,404.41,439.92,-35.52,390,满坤科技,20.0,58.37
156,华为海思概念股,3980.45,0.58,103.88,103.2,0.68,52,意华股份,10.0,71.39
157,鸿蒙概念,1698.35,0.58,148.26,157.69,-9.43,260,亚信安全,10.4,13.69
158,高压快充,1881.85,0.58,200.24,208.6,-8.37,125,真视通,7.47,14.82
159,飞行汽车(eVTOL),1746.44,0.58,108.28,93.84,14.44,272,铂力特,10.98,117.7
160,智能物流,1055.66,0.58,150.81,157.0,-6.19,256,*ST益通,20.0,5.58
161,人工智能,1260.93,0.58,882.03,939.3,-57.26,1085,永信至诚,20.0,16.44
162,工业互联网,2570.87,0.58,491.32,527.06,-35.74,441,科翔股份,20.0,108.3
163,数据中心(AIDC),2235.58,0.58,1429.96,1543.41,-113.45,657,科翔股份,20.0,108.3
164,东数西算(算力),2143.4,0.56,760.26,797.27,-37.0,415,绿盟科技,10.9,8.65
165,TOPCON电池,1078.89,0.56,106.91,100.09,6.82,82,英诺激光,15.73,86.22
166,无人驾驶,2770.61,0.56,628.02,669.86,-41.84,408,满坤科技,20.0,58.37
167,NMN概念,1288.0,0.56,10.44,8.42,2.02,25,众生药业,6.41,24.89
168,电力物联网,1910.77,0.55,41.3,44.71,-3.41,85,杭州柯林,15.52,66.47
169,MCU芯片,1617.47,0.55,156.79,162.57,-5.77,95,康达新材,10.0,13.75
170,2026一季报预增,1154.29,0.54,296.34,304.8,-8.45,101,通达股份,10.03,7.57
171,举牌,2981.1,0.54,7.67,8.21,-0.53,22,欧克科技,6.94,41.92
172,储能,2395.28,0.54,957.2,971.72,-14.51,901,科翔股份,20.0,108.3
173,数字孪生,1831.64,0.54,146.12,158.74,-12.62,213,博汇科技,19.98,22.82
174,福建自贸区,1566.23,0.54,127.69,130.72,-3.03,127,弘信电子,10.06,37.73
175,柔性直流输电,1475.34,0.54,117.42,138.97,-21.55,67,通达股份,10.03,7.57
176,广东自贸区,1252.1,0.53,25.49,24.67,0.82,28,中京电子,10.01,18.79
177,时空大数据,1388.78,0.53,32.83,34.65,-1.82,70,中新赛克,10.0,25.86
178,安防,4623.46,0.53,132.65,132.64,0.01,179,帝奥微,13.23,40.05
179,区块链,1425.04,0.53,203.48,217.98,-14.5,261,杭州柯林,15.52,66.47
180,粤港澳大湾区,2537.99,0.52,541.67,549.14,-7.47,495,科翔股份,20.0,108.3
181,中韩自贸区,2480.22,0.52,12.35,9.62,2.72,17,江丰电子,2.88,237.1
182,参股银行,1444.43,0.51,159.78,176.73,-16.96,776,亚香股份,11.55,30.99
183,深股通,1267.66,0.51,2394.13,2440.22,-46.09,1880,满坤科技,20.0,58.37
184,宠物经济,1388.97,0.5,41.84,44.32,-2.48,127,通达创智,6.5,29.02
185,光热发电,979.475,0.5,22.72,28.25,-5.53,50,万讯自控,14.82,10.46
186,AI语料,1112.24,0.49,57.22,59.54,-2.32,53,绿盟科技,10.9,8.65
187,ChatGPT概念,1700.26,0.49,124.13,130.3,-6.17,140,三人行,10.01,50.11
188,无人零售,1302.14,0.49,13.97,14.38,-0.41,26,乐心股份,12.48,17.67
189,减速器,1763.35,0.49,84.87,87.93,-3.06,139,山子高科,10.04,2.85
190,金属回收,1135.47,0.49,84.34,87.93,-3.59,88,博苑新材,11.26,51.67
191,智谱AI,1335.08,0.48,73.01,76.5,-3.49,71,永信至诚,20.0,16.44
192,氟化工概念,5229.94,0.47,90.67,88.18,2.49,69,闰土股份,4.51,12.06
193,小金属概念,3430.55,0.47,286.71,289.99,-3.28,172,欧莱新材,14.12,62.31
194,智能电网,3684.19,0.46,288.35,336.91,-48.56,277,满坤科技,20.0,58.37
195,共同富裕示范区,1445.42,0.46,98.87,96.12,2.76,191,ST万邦,8.69,9.76
196,国资云,1480.55,0.46,64.79,69.67,-4.88,54,启明信息,10.01,15.28
197,阿里巴巴概念,1854.05,0.45,472.67,542.57,-69.9,696,绿盟科技,10.9,8.65
198,氢能源,2564.09,0.45,378.38,389.49,-11.12,405,万讯自控,14.82,10.46
199,POE胶膜,860.709,0.45,22.27,27.24,-4.96,29,激智科技,4.68,25.71
200,物联网,2895.47,0.45,463.92,513.66,-49.75,471,杭州柯林,15.52,66.47
201,PVDF概念,1364.33,0.45,19.64,19.4,0.24,17,璞泰来,4.02,22.24
202,沪股通,2325.18,0.45,2242.82,2333.95,-91.13,1643,新益昌,16.55,142.77
203,摘帽,981.423,0.44,39.0,41.0,-2.0,80,任子行,11.86,6.32
204,人脸识别,1273.95,0.44,63.25,61.99,1.26,109,任子行,11.86,6.32
205,碳中和,1889.48,0.43,195.31,211.43,-16.11,277,*ST禾信,16.63,116.85
206,房屋检测,1585.34,0.43,12.53,12.75,-0.22,46,ST龙元,8.52,1.91
207,星闪概念,1325.99,0.43,48.5,52.0,-3.5,74,奇安信,6.92,29.51
208,中俄贸易概念,1579.32,0.43,65.32,73.21,-7.89,179,欧亚集团,10.04,12.16
209,多模态AI,1230.82,0.43,114.19,128.42,-14.23,156,博汇科技,19.98,22.82
210,智能音箱,2611.55,0.43,112.19,128.19,-16.0,60,中京电子,10.01,18.79
211,汽车芯片,1278.3,0.43,306.42,320.74,-14.32,143,满坤科技,20.0,58.37
212,移动支付,2223.92,0.41,60.81,60.14,0.67,78,超讯科技,6.62,32.23
213,高股息精选,1490.7,0.41,268.31,269.07,-0.76,285,通达创智,6.5,29.02
214,特高压,4886.61,0.41,234.76,266.46,-31.69,132,杭州柯林,15.52,66.47
215,低空经济,2010.58,0.4,491.97,498.38,-6.41,503,科翔股份,20.0,108.3
216,体育产业,983.005,0.4,45.54,48.2,-2.66,136,乐心股份,12.48,17.67
217,算力租赁,1356.21,0.39,216.26,232.94,-16.68,188,弘信电子,10.06,37.73
218,网约车,1391.39,0.38,15.82,16.39,-0.56,29,海马汽车,9.9,4.33
219,航运概念,1719.9,0.38,95.45,110.37,-14.92,87,闽东电力,10.01,15.27
220,土壤修复,1024.79,0.38,48.86,53.97,-5.11,91,莲花控股,10.02,13.18
221,创投,3405.62,0.37,598.02,654.2,-56.18,468,昌红科技,15.33,18.66
222,智慧城市,4058.74,0.37,300.11,337.77,-37.66,419,任子行,11.86,6.32
223,数字经济,1504.29,0.37,356.87,382.69,-25.82,512,任子行,11.86,6.32
224,蚂蚁集团概念,1480.52,0.36,50.7,48.5,2.2,80,蜂助手,6.16,36.52
225,金属镍,1207.85,0.36,51.58,56.36,-4.78,39,飞南资源,8.1,25.89
226,虚拟现实,972.814,0.35,347.4,375.5,-28.1,288,帝奥微,13.23,40.05
227,装配式建筑,958.775,0.34,31.23,31.2,0.04,107,中旗新材,9.99,35.02
228,元宇宙,1754.12,0.34,166.55,173.08,-6.53,181,弘信电子,10.06,37.73
229,石墨电极,998.613,0.33,15.03,14.13,0.9,26,尚太科技,4.57,52.9
230,高端装备,3172.48,0.33,366.95,412.33,-45.38,399,高凯技术,20.0,324.41
231,MR(混合现实),1655.5,0.33,102.6,121.13,-18.54,71,荣旗科技,5.74,55.49
232,互联网金融,5707.39,0.32,128.0,148.77,-20.76,215,闽东电力,10.01,15.27
233,信托概念,1148.37,0.32,14.99,13.74,1.25,23,陕西金叶,10.11,4.14
234,知识产权保护,1684.36,0.31,25.72,27.7,-1.98,51,京华激光,6.76,22.9
235,百度概念,1826.74,0.31,240.0,257.18,-17.18,233,启明信息,10.01,15.28
236,2026中报预增,1069.9,0.31,1398.82,1480.86,-82.04,513,国芳集团,10.03,17.99
237,固废处理,2180.8,0.31,59.69,68.9,-9.21,156,恒盛能源,10.02,23.6
238,可降解塑料,1482.45,0.3,54.53,60.34,-5.8,174,双星新材,10.04,10.96
239,商业航天,2105.53,0.3,852.13,871.77,-19.64,507,永信至诚,20.0,16.44
240,足球概念,1430.14,0.3,16.44,19.05,-2.61,40,通达创智,6.5,29.02
241,空气能热泵,1465.58,0.29,35.46,39.68,-4.22,56,奇精机械,4.62,13.81
242,抖音概念(字节概念),1618.64,0.29,332.16,373.87,-41.71,218,永信至诚,20.0,16.44
243,京津冀一体化,1903.86,0.29,204.56,211.89,-7.33,292,*ST益通,20.0,5.58
244,卫星导航,4370.91,0.27,416.2,408.98,7.22,280,多浦乐,19.38,73.0
245,腾讯概念,1275.32,0.27,388.83,429.25,-40.43,300,绿盟科技,10.9,8.65
246,无人机,2940.77,0.27,546.79,546.78,0.01,466,科翔股份,20.0,108.3
247,丙烯酸,1957.39,0.26,16.19,19.91,-3.71,20,国恩股份,2.61,62.53
248,跨境电商,929.298,0.26,207.95,205.81,2.14,341,杰美特,13.74,87.91
249,碳纤维,1929.5,0.26,65.33,67.93,-2.59,82,康达新材,10.0,13.75
250,农机,1230.6,0.24,57.47,65.25,-7.78,99,宏盛股份,9.99,36.55
251,AIGC概念,1942.56,0.24,246.73,267.14,-20.41,296,博汇科技,19.98,22.82
252,水泥概念,1166.95,0.24,17.08,18.52,-1.45,46,福建水泥,9.94,5.86
253,光伏建筑一体化,1488.73,0.23,79.81,87.24,-7.43,134,豫能控股,9.99,12.99
254,人造肉,1553.23,0.23,11.74,11.13,0.61,20,华宝股份,6.46,21.08
255,生物质能发电,1044.41,0.21,26.11,27.89,-1.78,65,*ST动力,4.76,1.76
256,污水处理,1742.95,0.21,102.64,105.62,-2.98,228,和达科技,13.31,24.85
257,铜缆高速连接,3085.81,0.19,168.44,201.21,-32.76,48,意华股份,10.0,71.39
258,一带一路,2312.27,0.18,735.73,793.55,-57.82,793,艾芬达,12.29,23.11
259,长三角一体化,1925.15,0.17,142.4,168.4,-26.01,234,天通股份,10.01,30.23
260,绿色电力,1147.7,0.17,400.37,434.76,-34.4,427,双星新材,10.04,10.96
261,地下管网,1286.8,0.17,32.71,36.64,-3.93,113,和达科技,13.31,24.85
262,语音技术,1776.82,0.17,35.18,39.86,-4.67,62,真视通,7.47,14.82
263,股权转让(并购重组),1075.36,0.17,374.58,381.83,-7.25,946,亚信安全,10.4,13.69
264,独角兽概念,1886.14,0.16,150.51,172.89,-22.38,107,绿盟科技,10.9,8.65
265,可控核聚变,2240.96,0.15,187.39,206.0,-18.62,116,欧莱新材,14.12,62.31
266,横琴新区,1791.51,0.14,29.53,28.89,0.64,42,贤丰控股,9.94,6.97
267,硅能源,1079.47,0.14,76.99,82.7,-5.71,68,润禾材料,6.87,31.72
268,赛马概念,1064.39,0.14,1.48,1.4,0.08,4,新华都,2.12,7.23
269,建筑节能,1401.91,0.14,43.72,48.12,-4.4,103,双星新材,10.04,10.96
270,水利,2355.1,0.14,164.55,190.08,-25.53,263,和达科技,13.31,24.85
271,ST板块,502.555,0.12,43.08,49.94,-6.86,204,*ST益通,20.0,5.58
272,物业管理,1162.22,0.12,93.53,97.99,-4.45,182,陕西金叶,10.11,4.14
273,核污染防治,1538.2,0.12,36.59,39.94,-3.36,59,新莱福,7.47,72.83
274,核电,3915.53,0.12,328.21,361.16,-32.95,351,多浦乐,19.38,73.0
275,虚拟电厂,1468.85,0.11,128.06,138.25,-10.19,157,杭州柯林,15.52,66.47
276,在线教育,2833.37,0.1,89.4,96.69,-7.29,127,博汇科技,19.98,22.82
277,上海自贸区,4203.42,0.09,71.22,75.29,-4.07,58,彤程新材,5.61,66.8
278,虚拟数字人,1322.98,0.08,130.78,145.52,-14.74,176,桂林旅游,10.03,10.86
279,雄安新区,1105.99,0.07,90.36,92.26,-1.9,196,正和生态,10.0,12.65
280,参股券商,1460.9,0.06,80.93,90.38,-9.44,226,陕西金叶,10.11,4.14
281,Web3.0,1664.54,0.06,44.63,48.4,-3.77,64,三人行,10.01,50.11
282,黑龙江自贸区,1791.67,0.06,31.29,27.56,3.74,36,恒丰纸业,5.67,9.7
283,太赫兹,1972.19,0.06,74.92,92.26,-17.33,24,万讯自控,14.82,10.46
284,西部大开发,1795.66,0.06,592.77,621.16,-28.39,636,泰金新能,12.48,142.3
285,C2M概念,1877.18,0.05,12.51,12.53,-0.03,39,民爆光电,4.88,110.75
286,垃圾分类,1776.28,0.04,27.23,29.43,-2.2,98,川润股份,4.56,16.51
287,证金持股,1134.55,0.04,92.24,99.59,-7.35,33,交通银行,1.87,7.62
288,天然气,1635.95,0.02,128.67,144.26,-15.59,166,四方达,7.25,43.36
289,参股保险,1377.15,0.01,31.1,35.07,-3.97,96,富维股份,5.17,7.94
290,风电,1254.22,0.0,550.54,630.96,-80.42,444,通达股份,10.03,7.57
291,磷化工,2952.42,0.0,62.75,66.26,-3.52,69,国投丰乐,5.02,7.11
292,PPP概念,905.318,-0.0,79.69,87.79,-8.1,201,正和生态,10.0,12.65
293,碳交易,988.938,-0.01,106.5,116.98,-10.48,121,恒盛能源,10.02,23.6
294,统一大市场,1329.34,-0.02,59.37,60.63,-1.26,120,*ST瑞茂,9.88,1.89
295,光纤概念,3773.14,-0.02,545.79,590.74,-44.96,113,电科思仪,11.11,49.0
296,雅下水电概念,1233.07,-0.02,66.33,86.38,-20.06,89,通达股份,10.03,7.57
297,职业教育,1564.95,-0.03,66.19,70.87,-4.69,137,永信至诚,20.0,16.44
298,冷链物流,1755.03,-0.04,125.88,122.84,3.04,155,澳洋健康,10.09,5.02
299,抽水蓄能,1523.28,-0.04,98.15,108.54,-10.39,81,豫能控股,9.99,12.99
300,军工,2275.29,-0.05,698.02,731.25,-33.23,607,科翔股份,20.0,108.3
301,特钢概念,2890.25,-0.06,17.44,20.42,-2.98,43,甬金股份,4.27,24.67
302,盐湖提锂,1761.98,-0.08,73.88,75.6,-1.72,45,中国瑞林,3.93,75.45
