序号,行业,行业指数,行业-涨跌幅,流入资金,流出资金,净额,公司家数,领涨股,领涨股-涨跌幅,当前价
45,互联网电商,8814.72,0.24,13.13,15.7,-2.57,20,华凯易佰,7.21,19.78
46,港口航运,1286.09,0.23,48.85,54.7,-5.84,36,宁波海运,5.26,3.6
47,化学纤维,3595.7,0.22,13.14,14.17,-1.03,29,宝丽迪,5.0,35.1
48,电力,1976.46,0.21,120.0,137.24,-17.24,110,恒盛能源,10.02,23.6
49,能源金属,28946.9,0.2,20.43,22.11,-1.68,13,博迁新材,2.02,137.6
50,食品加工制造,4628.79,0.2,26.92,29.99,-3.07,66,莲花控股,10.02,13.18
51,电网设备,6305.03,0.18,87.07,103.62,-16.55,140,杭州柯林,15.52,66.47
52,零售,1924.33,0.17,48.77,46.41,2.36,71,欧亚集团,10.04,12.16
53,其他社会服务,18657.6,0.16,9.27,7.62,1.65,84,联检科技,6.05,30.3
54,建筑材料,5619.68,0.14,106.4,106.17,0.24,73,中旗新材,9.99,35.02
55,综合,2278.11,0.14,8.07,9.53,-1.46,18,天宸股份,2.08,4.42
56,保险,2079.47,0.12,16.82,17.65,-0.82,5,中国人寿,0.76,38.28
57,其他电源设备,6079.34,0.12,29.9,35.49,-5.59,35,科士达,6.79,37.1
58,小家电,3933.51,0.1,4.81,5.12,-0.31,26,飞科电器,3.97,31.45
59,工程机械,2948.35,0.09,11.61,10.82,0.79,36,天元智能,2.39,14.56
60,服装家纺,2817.33,0.09,13.28,13.45,-0.17,75,中胤时尚,4.89,18.67
61,房地产,1663.88,0.06,27.02,26.17,0.85,88,ST海泰,9.12,3.23
62,钢铁,1503.73,0.02,16.02,20.23,-4.21,44,马矿股份,10.03,16.79
63,白酒,1949.78,0.01,17.65,21.28,-3.63,19,今世缘,1.08,28.99
64,轨交设备,997.327,0.01,4.95,6.36,-1.4,30,研奥股份,3.7,23.81
65,黑色家电,4195.12,-0.07,5.71,6.63,-0.93,9,创维数字,1.4,9.43
66,建筑装饰,4124.31,-0.07,48.16,57.7,-9.54,143,ST龙元,8.52,1.91
67,饮料制造,4901.69,-0.13,19.66,18.99,0.67,47,安德利,5.07,82.85
68,环保设备,1383.95,-0.23,9.62,8.97,0.65,30,严牌股份,3.01,16.79
69,证券,1428.64,-0.27,53.77,64.68,-10.91,50,中国银河,1.43,12.08
70,影视院线,1381.42,-0.36,13.56,16.68,-3.12,20,中视传媒,10.0,14.74
71,军工电子,11539.2,-0.44,44.83,46.0,-1.17,61,六九一二,5.93,106.1
72,油气开采及服务,1705.71,-0.44,18.81,21.86,-3.05,19,科力股份,3.29,47.46
73,机场航运,1721.98,-0.49,6.0,7.74,-1.74,13,白云机场,0.26,7.76
74,文化传媒,2651.92,-0.52,59.63,71.42,-11.79,85,三人行,10.01,50.11
75,贵金属,5701.55,-0.56,59.01,57.74,1.27,14,山金国际,1.18,25.69
76,风电设备,4039.56,-0.65,33.86,34.23,-0.37,32,金风科技,3.82,19.31
77,游戏,8981.48,-0.69,18.44,25.23,-6.79,23,宝通科技,4.93,21.06
78,通信设备,9528.54,-0.71,461.39,528.18,-66.79,91,意华股份,10.0,71.39
79,石油加工贸易,3645.53,-0.81,18.69,26.44,-7.75,27,岳阳兴长,1.26,12.08
80,工业金属,4334.84,-0.85,66.67,82.08,-15.41,55,金田股份,2.74,13.14
81,农化制品,4881.66,-0.92,35.3,45.11,-9.8,61,利民股份,4.56,16.74
82,养殖业,2931.99,-0.96,19.09,21.03,-1.94,36,天山生物,6.11,13.2
83,多元金融,1064.6,-1.18,12.72,14.7,-1.98,26,江苏金租,1.19,6.83
84,贸易,2560.74,-1.29,2.82,3.58,-0.76,14,江苏国泰,0.93,7.61
85,煤炭开采加工,3030.54,-1.5,31.45,40.29,-8.85,34,新大洲A,2.11,5.81
86,旅游及酒店,2886.02,-1.53,20.57,25.0,-4.43,35,桂林旅游,10.03,10.86
87,农产品加工,3820.31,-1.88,33.21,37.95,-4.74,43,金健米业,4.58,14.17
88,教育,4210.83,-2.21,7.71,10.12,-2.42,15,行动教育,1.74,55.5
89,军工装备,2161.27,-2.47,112.47,147.66,-35.19,82,立航科技,8.72,61.86
90,种植业与林业,4803.76,-3.19,50.74,52.23,-1.5,30,国投丰乐,5.02,7.11
