序号,行业,行业指数,行业-涨跌幅,流入资金,流出资金,净额,公司家数,领涨股,领涨股-涨跌幅,当前价
58,黄金概念,3683.76,2.27,173.92,135.96,37.96,83,莱绅通灵,10.08,7.1
59,金属锌,2133.51,2.25,94.22,75.1,19.11,43,盛达资源,6.88,35.27
60,小米概念,2016.61,2.22,794.15,656.33,137.82,375,晶丰明源,15.21,146.28
61,星闪概念,1346.51,2.21,77.65,63.77,13.88,74,欣旺达,11.67,19.81
62,高压快充,1902.78,2.19,246.34,196.24,50.11,125,英杰电气,12.72,67.6
63,专精特新,1579.23,2.15,1213.46,1012.65,200.8,1244,信诺维,45.58,40.18
64,工业母机,1861.76,2.14,154.27,129.47,24.81,117,宇环数控,9.99,28.95
65,石墨烯,1740.25,2.14,136.22,126.81,9.41,78,欣旺达,11.67,19.81
66,POE胶膜,871.729,2.12,30.1,36.01,-5.91,29,福莱蒽特,10.01,27.58
67,牙科医疗,1112.47,2.11,52.23,49.74,2.49,30,有研新材,9.99,51.63
68,染料,1484.23,2.1,25.14,21.99,3.14,40,世名科技,10.76,15.85
69,CRO概念,965.181,2.1,102.5,89.93,12.58,77,成都先导,14.05,36.62
70,机器视觉,1861.59,2.09,296.45,244.32,52.14,251,民德电子,20.01,29.57
71,智能座舱,1551.54,2.08,329.52,263.09,66.43,171,弘景光电,12.12,52.99
72,3D打印,4298.94,2.08,274.34,229.71,44.63,142,杰普特,12.81,444.35
73,氟化工概念,5345.65,2.07,146.01,128.73,17.27,69,新亚制程,10.06,6.78
74,超级电容,3102.29,2.07,151.48,130.79,20.69,45,华锋股份,10.0,15.62
75,露营经济,1570.94,2.06,20.48,18.58,1.9,55,星徽股份,20.0,10.02
76,PET铜箔,2073.38,2.04,200.42,191.68,8.74,49,英联股份,10.01,12.75
77,虚拟现实,978.297,2.01,473.68,388.53,85.14,288,致尚科技,20.0,214.34
78,粤港澳大湾区,2555.35,2.01,639.99,550.59,89.39,495,腾信精密,79.71,64.3
79,超导概念,2421.28,1.99,115.54,96.13,19.41,32,永鼎股份,10.0,45.22
80,福建自贸区,1576.52,1.99,166.99,151.01,15.97,127,福光股份,14.35,29.09
81,光伏概念,4232.66,1.99,1009.15,907.24,101.91,602,民德电子,20.01,29.57
82,同花顺新质50,2171.66,1.98,539.32,456.71,82.61,50,宇环数控,9.99,28.95
83,卫星导航,4415.76,1.98,485.97,412.62,73.34,280,福光股份,14.35,29.09
84,2026中报预增,1083.18,1.96,1902.54,1633.31,269.22,513,东田微,14.26,302.41
85,比亚迪概念,1865.71,1.93,945.11,838.59,106.52,692,民德电子,20.01,29.57
86,智能家居,3629.45,1.92,334.19,288.3,45.9,292,安凯微,15.1,17.15
87,固态电池,1390.31,1.9,646.78,616.94,29.84,299,瑞丰高材,20.01,19.85
88,长三角一体化,1928.9,1.9,245.56,204.47,41.1,234,长芯博创,12.95,233.47
89,空气能热泵,1461.01,1.9,46.64,45.5,1.13,56,泰福泵业,20.0,28.44
90,数据中心(AIDC),2256.18,1.89,1943.72,1595.75,347.97,657,致尚科技,20.0,214.34
91,商业航天,2125.8,1.85,975.72,852.54,123.18,507,福光股份,14.35,29.09
92,注册制次新股,154.923,1.85,202.43,177.6,24.83,90,信诺维,45.58,40.18
93,可控核聚变,2262.52,1.83,266.05,224.99,41.06,116,英杰电气,12.72,67.6
94,锂电池概念,1863.95,1.83,1084.86,1013.93,70.93,611,瑞丰高材,20.01,19.85
95,无人机,2958.16,1.82,607.03,545.54,61.49,466,民德电子,20.01,29.57
96,宁德时代概念,2209.75,1.82,579.69,529.53,50.16,301,杰普特,12.81,444.35
97,新型工业化,1630.31,1.82,275.7,235.57,40.12,292,威尔高,20.0,81.78
98,人形机器人,2315.68,1.81,725.89,623.06,102.83,465,强瑞技术,12.97,121.52
99,磷化工,2968.8,1.79,91.13,85.66,5.47,69,瑞丰高材,20.01,19.85
100,股权转让(并购重组),1076.48,1.79,258.58,219.94,38.65,584,有研硅,20.0,54.06
101,金属回收,1141.87,1.78,137.16,116.83,20.34,88,欣旺达,11.67,19.81
102,无人零售,1290.31,1.77,13.98,12.06,1.93,26,远望谷,9.97,7.17
103,环氧丙烷,1559.89,1.76,27.82,29.5,-1.67,26,中化国际,10.04,6.03
104,横琴新区,1786.85,1.75,39.37,32.57,6.8,42,*ST岭南,10.46,0.95
105,稀土永磁,3477.64,1.74,92.74,84.5,8.24,65,有研新材,9.99,51.63
106,华为概念,3403.03,1.74,1867.74,1621.56,246.18,1006,博汇科技,20.02,32.86
107,烟草,1484.2,1.73,15.76,14.7,1.06,41,京华激光,10.01,24.41
108,食品安全,4619.23,1.72,41.42,36.25,5.17,76,西陇科学,10.02,9.55
109,东数西算(算力),2158.43,1.72,992.9,854.12,138.78,415,致尚科技,20.0,214.34
110,2026一季报预增,1168.96,1.7,381.59,335.04,46.55,101,瑞达期货,10.02,20.97
111,人民币贬值受益,2279.11,1.7,1160.95,973.9,187.05,609,腾信精密,79.71,64.3
112,金属铜,1781.21,1.69,183.71,157.55,26.16,93,华新科技,7.91,22.09
113,充电桩,6259.46,1.69,484.0,429.35,54.65,390,英杰电气,12.72,67.6
114,物联网,2903.39,1.68,653.27,561.76,91.52,472,安凯微,15.1,17.15
115,安防,4625.38,1.68,152.04,133.27,18.77,179,福光股份,14.35,29.09
116,广东自贸区,1234.08,1.67,24.5,21.27,3.23,28,维琪科技,10.11,67.65
117,民爆概念,1725.39,1.67,14.84,13.11,1.73,25,四川美丰,10.05,7.99
118,新能源汽车,4495.52,1.66,1656.7,1465.66,191.04,1062,强瑞技术,12.97,121.52
119,家用电器,3904.09,1.66,186.84,155.27,31.57,184,星徽股份,20.0,10.02
120,特高压,4916.21,1.65,312.58,282.85,29.72,132,民德电子,20.01,29.57
121,华为数字能源,1625.06,1.65,68.95,62.39,6.56,46,强瑞技术,12.97,121.52
122,机器人概念,3794.91,1.64,1497.74,1306.3,191.44,1228,威尔高,20.0,81.78
123,C2M概念,1888.18,1.64,14.9,13.58,1.32,39,浙江永强,10.14,3.04
124,小金属概念,3456.27,1.63,356.77,311.46,45.31,172,金杨精密,11.42,29.28
125,PVDF概念,1399.99,1.63,29.75,29.16,0.59,17,盛景微,5.54,47.45
126,托育服务,1032.1,1.61,8.4,8.52,-0.12,16,海伦钢琴,5.67,11.92
127,无人驾驶,2782.76,1.57,839.73,722.58,117.14,408,福光股份,14.35,29.09
128,军工,2283.88,1.56,811.17,721.35,89.82,607,福光股份,14.35,29.09
129,换电概念,1490.46,1.56,182.77,173.43,9.34,94,欣旺达,11.67,19.81
130,新型城镇化,1230.73,1.54,74.69,70.68,4.01,220,*ST岭南,10.46,0.95
131,高铁,3519.7,1.53,128.41,114.8,13.6,182,金禄电子,11.82,46.73
132,新股与次新股,11975.7,1.52,202.43,177.6,24.83,161,腾信精密,79.71,64.3
133,特色小镇,485.456,1.51,18.06,16.38,1.67,40,*ST岭南,10.46,0.95
134,足球概念,1432.96,1.5,23.04,21.72,1.31,40,探路者,12.34,11.38
135,储能,2405.65,1.49,1239.65,1153.91,85.74,901,民德电子,20.01,29.57
136,钛白粉概念,1799.25,1.49,7.99,7.32,0.66,15,道恩股份,4.21,25.25
137,装配式建筑,949.943,1.49,35.64,35.34,0.3,107,方大集团,10.09,3.82
138,量子科技,2389.56,1.49,313.8,255.12,58.68,115,光迅科技,10.0,185.21
139,土壤修复,1014.91,1.48,54.02,48.51,5.52,91,*ST岭南,10.46,0.95
140,柔性直流输电,1482.98,1.48,163.54,145.02,18.52,67,华瓷股份,9.98,18.07
141,深股通,1273.1,1.47,3068.09,2728.28,339.81,1880,威尔高,20.0,81.78
142,抖音概念(字节概念),1617.15,1.47,443.31,378.75,64.56,218,致尚科技,20.0,214.34
143,算力租赁,1356.03,1.46,252.15,223.04,29.11,190,共达电声,10.0,37.06
144,基因测序,1972.18,1.45,67.21,53.29,13.92,71,茂莱光学,9.68,437.65
145,房屋检测,1571.77,1.45,11.37,11.8,-0.43,45,方大集团,10.09,3.82
146,航空发动机,3110.26,1.44,112.85,99.04,13.82,99,航新科技,13.39,14.82
147,人脸识别,1270.47,1.44,77.43,65.39,12.05,109,安凯微,15.1,17.15
148,融资融券,1743.68,1.43,5810.04,5181.6,628.44,3869,腾信精密,79.71,64.3
149,共享单车,1019.09,1.42,3.61,2.89,0.71,14,博实结,6.25,48.13
150,PEEK材料,1844.38,1.42,80.25,80.47,-0.22,54,唯科科技,7.05,85.96
151,成飞概念,1730.1,1.42,34.83,33.91,0.92,43,航新科技,13.39,14.82
152,高端装备,3188.1,1.41,538.3,495.26,43.04,399,致尚科技,20.0,214.34
153,体育产业,974.673,1.4,58.99,50.42,8.58,136,探路者,12.34,11.38
154,拼多多概念,1569.16,1.39,23.88,18.63,5.25,40,跨境通,5.86,3.43
155,电力物联网,1911.44,1.39,45.6,45.61,-0.01,85,露笑科技,10.03,7.02
156,空间计算,1201.86,1.38,25.97,23.45,2.53,63,威派格,10.08,6.99
157,两轮车,1571.68,1.38,59.84,52.95,6.89,79,欣旺达,11.67,19.81
158,低空经济,2009.74,1.38,570.17,509.46,60.71,503,航新科技,13.39,14.82
159,汽车热管理,1974.27,1.38,129.87,115.09,14.77,143,华锋股份,10.0,15.62
160,小红书概念,1418.69,1.38,61.61,52.59,9.02,55,亚康股份,8.18,76.27
161,华为昇腾,1428.89,1.36,92.98,74.99,18.0,105,致尚科技,20.0,214.34
162,金属钴,2564.22,1.36,93.57,86.16,7.42,33,华新科技,7.91,22.09
163,钠离子电池,1205.44,1.36,292.16,279.85,12.32,143,欣旺达,11.67,19.81
164,脑机接口,1504.07,1.36,76.25,75.58,0.67,73,星网锐捷,10.0,38.83
165,PM2.5,1745.78,1.35,18.4,18.02,0.39,36,*ST禾信,4.12,119.32
166,快手概念,1809.86,1.34,56.96,50.44,6.52,52,亚康股份,8.18,76.27
167,建筑节能,1389.53,1.33,49.89,48.43,1.45,103,方大集团,10.09,3.82
168,军民融合,1487.94,1.32,210.57,196.24,14.33,245,福光股份,14.35,29.09
169,智慧城市,4041.62,1.31,403.39,330.21,73.19,419,秋田微,12.39,81.1
170,创投,3392.33,1.31,704.45,602.48,101.97,468,金禄电子,11.82,46.73
171,跨境电商,924.02,1.31,213.57,200.81,12.76,341,星徽股份,20.0,10.02
172,盐湖提锂,1752.15,1.31,96.44,87.86,8.58,45,欣旺达,11.67,19.81
173,人工智能,1258.97,1.31,1130.08,1002.21,127.87,1085,博汇科技,20.02,32.86
174,腾讯概念,1273.08,1.3,501.24,433.61,67.63,300,成都先导,14.05,36.62
175,中俄贸易概念,1569.54,1.3,75.38,71.1,4.28,179,泰福泵业,20.0,28.44
176,元宇宙,1742.16,1.3,168.14,163.28,4.86,181,*ST岭南,10.46,0.95
177,重组蛋白,756.352,1.28,29.44,29.52,-0.09,126,成都先导,14.05,36.62
178,特斯拉概念,5194.65,1.28,516.02,463.34,52.68,248,露笑科技,10.03,7.02
179,可降解塑料,1482.41,1.27,71.62,73.42,-1.8,174,瑞丰高材,20.01,19.85
180,数字孪生,1826.4,1.27,185.11,158.75,26.35,213,博汇科技,20.02,32.86
181,智能电网,3682.66,1.27,392.67,358.6,34.07,278,天岳先进,11.28,105.1
182,工业互联网,2571.86,1.27,654.83,593.37,61.46,441,威尔高,20.0,81.78
183,上海自贸区,4204.09,1.27,82.86,76.36,6.5,58,中化国际,10.04,6.03
184,核电,3924.15,1.26,406.29,366.48,39.81,351,英杰电气,12.72,67.6
185,共同富裕示范区,1436.98,1.26,117.09,116.34,0.76,191,浙江永强,10.14,3.04
186,细胞免疫治疗,1147.42,1.26,42.4,39.64,2.76,66,近岸蛋白,8.95,84.0
187,污水处理,1729.34,1.25,123.54,118.56,4.99,228,*ST岭南,10.46,0.95
188,垃圾分类,1763.19,1.25,38.83,32.72,6.11,98,漳州发展,10.0,5.5
189,固废处理,2161.28,1.25,86.2,70.13,16.07,156,远翔新材,13.73,36.36
190,长安汽车概念,1475.78,1.25,303.94,274.67,29.27,460,秋田微,12.39,81.1
191,车联网(车路协同),1102.53,1.24,306.08,276.66,29.42,297,金禄电子,11.82,46.73
192,水利,2341.07,1.24,220.95,190.24,30.71,263,泰福泵业,20.0,28.44
193,碳纤维,1943.98,1.24,81.03,81.22,-0.19,82,金博股份,6.9,34.53
194,百度概念,1823.18,1.22,325.55,285.97,39.58,233,雷柏科技,10.01,19.89
195,光伏建筑一体化,1478.35,1.22,123.84,99.21,24.63,134,凯伦股份,10.32,14.64
196,减肥药,1366.47,1.22,53.52,49.48,4.04,67,成都先导,14.05,36.62
197,丙烯酸,1957.46,1.22,28.29,29.19,-0.9,20,兴业股份,4.88,12.25
198,医疗器械概念,2933.03,1.22,323.95,285.99,37.95,415,腾信精密,79.71,64.3
199,合成生物,1526.41,1.21,120.35,112.78,7.58,170,瑞丰高材,20.01,19.85
200,期货概念,1718.64,1.21,70.44,62.14,8.31,70,瑞达期货,10.02,20.97
201,期货概念,1718.64,1.21,70.44,62.14,8.31,70,瑞达期货,10.02,20.97
202,一带一路,2303.62,1.2,890.0,816.86,73.14,793,威尔高,20.0,81.78
203,小米汽车,1483.9,1.19,260.67,230.81,29.87,122,欣旺达,11.67,19.81
204,核污染防治,1549.02,1.19,41.01,41.96,-0.96,59,西陇科学,10.02,9.55
205,沪股通,2333.34,1.19,2796.43,2520.96,275.47,1643,有研硅,20.0,54.06
206,举牌,3011.6,1.19,9.97,8.53,1.44,22,可川科技,10.01,60.24
207,飞行汽车(eVTOL),1745.42,1.18,114.43,107.98,6.45,272,瑞玛精密,10.0,26.3
208,云游戏,1431.74,1.18,36.11,31.96,4.15,27,游族网络,7.25,14.5
209,农机,1219.28,1.18,103.94,99.77,4.17,99,华丰股份,10.01,34.08
210,消毒剂,1994.42,1.18,46.25,49.12,-2.87,61,西陇科学,10.02,9.55
211,医美概念,1237.15,1.17,69.49,55.51,13.98,96,长光华芯,9.66,332.19
212,ETC,1650.18,1.17,20.83,17.89,2.93,42,远望谷,9.97,7.17
213,独角兽概念,1876.84,1.17,186.98,173.82,13.15,107,海峡创新,10.81,9.43
214,阿里巴巴概念,1848.7,1.17,673.5,591.29,82.21,696,致尚科技,20.0,214.34
215,三胎概念,2188.51,1.17,85.63,80.14,5.49,213,探路者,12.34,11.38
216,减速器,1762.07,1.16,90.02,90.9,-0.87,139,金杨精密,11.42,29.28
217,智能医疗,4326.98,1.16,331.4,285.02,46.38,341,成都先导,14.05,36.62
218,华为汽车,2713.55,1.16,287.03,263.85,23.18,174,强瑞技术,12.97,121.52
219,冰雪产业,1266.16,1.16,27.17,22.84,4.33,59,探路者,12.34,11.38
220,海工装备,3456.45,1.15,455.74,419.73,36.01,275,漳州发展,10.0,5.5
221,动力电池回收,820.992,1.15,226.05,221.09,4.96,95,欣旺达,11.67,19.81
222,AIGC概念,1935.4,1.13,288.92,278.48,10.45,296,博汇科技,20.02,32.86
223,互联网金融,5674.05,1.13,165.91,157.79,8.12,215,世联行,10.14,2.39
224,燃料电池,1908.23,1.13,225.43,213.06,12.37,213,东材科技,10.01,54.31
225,净水概念,1118.86,1.12,44.92,44.08,0.84,78,威派格,10.08,6.99
226,数字乡村,1675.13,1.12,86.01,76.82,9.18,101,威派格,10.08,6.99
227,军工信息化,1540.55,1.12,56.61,55.21,1.4,114,邦彦技术,10.56,16.64
228,大飞机,3552.17,1.12,148.99,140.59,8.4,142,光韵达,7.12,11.28
229,黑龙江自贸区,1763.87,1.09,34.42,31.26,3.16,36,威帝股份,10.08,4.26
230,家庭医生,1140.76,1.08,22.64,21.37,1.27,26,海峡创新,10.81,9.43
231,文化传媒概念,2679.28,1.08,135.5,129.24,6.26,197,博汇科技,20.02,32.86
232,知识产权保护,1687.33,1.07,29.75,29.07,0.68,51,京华激光,10.01,24.41
233,网红经济,1377.35,1.07,52.24,49.32,2.93,118,*ST岭南,10.46,0.95
234,数字水印,1059.13,1.07,41.51,38.26,3.25,29,*ST岭南,10.46,0.95
235,俄乌冲突概念,1451.74,1.06,105.35,100.14,5.22,74,铁拓机械,8.35,15.71
236,语音技术,1772.09,1.06,40.64,38.99,1.66,62,银之杰,6.3,29.86
237,赛马概念,1053.08,1.05,2.29,1.59,0.7,4,新华都,3.97,7.34
238,虚拟电厂,1463.83,1.05,166.56,138.85,27.71,157,欣旺达,11.67,19.81
239,碳中和,1880.41,1.05,228.63,230.33,-1.71,277,青山纸业,10.15,3.69
240,电子竞技,457.288,1.04,25.33,29.54,-4.21,37,雷柏科技,10.01,19.89
241,辅助生殖,1192.42,1.04,34.08,35.55,-1.47,74,西陇科学,10.02,9.55
242,氢能源,2560.61,1.04,464.56,439.94,24.62,406,英杰电气,12.72,67.6
243,信创,1900.36,1.04,299.43,269.56,29.87,303,博汇科技,20.02,32.86
244,化肥,983.537,1.03,67.08,63.38,3.7,75,四川美丰,10.05,7.99
245,风电,1257.36,1.03,645.4,631.31,14.09,444,瑞丰高材,20.01,19.85
246,多模态AI,1230.14,1.03,129.09,128.61,0.49,156,博汇科技,20.02,32.86
247,虚拟数字人,1310.02,1.02,121.56,125.27,-3.72,176,邦彦技术,10.56,16.64
248,地下管网,1271.92,1.02,33.1,36.6,-3.49,113,威派格,10.08,6.99
249,在线教育,2821.22,1.02,106.49,108.86,-2.37,127,博汇科技,20.02,32.86
250,京津冀一体化,1891.61,1.01,219.86,218.04,1.83,292,探路者,12.34,11.38
251,IP经济(谷子经济),1200.46,1.0,92.99,93.16,-0.17,198,*ST岭南,10.46,0.95
252,物业管理,1142.92,0.99,89.81,85.14,4.67,182,世联行,10.14,2.39
253,雄安新区,1094.09,0.99,102.56,103.81,-1.25,196,*ST岭南,10.46,0.95
254,租售同权,781.555,0.98,13.59,12.32,1.27,29,世联行,10.14,2.39
255,AI应用,826.414,0.98,436.83,403.93,32.9,548,博汇科技,20.02,32.86
256,数字经济,1492.27,0.98,418.42,389.9,28.52,513,欣旺达,11.67,19.81
257,石墨电极,999.856,0.97,14.49,15.54,-1.05,26,永东股份,3.2,6.78
258,NFT概念,1606.0,0.97,39.28,44.81,-5.53,70,华瓷股份,9.98,18.07
259,西部大开发,1780.61,0.96,679.01,623.91,55.1,636,成都先导,14.05,36.62
260,智能物流,1051.46,0.96,180.16,177.53,2.63,256,科瑞技术,10.01,42.65
261,旅游概念,2626.76,0.96,93.18,83.89,9.29,151,*ST岭南,10.46,0.95
262,民营医院,1513.36,0.95,80.27,58.29,21.98,75,平潭发展,9.97,8.71
263,供销社,1088.15,0.95,9.75,10.15,-0.41,15,新力金融,4.29,6.56
264,移动支付,2217.51,0.94,72.83,71.52,1.31,78,星网锐捷,10.0,38.83
265,宠物经济,1378.6,0.94,41.38,40.06,1.31,127,英联股份,10.01,12.75
266,职业教育,1550.05,0.94,67.43,62.9,4.52,137,金百泽,9.56,35.86
267,AI智能体,1299.04,0.93,415.63,385.31,30.33,461,成都先导,14.05,36.62
268,时空大数据,1380.09,0.92,33.6,31.52,2.08,70,合众思壮,9.97,8.16
269,摘帽,969.544,0.91,41.04,45.51,-4.48,80,新亚制程,10.06,6.78
270,DeepSeek概念,1559.43,0.9,856.41,799.94,56.47,770,安凯微,15.1,17.15
271,绿色电力,1145.44,0.89,486.01,501.17,-15.16,428,有研硅,20.0,54.06
272,数据要素,1142.63,0.89,326.43,296.21,30.22,400,博汇科技,20.02,32.86
273,网络游戏,1546.04,0.89,72.93,69.79,3.14,58,雷柏科技,10.01,19.89
274,鸿蒙概念,1693.04,0.88,176.55,173.2,3.34,261,星网锐捷,10.0,38.83
275,转基因,1831.03,0.88,18.2,21.25,-3.04,21,万向德农,9.98,14.22
276,Web3.0,1648.63,0.88,48.4,43.89,4.51,64,厦门信达,4.44,5.17
277,化债概念(AMC概念),1087.47,0.88,16.48,16.06,0.43,41,世联行,10.14,2.39
278,参股银行,1430.76,0.87,177.36,177.24,0.12,776,浙江永强,10.14,3.04
279,兵装重组概念,1124.52,0.87,4.83,5.67,-0.84,14,中光学,1.93,19.05
280,白酒概念,5964.33,0.87,34.71,38.6,-3.9,48,古越龙山,10.02,9.77
281,钒电池,1370.19,0.86,26.41,27.05,-0.64,38,阿石创,5.19,51.29
282,猴痘概念,849.195,0.86,28.92,30.2,-1.28,75,合富中国,9.97,13.01
283,国企改革,1388.33,0.85,1621.96,1535.63,86.33,2944,海峡创新,10.81,9.43
284,眼科医疗,1650.9,0.85,28.8,27.71,1.1,60,茂莱光学,9.68,437.65
285,工业大麻,1415.24,0.85,15.74,15.1,0.64,31,美盈森,10.08,5.79
286,央企国企改革,3016.5,0.84,540.91,524.98,15.92,790,电科思仪,10.59,53.45
287,ChatGPT概念,1693.18,0.84,123.44,120.17,3.26,140,*ST岭南,10.46,0.95
288,生态农业,1588.02,0.84,36.03,37.8,-1.77,66,恒兴新材,9.97,17.86
289,页岩气,2621.3,0.83,45.13,45.59,-0.46,50,中裕科技,4.21,16.6
290,天然气,1619.24,0.82,118.99,122.14,-3.15,166,四川美丰,10.05,7.99
291,PPP概念,893.104,0.81,84.83,86.75,-1.92,200,*ST岭南,10.46,0.95
292,区块链,1412.38,0.79,255.57,238.96,16.62,261,福光股份,14.35,29.09
293,海南自贸区,1455.41,0.79,40.1,40.48,-0.37,30,中稀有色,4.8,82.9
294,智谱AI,1327.7,0.78,69.18,69.83,-0.65,71,威派格,10.08,6.99
295,乡村振兴,1100.86,0.77,371.98,356.29,15.69,438,*ST岭南,10.46,0.95
296,养老概念,2033.41,0.77,117.21,108.24,8.97,224,世联行,10.14,2.39
297,中韩自贸区,2454.08,0.75,19.65,16.05,3.6,17,江丰电子,3.32,252.83
298,毛发医疗,1104.8,0.75,10.67,9.74,0.92,27,金发拉比,5.09,9.71
299,特钢概念,2882.62,0.75,18.82,19.58,-0.76,43,悦安新材,9.19,28.04
300,网络安全,5217.93,0.75,314.32,270.32,44.0,195,博汇科技,20.02,32.86
301,汽车拆解概念,1521.74,0.74,22.15,26.79,-4.64,46,华新科技,7.91,22.09
302,一体化压铸,1153.97,0.73,37.7,36.95,0.75,54,日联科技,5.84,143.85
303,云计算,3623.3,0.73,268.64,238.92,29.72,224,邦彦技术,10.56,16.64
304,蚂蚁集团概念,1470.14,0.72,59.46,59.48,-0.01,80,锐捷网络,6.25,112.73
305,水泥概念,1149.49,0.72,17.22,16.74,0.47,46,和泰机电,4.86,45.49
306,代糖概念,909.935,0.72,23.8,21.5,2.3,25,中化国际,10.04,6.03
307,手机游戏,2647.48,0.7,44.65,48.71,-4.06,56,游族网络,7.25,14.5
