序号,行业,行业指数,行业-涨跌幅,流入资金,流出资金,净额,公司家数,领涨股,领涨股-涨跌幅,当前价
209,页岩气,2718.07,1.59,56.23,56.66,-0.43,51,新叶股份,10.09,5.02
210,碳中和,1918.62,1.58,293.02,271.67,21.35,276,华民股份,19.95,8.9
211,体育产业,996.284,1.58,81.24,74.15,7.09,135,鸿博股份,10.03,13.82
212,牙科医疗,1186.49,1.58,76.54,69.1,7.44,30,维宏股份,11.0,51.28
213,消毒剂,2041.5,1.56,62.05,53.36,8.69,61,哈三联,7.18,14.92
214,乡村振兴,1109.39,1.55,506.99,465.63,41.36,435,秋乐种业,12.98,12.01
215,福建自贸区,1581.56,1.55,186.6,172.64,13.96,127,鸿博股份,10.03,13.82
216,猪肉,2371.47,1.55,23.78,21.55,2.23,32,罗牛山,9.98,5.62
217,可燃冰,1527.46,1.55,11.28,11.08,0.19,14,鲁阳节能,6.46,8.41
218,华为数字能源,1651.45,1.54,85.49,85.54,-0.05,46,新风光,6.29,60.8
219,中俄贸易概念,1594.83,1.54,92.14,84.06,8.08,179,倍轻松,11.12,20.89
220,光伏建筑一体化,1524.91,1.53,182.53,153.74,28.8,134,ST龙元,10.07,1.64
221,NMN概念,1328.55,1.52,17.29,16.08,1.2,25,百合股份,10.01,43.41
222,语音技术,1850.31,1.52,58.06,58.96,-0.9,62,倍轻松,11.12,20.89
223,露营经济,1592.85,1.51,17.07,17.23,-0.16,55,华生科技,10.01,13.96
224,养鸡,1175.22,1.51,12.3,11.56,0.74,22,罗牛山,9.98,5.62
225,汽车拆解概念,1571.13,1.5,25.74,23.34,2.4,46,华新科技,7.95,21.73
226,人造肉,1528.12,1.5,17.88,15.72,2.17,20,国恩股份,7.65,64.2
227,托育服务,1019.97,1.49,10.27,8.88,1.4,16,鸿合科技,6.05,36.98
228,拼多多概念,1648.85,1.49,47.09,45.68,1.41,40,中邮科技,11.56,36.18
229,中字头股票,1756.63,1.49,311.97,285.29,26.68,134,中远通,20.0,19.32
230,参股银行,1452.84,1.47,184.54,173.4,11.14,776,红四方,10.01,23.96
231,央企国企改革,3059.5,1.47,717.14,649.65,67.48,788,钢研纳克,12.62,14.37
232,跨境电商,942.259,1.45,284.47,276.71,7.76,339,倍轻松,11.12,20.89
233,装配式建筑,959.424,1.45,49.94,52.34,-2.4,107,震安科技,11.61,21.06
234,京津冀一体化,1939.41,1.44,310.57,291.24,19.33,291,中石科技,20.0,80.83
235,水利,2402.62,1.44,348.5,336.98,11.53,265,三旺通信,11.47,32.08
236,西部大开发,1823.66,1.43,952.07,879.12,72.95,636,天山生物,20.02,10.73
237,脑机接口,1592.4,1.43,90.58,93.49,-2.91,70,倍轻松,11.12,20.89
238,职业教育,1604.35,1.41,115.96,118.4,-2.44,135,钢研纳克,12.62,14.37
239,新型城镇化,1245.31,1.4,119.61,121.19,-1.58,220,武汉天源,19.97,18.14
240,特钢概念,2952.6,1.38,22.85,22.12,0.73,42,常宝股份,9.94,6.86
241,数字孪生,1899.44,1.37,282.64,287.92,-5.28,211,甘咨询,10.04,10.63
242,抖音概念(字节概念),1668.56,1.37,747.33,659.19,88.13,218,长芯博创,12.5,219.0
243,空间计算,1262.94,1.36,60.42,61.83,-1.41,63,格灵深瞳,7.36,21.6
244,生物质能发电,1037.96,1.36,30.46,29.77,0.69,65,武汉天源,19.97,18.14
245,维生素,1400.0,1.34,83.54,76.38,7.16,77,华森制药,10.03,16.79
246,绿色电力,1162.52,1.33,566.61,546.48,20.14,427,武汉天源,19.97,18.14
247,时空大数据,1445.08,1.31,42.2,41.46,0.74,69,纵横股份,9.63,36.76
248,人工智能,1312.57,1.31,1755.29,1601.86,153.43,1083,天准科技,20.0,94.8
249,人脸识别,1320.67,1.3,139.61,130.16,9.45,109,奥尼电子,10.7,55.13
250,国企改革,1403.43,1.3,2057.73,1914.3,143.44,2936,中远通,20.0,19.32
251,虚拟电厂,1524.4,1.3,241.97,207.02,34.95,157,新中港,10.05,9.53
252,创投,3467.3,1.3,963.66,912.39,51.26,467,金禄电子,19.99,35.17
253,PVDF概念,1449.63,1.3,49.59,51.45,-1.86,18,昊华科技,3.24,50.28
254,MLOps概念,1051.65,1.28,23.9,24.28,-0.38,18,格灵深瞳,7.36,21.6
255,智慧城市,4171.37,1.28,577.46,574.1,3.36,420,华民股份,19.95,8.9
256,自由贸易港,945.756,1.27,25.96,24.73,1.22,46,供销大集,10.0,1.54
257,冰雪产业,1290.16,1.27,25.6,23.09,2.51,59,冰轮环境,10.0,45.09
258,地下管网,1289.56,1.26,43.63,42.55,1.08,113,武汉天源,19.97,18.14
259,数字水印,1080.36,1.26,40.86,40.18,0.68,30,鸿博股份,10.03,13.82
260,三胎概念,2287.45,1.25,123.51,122.09,1.42,213,戴维医疗,20.03,14.74
261,中韩自贸区,2401.22,1.2,20.64,18.1,2.54,17,江丰电子,5.44,269.82
262,网约车,1396.4,1.19,14.85,16.12,-1.27,29,龙洲股份,9.91,5.1
263,高压氧舱,1213.53,1.18,8.73,10.93,-2.19,11,澳洋健康,9.91,4.99
264,网红经济,1416.74,1.17,90.89,87.08,3.81,118,中广天择,10.02,19.88
265,独角兽概念,1930.74,1.17,223.65,216.47,7.18,107,中科蓝讯,8.91,100.98
266,煤化工概念,2389.45,1.16,118.08,110.78,7.3,112,红四方,10.01,23.96
267,垃圾分类,1794.43,1.15,44.36,43.0,1.36,98,龙洲股份,9.91,5.1
268,宠物经济,1420.98,1.14,77.06,72.39,4.67,127,奥尼电子,10.7,55.13
269,ETC,1682.49,1.13,30.22,28.8,1.42,42,勘设股份,9.99,10.35
270,信创,1984.77,1.12,484.56,492.21,-7.65,303,维宏股份,11.0,51.28
271,多模态AI,1295.21,1.1,264.58,263.77,0.81,154,易点天下,7.78,39.23
272,医疗器械概念,3089.63,1.1,542.59,490.66,51.93,409,戴维医疗,20.03,14.74
273,华为盘古,1006.97,1.1,34.51,32.72,1.79,29,易点天下,7.78,39.23
274,DeepSeek概念,1622.58,1.1,1219.04,1237.76,-18.71,769,戴维医疗,20.03,14.74
275,百度概念,1888.12,1.09,487.06,476.59,10.48,233,天准科技,20.0,94.8
276,雄安新区,1128.56,1.08,141.15,139.99,1.16,196,震安科技,11.61,21.06
277,数字经济,1540.72,1.07,612.72,599.97,12.76,510,三旺通信,11.47,32.08
278,PPP概念,907.881,1.07,131.97,135.35,-3.38,201,武汉天源,19.97,18.14
279,数字乡村,1729.95,1.06,133.56,138.82,-5.26,101,深粮控股,5.85,6.33
280,碳交易,999.281,1.05,119.89,113.86,6.03,121,冠中生态,10.14,22.7
281,华为昇腾,1531.1,1.05,126.35,135.27,-8.91,105,有研粉材,7.82,93.3
282,动物疫苗,1482.95,1.03,17.13,14.9,2.23,20,罗牛山,9.98,5.62
283,C2M概念,1904.67,1.01,20.49,20.65,-0.16,39,奥康国际,6.01,7.94
284,腾讯概念,1323.04,1.0,886.47,831.24,55.23,298,长鑫科技,12.0,61.8
285,阿里巴巴概念,1926.85,0.98,1066.29,968.41,97.89,692,长鑫科技,12.0,61.8
286,智谱AI,1404.19,0.96,132.98,130.47,2.51,71,易点天下,7.78,39.23
287,元宇宙,1810.56,0.95,306.04,299.27,6.77,181,鸿博股份,10.03,13.82
288,网络安全,5413.79,0.94,441.39,461.26,-19.87,195,三旺通信,11.47,32.08
289,期货概念,1762.32,0.93,87.82,81.62,6.2,70,创元科技,10.0,15.51
290,物业管理,1152.28,0.91,97.5,89.96,7.54,181,深深房A,10.0,24.42
291,毛发医疗,1144.17,0.91,22.65,22.32,0.34,26,澳洋健康,9.91,4.99
292,华为欧拉,1410.55,0.9,40.08,41.79,-1.7,47,拓斯达,5.13,37.53
293,IP经济(谷子经济),1223.89,0.89,120.75,130.99,-10.24,196,倍轻松,11.12,20.89
294,深圳国企改革,1743.37,0.89,21.57,25.2,-3.62,58,深深房A,10.0,24.42
295,合成生物,1569.48,0.89,167.47,162.28,5.19,170,神农种业,11.13,5.19
296,国产操作系统,1693.22,0.88,262.75,222.56,40.19,134,同有科技,6.86,32.7
297,免税店,908.668,0.87,14.76,15.14,-0.38,26,南宁百货,2.06,5.45
298,云办公,1838.01,0.85,66.59,70.11,-3.52,49,苏州科达,6.83,12.67
299,同花顺中特估100,1153.28,0.84,326.79,329.01,-2.22,100,河钢资源,9.02,15.71
300,数据要素,1187.05,0.84,470.99,489.77,-18.78,397,甘咨询,10.04,10.63
301,移动支付,2256.7,0.83,104.95,103.17,1.78,78,易点天下,7.78,39.23
302,算力租赁,1436.15,0.83,522.67,558.9,-36.24,185,奥尼电子,10.7,55.13
303,小红书概念,1493.9,0.83,135.29,141.98,-6.7,55,中广天择,10.02,19.88
304,AI语料,1161.63,0.82,72.98,70.2,2.78,52,中广天择,10.02,19.88
305,数据安全,1122.11,0.82,388.42,390.54,-2.12,175,兆日科技,7.71,12.15
306,养老概念,2107.73,0.82,154.8,156.32,-1.52,221,倍轻松,11.12,20.89
307,AIGC概念,2015.37,0.82,453.18,477.75,-24.57,293,鸿博股份,10.03,13.82
