序号,行业,行业指数,行业-涨跌幅,流入资金,流出资金,净额,公司家数,领涨股,领涨股-涨跌幅,当前价
1,电子化学品,96654.2,5.09,234.27,195.8,38.47,43,中石科技,20.0,80.83
2,半导体,17690.0,4.85,1733.55,1411.17,322.38,185,中微半导,16.81,47.05
3,其他电子,21572.5,3.94,80.26,69.8,10.46,34,盈方微,10.07,7.54
4,元件,25204.6,3.88,498.83,467.62,31.21,63,金禄电子,19.99,35.17
5,种植业与林业,4089.52,3.81,22.84,16.83,6.01,30,秋乐种业,12.98,12.01
6,贵金属,5634.95,3.29,87.51,83.52,3.99,14,湖南白银,6.63,9.49
7,其他电源设备,6477.12,3.18,67.35,58.47,8.89,35,中远通,20.0,19.32
8,工业金属,4421.97,3.09,152.31,121.11,31.2,55,北方铜业,10.01,14.95
9,通信设备,9633.42,3.08,889.53,859.6,29.94,91,太辰光,20.0,193.8
10,消费电子,12617.2,2.85,250.46,196.53,53.92,96,电连技术,20.0,51.17
11,小金属,9503.95,2.81,182.22,155.42,26.8,29,贵研铂业,10.01,22.97
12,自动化设备,29844.1,2.72,174.23,158.09,16.14,97,天准科技,20.0,94.8
13,塑料制品,10936.0,2.71,74.98,65.19,9.79,77,天洋新材,10.02,11.75
14,光伏设备,7541.85,2.68,105.46,86.76,18.7,72,聚和材料,20.0,95.68
15,光学光电子,5503.54,2.66,210.51,160.41,50.1,107,激智科技,13.72,31.5
16,化学制品,7329.41,2.62,137.59,132.25,5.35,181,恒兴股份,87.58,30.05
17,橡胶制品,13462.2,2.6,11.56,8.79,2.77,22,震安科技,11.61,21.06
18,通用设备,9352.17,2.59,213.4,184.4,29.0,253,春晖智控,15.8,33.2
19,非金属材料,31604.8,2.55,34.15,30.37,3.78,16,力量钻石,7.29,65.17
20,农化制品,4809.13,2.44,50.85,41.16,9.69,61,利尔化学,10.02,14.94
21,军工装备,2170.88,2.39,97.41,82.62,14.78,82,理工导航,13.57,64.69
22,电池,18705.1,2.33,228.21,188.36,39.85,106,壹石通,14.2,34.75
23,金属新材料,14401.5,2.3,29.56,26.55,3.01,34,有研粉材,7.82,93.3
