序号,行业,行业指数,行业-涨跌幅,流入资金,流出资金,净额,公司家数,领涨股,领涨股-涨跌幅,当前价
1,小红书概念,1502.57,2.7,132.61,111.03,21.58,55,光云科技,13.91,16.7
2,快手概念,1916.99,2.6,134.31,108.74,25.57,52,亚康股份,11.57,85.62
3,财税数字化,1706.91,2.51,94.64,81.96,12.68,66,旋极信息,20.0,4.14
4,云办公,1857.57,2.45,70.2,64.54,5.66,49,光云科技,13.91,16.7
5,拼多多概念,1683.56,2.42,53.34,47.52,5.83,40,光云科技,13.91,16.7
6,云游戏,1511.17,2.4,56.48,55.75,0.73,27,旋极信息,20.0,4.14
7,AI视频,2203.03,2.26,182.46,148.2,34.26,64,新炬网络,10.01,23.63
8,MLOps概念,1028.12,2.17,25.64,22.2,3.44,18,新炬网络,10.01,23.63
9,NFT概念,1703.45,1.95,105.31,85.65,19.66,70,智度股份,10.04,7.45
10,智谱AI,1414.68,1.95,169.83,140.63,29.2,71,光云科技,13.91,16.7
11,DRG/DIP,921.678,1.94,14.84,13.5,1.34,22,ST荣科,8.26,7.73
12,短剧游戏,1289.94,1.94,178.12,150.14,27.98,92,南威软件,10.03,8.01
13,ERP概念,1346.9,1.87,39.0,34.84,4.17,35,光云科技,13.91,16.7
14,星闪概念,1426.13,1.82,135.94,118.44,17.5,74,乐鑫科技,10.06,123.6
15,ChatGPT概念,1789.99,1.79,279.0,242.52,36.48,140,光云科技,13.91,16.7
16,AI语料,1163.09,1.76,97.14,87.47,9.67,53,新华传媒,9.93,6.42
17,在线教育,2974.61,1.74,182.3,166.21,16.09,127,ST迪威迅,11.23,4.16
18,阿尔茨海默概念,1321.37,1.73,59.04,61.27,-2.23,90,诺唯赞,15.5,26.45
19,Web3.0,1738.02,1.73,122.91,101.4,21.51,64,智度股份,10.04,7.45
20,知识产权保护,1778.07,1.72,45.89,44.38,1.5,51,新华文轩,10.01,16.82
21,人造肉,1649.49,1.72,15.11,19.63,-4.53,20,华宝股份,13.42,29.49
22,智慧政务,1417.64,1.69,247.26,243.21,4.05,222,旋极信息,20.0,4.14
23,猴痘概念,923.922,1.65,85.91,86.77,-0.86,75,华仁药业,20.06,3.95
24,华为欧拉,1420.16,1.63,43.72,42.25,1.48,47,ST荣科,8.26,7.73
25,多模态AI,1298.84,1.61,285.56,253.9,31.66,158,中新赛克,10.01,26.38
26,语音技术,1872.79,1.59,90.54,79.79,10.74,62,乐鑫科技,10.06,123.6
27,抖音概念(字节概念),1700.99,1.57,618.25,594.54,23.71,218,视涯科技,20.0,51.95
28,虚拟数字人,1376.62,1.57,261.92,228.14,33.78,176,ST迪威迅,11.23,4.16
29,云计算,3801.18,1.56,402.74,383.85,18.89,224,光云科技,13.91,16.7
30,文化传媒概念,2817.27,1.55,234.33,207.37,26.96,197,智度股份,10.04,7.45
31,EDR概念,1561.4,1.54,74.03,69.71,4.32,20,鸿泉技术,7.97,19.65
32,细胞免疫治疗,1263.62,1.5,102.2,107.78,-5.58,66,义翘神州,16.09,136.22
33,AIGC概念,2039.89,1.49,450.17,426.97,23.19,297,光云科技,13.91,16.7
34,智能音箱,2813.68,1.47,207.56,210.51,-2.95,60,智度股份,10.04,7.45
35,AI应用,873.138,1.47,722.94,695.54,27.41,548,旋极信息,20.0,4.14
36,手机游戏,2764.48,1.46,79.34,74.07,5.27,56,综艺股份,9.95,6.63
37,百度概念,1913.45,1.43,486.79,500.55,-13.76,232,亚康股份,11.57,85.62
38,华为鲲鹏,1351.21,1.42,198.38,211.86,-13.48,176,旋极信息,20.0,4.14
39,信创,1998.54,1.42,474.32,489.45,-15.13,303,旋极信息,20.0,4.14
40,网络游戏,1613.66,1.42,108.55,104.85,3.7,58,智度股份,10.04,7.45
41,AI智能体,1365.45,1.39,667.04,636.27,30.76,464,光云科技,13.91,16.7
42,鸿蒙概念,1777.82,1.38,286.53,286.06,0.47,262,奥佳华,10.08,6.88
43,重组蛋白,834.791,1.36,83.19,85.05,-1.86,126,义翘神州,16.09,136.22
44,数据安全,1140.47,1.36,369.34,377.2,-7.86,176,南威软件,10.03,8.01
45,数据确权,1473.73,1.32,67.45,69.72,-2.26,69,南威软件,10.03,8.01
46,血氧仪,1757.18,1.31,25.95,25.53,0.42,24,奥佳华,10.08,6.88
47,华为昇腾,1497.54,1.3,104.49,105.28,-0.79,105,亚康股份,11.57,85.62
48,职业教育,1623.79,1.28,138.81,115.85,22.96,137,中新赛克,10.01,26.38
49,家庭医生,1195.46,1.26,31.95,32.25,-0.31,26,延华智能,10.04,5.59
50,腾讯概念,1336.96,1.26,733.19,716.43,16.75,299,旋极信息,20.0,4.14
51,华为盘古,1006.57,1.24,42.88,39.23,3.65,30,南威软件,10.03,8.01
52,网络安全,5458.38,1.23,365.04,392.24,-27.21,195,旋极信息,20.0,4.14
53,数据要素,1197.86,1.23,440.66,452.9,-12.24,400,旋极信息,20.0,4.14
54,算力租赁,1414.7,1.19,373.81,345.25,28.56,192,旋极信息,20.0,4.14
55,互联网保险,908.496,1.19,51.84,49.36,2.48,22,焦点科技,6.9,25.87
56,电子身份证,1293.05,1.17,32.1,33.77,-1.67,39,南威软件,10.03,8.01
57,AI眼镜,2725.84,1.14,580.68,605.14,-24.46,194,视涯科技,20.0,51.95
58,CRO概念,1059.82,1.13,159.65,169.61,-9.96,77,义翘神州,16.09,136.22
59,阿里巴巴概念,1942.18,1.13,829.82,852.84,-23.01,696,光云科技,13.91,16.7
60,电子竞技,479.209,1.1,44.08,40.43,3.65,37,值得买,9.86,37.67
61,同花顺果指数,2293.52,1.1,235.26,254.6,-19.34,20,中石科技,12.02,111.76
62,租售同权,847.581,1.05,44.02,47.37,-3.34,29,我爱我家,10.03,3.51
63,元宇宙,1826.93,1.05,308.45,295.21,13.24,181,智度股份,10.04,7.45
64,智能医疗,4582.86,1.02,479.87,506.1,-26.23,341,旋极信息,20.0,4.14
65,人工智能,1321.43,0.99,1605.6,1654.94,-49.33,1085,旋极信息,20.0,4.14
66,肝炎概念,1162.38,0.99,125.97,143.82,-17.85,140,华仁药业,20.06,3.95
67,国资云,1512.15,0.99,86.06,99.04,-12.98,54,天威视讯,9.95,6.96
68,MCU芯片,1745.39,0.99,366.43,362.54,3.89,96,乐鑫科技,10.06,123.6
69,基因测序,2114.31,0.98,86.08,95.95,-9.87,71,诺唯赞,15.5,26.45
70,生物疫苗,1681.41,0.98,52.55,53.56,-1.01,62,康希诺,10.05,79.74
71,网约车,1429.87,0.98,15.8,16.59,-0.79,29,时空科技,10.0,74.79
72,区块链,1476.79,0.97,355.76,383.09,-27.33,261,旋极信息,20.0,4.14
73,人脸识别,1320.92,0.97,109.16,107.75,1.41,109,南威软件,10.03,8.01
74,DeepSeek概念,1631.55,0.96,1178.14,1211.4,-33.25,770,旋极信息,20.0,4.14
75,时空大数据,1440.87,0.95,53.83,56.22,-2.39,70,旋极信息,20.0,4.14
76,智能座舱,1625.54,0.94,435.8,468.17,-32.37,171,中石科技,12.02,111.76
77,烟草,1565.37,0.94,20.57,20.96,-0.39,42,华宝股份,13.42,29.49
78,蚂蚁集团概念,1539.24,0.93,84.01,93.8,-9.79,80,新炬网络,10.01,23.63
79,独角兽概念,1970.68,0.92,256.55,255.0,1.55,108,旋极信息,20.0,4.14
80,空间计算,1267.5,0.92,72.02,60.62,11.4,63,时空科技,10.0,74.79
81,车联网(车路协同),1149.13,0.9,390.74,399.93,-9.19,297,旋极信息,20.0,4.14
82,智能穿戴,4455.81,0.9,691.48,724.27,-32.8,243,视涯科技,20.0,51.95
83,数字货币,1963.18,0.89,111.25,119.06,-7.82,91,智度股份,10.04,7.45
84,物联网,3032.02,0.89,871.08,910.53,-39.46,472,旋极信息,20.0,4.14
85,智慧灯杆,1567.74,0.89,69.28,82.47,-13.2,63,日海智能,10.06,9.3
86,国产操作系统,1717.0,0.88,174.23,195.98,-21.75,134,中新赛克,10.01,26.38
87,动物疫苗,1505.26,0.86,14.86,16.02,-1.16,20,贤丰控股,10.07,7.43
88,虚拟现实,1020.27,0.84,606.8,633.15,-26.34,288,中石科技,12.02,111.76
89,同花顺新质50,2260.3,0.83,434.16,448.67,-14.51,50,值得买,9.86,37.67
90,乳业,2053.39,0.83,26.88,26.32,0.56,35,一鸣食品,10.0,30.04
91,MR(混合现实),1740.44,0.83,175.06,165.95,9.11,71,中石科技,12.02,111.76
92,幽门螺杆菌概念,1057.62,0.82,45.43,52.32,-6.89,74,新华制药,10.02,16.14
93,毫米波雷达,2211.02,0.82,433.37,457.02,-23.65,126,博通集成,10.0,48.17
94,移动支付,2309.63,0.81,104.69,98.61,6.08,78,正元智慧,5.89,14.37
95,网红经济,1445.16,0.81,120.17,104.66,15.51,118,奥佳华,10.08,6.88
96,跨境支付(CIPS),1545.4,0.79,114.06,114.06,-0.01,73,焦点科技,6.9,25.87
97,数字孪生,1901.14,0.75,209.33,227.34,-18.01,214,旋极信息,20.0,4.14
98,数字经济,1553.37,0.75,566.79,601.71,-34.92,513,旋极信息,20.0,4.14
99,智能家居,3789.38,0.74,400.04,421.08,-21.04,292,奥佳华,10.08,6.88
100,东数西算(算力),2246.71,0.74,1094.63,1186.79,-92.16,415,旋极信息,20.0,4.14
101,托育服务,1098.03,0.74,11.18,13.34,-2.16,16,华媒控股,9.93,4.98
102,安防,4824.04,0.73,232.75,229.16,3.58,179,ST迪威迅,11.23,4.16
103,华为概念,3540.53,0.72,2112.8,2264.61,-151.81,1006,旋极信息,20.0,4.14
104,丙烯酸,2017.58,0.72,21.22,23.74,-2.52,20,国恩股份,10.01,74.86
105,机器视觉,1941.02,0.72,336.86,342.81,-5.96,251,瑞芯微,10.0,217.8
106,IP经济(谷子经济),1262.14,0.72,150.16,149.12,1.05,198,奥佳华,10.08,6.88
107,无线耳机,2624.87,0.7,334.41,320.92,13.49,99,博通集成,10.0,48.17
108,智慧城市,4202.06,0.69,473.58,523.14,-49.55,419,旋极信息,20.0,4.14
109,脑机接口,1578.62,0.69,93.45,97.07,-3.61,73,北陆药业,9.8,9.52
110,足球概念,1480.63,0.68,24.72,25.85,-1.12,40,国恩股份,10.01,74.86
111,医疗器械概念,3100.21,0.66,416.31,451.16,-34.85,416,华仁药业,20.06,3.95
112,小米概念,2094.37,0.64,1048.07,1063.71,-15.63,375,中石科技,12.02,111.76
113,流感,1504.81,0.64,138.25,155.55,-17.3,163,义翘神州,16.09,136.22
114,青蒿素,2050.13,0.64,15.58,15.75,-0.17,11,百花医药,10.04,14.47
115,禽流感,2155.11,0.62,9.24,9.67,-0.43,23,之江生物,6.89,18.31
116,量子科技,2473.75,0.6,369.38,414.25,-44.87,116,*ST禾信,16.02,138.06
117,横琴新区,1877.13,0.59,51.32,48.77,2.55,38,ST迪威迅,11.23,4.16
118,汽车芯片,1389.8,0.59,657.47,685.23,-27.76,146,博通集成,10.0,48.17
