序号,行业,行业指数,行业-涨跌幅,流入资金,流出资金,净额,公司家数,领涨股,领涨股-涨跌幅,当前价
33,橡胶制品,14250.3,0.19,13.97,14.55,-0.58,22,天铁科技,5.75,4.97
34,证券,1459.46,0.15,70.46,76.34,-5.87,50,红塔证券,3.22,7.06
35,燃气,1898.28,0.11,8.01,9.1,-1.09,27,升达林业,9.96,4.97
36,饮料制造,5075.0,0.08,29.17,27.93,1.24,47,一鸣食品,10.0,30.04
37,美容护理,4905.19,0.07,9.76,11.95,-2.19,34,丸美生物,4.13,32.04
38,包装印刷,4479.12,0.04,18.43,23.2,-4.77,46,喜悦智行,11.36,14.8
39,通用设备,9376.82,0.0,168.36,188.21,-19.85,254,*ST禾信,16.02,138.06
40,中药,3185.84,-0.03,33.74,37.69,-3.95,68,ST万邦,9.99,11.12
41,其他社会服务,19246.2,-0.04,11.55,12.17,-0.62,84,米奥会展,10.98,14.15
42,汽车服务及其他,1135.48,-0.04,8.24,8.34,-0.1,26,永安行,5.09,20.64
43,光学光电子,5645.65,-0.05,164.01,184.81,-20.8,107,视涯科技,20.0,51.95
44,汽车零部件,5783.5,-0.07,113.32,135.08,-21.76,275,坤泰股份,9.98,20.28
45,银行,1371.38,-0.08,78.1,82.37,-4.26,84,厦门银行,2.18,7.03
46,工程机械,2965.95,-0.1,16.13,21.48,-5.35,36,厦工股份,9.97,4.19
47,能源金属,29654.7,-0.11,34.71,33.87,0.84,13,博迁新材,2.8,141.33
48,环保设备,1428.14,-0.13,14.76,16.11,-1.35,30,清研环境,5.69,17.08
49,军工电子,11936.9,-0.15,45.71,56.77,-11.06,61,天和防务,6.49,11.48
50,轨交设备,1012.45,-0.16,5.96,7.73,-1.77,30,科安达,2.12,13.5
51,白酒,1978.1,-0.16,27.15,27.65,-0.5,19,口子窖,0.84,17.97
52,电池,17507.0,-0.18,183.39,184.3,-0.91,107,亿华通,10.78,18.91
53,服装家纺,2922.99,-0.2,23.88,28.49,-4.61,75,泰慕士,10.0,29.25
54,物流,5276.16,-0.2,13.52,15.71,-2.2,50,三羊马,10.01,65.96
55,石油加工贸易,3715.84,-0.21,22.66,20.95,1.71,27,和顺石油,6.68,49.49
56,贸易,2580.83,-0.21,3.13,3.31,-0.17,14,远大控股,1.43,9.23
57,公路铁路运输,1309.23,-0.22,9.06,9.73,-0.67,32,大众交通,3.06,4.71
58,养殖业,2947.76,-0.26,18.21,21.21,-3.0,36,京基智农,7.16,19.47
59,电机,3242.45,-0.28,8.19,9.25,-1.06,26,兆威机电,3.29,72.1
60,光伏设备,7106.56,-0.28,69.78,75.95,-6.17,73,TCL中环,6.54,9.61
61,其他电源设备,6336.46,-0.29,39.82,39.92,-0.1,35,西子洁能,4.13,17.65
62,医药商业,4689.76,-0.29,17.65,18.53,-0.88,32,开开实业,6.31,17.35
63,专用设备,7565.21,-0.32,112.79,131.04,-18.25,205,世纪数码,742.37,132.0
64,造纸,2128.36,-0.35,6.83,8.64,-1.81,24,恒丰纸业,7.05,10.93
65,种植业与林业,4897.44,-0.35,36.17,40.03,-3.86,30,新赛股份,6.73,6.03
66,建筑装饰,4217.24,-0.36,58.78,76.54,-17.76,143,华维设计,12.42,12.4
67,化学纤维,3699.16,-0.36,12.7,16.19,-3.49,29,汇隆新材,6.47,25.01
68,化学原料,3297.77,-0.42,40.62,47.77,-7.15,59,金牛化工,8.65,18.08
69,机场航运,1732.63,-0.45,6.45,9.99,-3.53,13,中国国航,0.68,5.93
70,塑料制品,11173.8,-0.46,68.99,82.97,-13.98,78,中塑股份,683.28,433.0
71,农产品加工,3871.71,-0.53,28.39,33.53,-5.14,43,祖名股份,6.2,27.56
72,小金属,8663.51,-0.55,87.54,96.23,-8.7,30,宜安科技,3.77,13.23
73,零售,1925.15,-0.57,36.75,44.86,-8.11,71,*ST皇庭,7.0,2.75
74,农化制品,4908.15,-0.58,34.48,43.73,-9.24,61,赤天化,5.16,4.28
75,纺织制造,2336.87,-0.6,9.2,10.88,-1.68,33,彩蝶实业,5.21,17.36
76,非金属材料,31959.4,-0.61,22.88,26.74,-3.86,17,金戈新材,7.12,45.59
77,多元金融,1094.63,-0.62,17.43,22.52,-5.09,26,仁东控股,4.06,11.79
78,通信设备,10116.0,-0.64,584.62,675.44,-90.83,91,日海智能,10.06,9.3
79,其他电子,21513.5,-0.65,57.94,71.98,-14.03,34,富信科技,4.16,112.39
80,电子化学品,91985.2,-0.7,159.51,184.7,-25.19,43,中石科技,12.02,111.76
81,电力,1949.69,-0.73,78.12,98.94,-20.82,110,新能股份,9.96,5.85
82,建筑材料,5724.68,-0.73,96.51,126.46,-29.95,73,罗普斯金,4.27,5.62
83,电网设备,6394.32,-0.75,91.21,127.65,-36.44,140,特锐德,5.82,34.39
84,军工装备,2178.78,-0.97,81.9,105.26,-23.36,82,菲利华,3.02,97.08
85,钢铁,1498.02,-1.09,18.37,28.99,-10.62,44,金洲管道,5.33,13.84
86,油气开采及服务,1687.96,-1.11,10.41,13.32,-2.91,19,新潮能源,0.5,4.05
87,贵金属,5501.34,-1.2,54.18,60.6,-6.42,14,紫金矿业,0.35,31.41
88,风电设备,4271.14,-1.32,27.12,40.04,-12.92,32,宏德股份,3.78,23.04
89,旅游及酒店,2808.28,-1.81,14.35,20.71,-6.37,35,桂林旅游,0.12,8.4
90,港口航运,1273.59,-1.89,38.93,50.13,-11.2,36,盛航股份,0.28,14.6
