序号,行业,行业指数,行业-涨跌幅,流入资金,流出资金,净额,公司家数,领涨股,领涨股-涨跌幅,当前价
1,兵装重组概念,1204.12,3.23,16.6,14.44,2.16,14,华强科技,7.61,17.82
2,MLCC概念,1118.07,1.77,182.61,174.18,8.43,37,昀冢科技,18.68,109.9
3,铜缆高速连接,3079.86,1.02,245.08,227.59,17.49,48,神宇股份,19.98,27.92
4,EDR概念,1455.85,0.09,47.0,50.84,-3.84,20,神宇股份,19.98,27.92
5,6G概念,2430.23,0.06,375.01,370.96,4.04,98,崇达技术,10.03,20.08
6,太赫兹,1971.01,0.01,107.61,103.01,4.6,23,长飞光纤,8.78,473.99
7,光纤概念,3773.91,-0.09,726.17,768.61,-42.44,112,昀冢科技,18.68,109.9
8,国产航母,2012.52,-0.14,80.42,92.34,-11.92,36,光电股份,10.02,19.98
9,F5G概念,4329.1,-0.16,393.49,368.32,25.16,36,铭普光磁,10.02,30.86
10,共封装光学(CPO),5893.65,-0.27,1520.92,1537.92,-17.0,214,长盈通,15.49,195.0
11,柔性直流输电,1467.48,-0.28,179.7,168.23,11.47,67,通达股份,10.08,6.88
12,华为数字能源,1607.89,-0.29,75.8,76.55,-0.74,46,铜峰电子,10.02,9.22
13,军工信息化,1553.96,-0.3,75.61,72.45,3.16,114,神宇股份,19.98,27.92
14,成飞概念,1749.52,-0.34,49.77,44.67,5.1,43,通达股份,10.08,6.88
15,毫米波雷达,2061.96,-0.41,363.84,385.15,-21.31,126,崇达技术,10.03,20.08
16,PCB概念,2621.34,-0.52,858.11,906.41,-48.29,238,则成电子,15.16,25.29
17,5G,6367.92,-0.54,1699.81,1703.87,-4.05,453,神宇股份,19.98,27.92
18,证金持股,1134.1,-0.66,130.07,140.0,-9.92,33,上汽集团,5.11,11.72
19,军民融合,1505.82,-0.67,272.38,286.01,-13.63,245,通达股份,10.08,6.88
20,ST板块,501.926,-0.71,43.48,50.92,-7.44,204,ST荣科,15.62,8.44
21,国资云,1473.85,-0.73,88.02,88.15,-0.13,54,*ST实达,8.96,2.31
22,大飞机,3571.27,-0.74,185.63,195.43,-9.8,142,通达股份,10.08,6.88
23,PET铜箔,1950.93,-0.75,168.63,171.62,-2.99,49,双星新材,10.05,9.96
24,卫星导航,4358.98,-0.77,440.83,468.3,-27.47,280,神宇股份,19.98,27.92
25,华为手机,1614.15,-0.8,128.39,120.67,7.72,45,崇达技术,10.03,20.08
26,国产操作系统,1649.7,-0.81,142.19,151.82,-9.63,134,中新赛克,10.01,23.51
27,MiniLED,2664.04,-0.81,363.75,405.91,-42.16,108,高斯贝尔,10.04,15.24
28,特高压,4866.73,-0.86,335.0,323.61,11.39,132,长盈通,15.49,195.0
29,汽车电子,5483.59,-0.87,1069.91,1092.94,-23.03,394,神宇股份,19.98,27.92
30,商业航天,2099.24,-0.92,968.21,1001.96,-33.75,506,神宇股份,19.98,27.92
31,超导概念,2412.2,-0.93,141.38,126.3,15.08,32,百利电气,5.56,6.65
32,同花顺果指数,2196.38,-0.93,183.37,193.27,-9.91,20,中石科技,2.75,85.8
33,超级电容,3014.8,-0.99,142.76,138.23,4.53,45,风华高科,10.0,55.99
34,抽水蓄能,1523.9,-0.99,125.08,127.36,-2.29,81,百利电气,5.56,6.65
35,无人机,2933.01,-0.99,596.2,629.24,-33.05,466,神宇股份,19.98,27.92
36,知识产权保护,1679.1,-0.99,35.61,32.69,2.93,51,东软载波,9.2,11.39
37,军工,2276.51,-1.02,811.6,873.36,-61.76,607,神宇股份,19.98,27.92
38,智能电网,3667.39,-1.04,400.37,400.18,0.19,277,ST荣科,15.62,8.44
39,同花顺出海50,1804.48,-1.07,433.76,453.46,-19.7,50,长飞光纤,8.78,473.99
40,科创次新股,612.923,-1.09,153.85,160.78,-6.93,29,燧原科技,179.22,397.0
41,短剧游戏,1245.3,-1.1,102.33,118.03,-15.7,90,掌阅科技,6.64,25.04
42,AI视频,2115.39,-1.17,86.58,105.15,-18.57,61,风语筑,10.03,13.27
43,深圳国企改革,1820.9,-1.18,33.34,28.99,4.35,58,中新赛克,10.01,23.51
44,无线充电,1987.15,-1.19,77.74,80.73,-2.99,59,王子新材,5.84,13.23
45,网络安全,5157.01,-1.2,248.51,263.4,-14.89,195,ST荣科,15.62,8.44
