序号,行业,行业指数,行业-涨跌幅,流入资金,流出资金,净额,公司家数,领涨股,领涨股-涨跌幅,当前价
25,橡胶制品,13212.4,0.64,5.45,5.62,-0.18,22,科创新源,6.78,39.04
26,专用设备,7303.95,0.62,116.92,110.14,6.78,201,信胜科技,61.6,23.19
27,自动化设备,28451.0,0.62,149.45,137.73,11.72,98,拓斯达,8.81,35.57
28,军工装备,2036.54,0.54,63.16,53.78,9.38,82,航宇科技,7.42,48.21
29,汽车服务及其他,1089.77,0.49,6.84,5.75,1.08,26,征和工业,5.28,69.0
30,环保设备,1408.38,0.46,7.04,6.31,0.73,30,神雾节能,3.23,3.51
31,汽车零部件,5653.51,0.45,93.4,87.13,6.27,273,秦安股份,10.01,11.76
32,化学原料,3204.65,0.44,44.98,40.66,4.32,59,三维化学,7.63,6.49
33,电网设备,6354.53,0.37,104.74,102.47,2.27,140,金盘科技,12.91,76.0
34,半导体,16548.0,0.37,910.73,909.34,1.39,185,士兰微,9.99,35.89
35,化学纤维,3694.94,0.32,21.67,18.27,3.39,29,桐昆股份,4.62,24.71
36,轨交设备,994.383,0.26,7.0,8.41,-1.42,30,必得科技,4.94,48.66
37,电子化学品,88811.0,0.23,145.45,138.69,6.75,43,国瓷材料,7.85,67.86
38,电机,3230.07,0.17,10.19,10.93,-0.74,26,江特电机,2.26,9.04
39,煤炭开采加工,2964.9,0.16,41.79,37.63,4.16,34,山西焦煤,4.72,7.32
40,物流,5088.42,0.11,9.21,11.11,-1.9,50,永泰运,5.74,28.72
41,建筑材料,5490.08,0.1,71.71,71.85,-0.14,73,*ST亚士,8.88,6.13
42,建筑装饰,4025.66,0.08,61.8,66.12,-4.32,143,高新发展,9.99,45.35
43,服装家纺,2856.31,0.07,21.85,21.76,0.09,75,深中华A,10.06,7.11
44,钢铁,1503.73,0.06,21.69,24.05,-2.36,43,大中矿业,7.22,28.36
45,化学制品,7143.59,0.05,107.66,108.17,-0.51,181,日科化学,20.0,12.9
46,白色家电,7841.45,0.05,31.17,33.06,-1.88,44,康盛股份,3.65,3.69
47,工程机械,3008.68,-0.01,13.79,13.59,0.21,36,海伦哲,5.32,15.25
48,环境治理,4056.55,-0.01,32.52,30.74,1.78,111,南大环境,14.98,24.1
49,IT服务,11614.1,-0.05,100.11,106.34,-6.23,129,天利科技,10.51,18.71
50,证券,1421.54,-0.07,57.49,53.22,4.27,50,华安证券,1.62,8.17
51,纺织制造,2265.91,-0.09,6.28,6.45,-0.17,33,金春股份,6.26,31.21
52,多元金融,1060.22,-0.15,19.49,17.13,2.36,26,拉卡拉,4.19,15.41
53,家居用品,3904.57,-0.24,17.58,18.65,-1.07,99,*ST四通,10.05,11.72
54,软件开发,1842.63,-0.24,85.51,85.55,-0.04,138,概伦电子,10.8,43.3
55,小家电,4010.57,-0.33,3.37,4.09,-0.71,26,倍轻松,4.27,21.51
56,其他社会服务,18824.0,-0.34,9.96,10.53,-0.58,84,建研院,4.15,4.77
57,风电设备,4128.52,-0.36,19.19,23.02,-3.83,31,明阳智能,1.86,10.95
58,综合,2231.92,-0.37,9.05,10.83,-1.78,18,ST三木,5.41,3.9
59,电力,1875.09,-0.37,66.46,75.39,-8.93,110,川能动力,3.57,12.18
60,银行,1344.66,-0.42,75.86,86.75,-10.9,84,江阴银行,1.01,4.01
61,造纸,2027.32,-0.42,4.4,4.67,-0.27,24,凯恩股份,1.81,6.73
62,通信服务,2634.12,-0.43,35.08,42.02,-6.94,44,中贝通信,3.24,18.47
63,影视院线,1236.23,-0.46,8.25,10.44,-2.19,20,中广天择,4.64,18.05
64,文化传媒,2522.8,-0.52,35.58,39.66,-4.08,84,*ST三六五,6.7,12.58
65,旅游及酒店,2730.92,-0.53,7.41,10.38,-2.97,35,ST云网,8.72,2.12
66,互联网电商,8470.37,-0.53,12.61,13.64,-1.03,20,焦点科技,1.97,25.87
67,黑色家电,3966.85,-0.55,4.34,4.79,-0.45,9,四川九洲,0.91,11.1
68,零售,1802.29,-0.68,25.95,29.22,-3.28,71,新华百货,10.06,9.74
69,贸易,2508.31,-0.68,2.74,2.97,-0.23,14,中成股份,0.7,10.08
70,公路铁路运输,1276.37,-0.76,8.07,12.15,-4.08,32,五洲交通,1.51,4.02
71,农化制品,4786.92,-0.83,43.75,39.4,4.35,61,赤天化,5.62,3.95
72,教育,4013.34,-0.9,6.61,6.9,-0.29,15,科德教育,6.4,15.96
73,房地产,1660.01,-1.05,39.9,48.25,-8.35,88,黑牡丹,5.22,6.85
74,游戏,8899.61,-1.06,28.03,34.27,-6.24,24,大晟文化,2.13,3.83
75,机场航运,1732.97,-1.17,5.26,8.39,-3.13,13,华夏航空,0.0,6.15
76,美容护理,4640.45,-1.19,7.68,9.67,-1.98,34,力合科创,2.51,7.34
77,汽车整车,2488.45,-1.25,18.37,24.47,-6.1,23,众泰汽车,2.47,1.66
78,食品加工制造,4672.21,-1.52,29.41,31.47,-2.06,66,康比特,7.07,11.06
79,饮料制造,4832.57,-1.54,19.61,24.81,-5.2,47,皇氏集团,5.41,3.7
80,白酒,1979.0,-1.7,27.18,41.09,-13.9,19,皇台酒业,0.66,10.65
81,厨卫电器,5796.7,-1.91,2.44,3.6,-1.16,9,火星人,0.27,11.15
82,医疗器械,11012.2,-1.96,61.57,74.23,-12.67,140,华大智造,8.22,74.79
83,养殖业,2832.09,-2.13,16.46,23.77,-7.31,36,中水渔业,2.83,8.72
84,农产品加工,3616.43,-2.35,21.86,29.4,-7.53,43,播恩集团,3.19,12.3
85,中药,3143.75,-3.27,33.22,54.09,-20.88,68,汉森制药,10.04,10.19
86,生物制品,6494.25,-3.5,116.59,131.73,-15.14,55,康希诺,20.01,77.32
87,医药商业,4638.96,-3.57,12.77,17.98,-5.21,32,老百姓,-0.53,13.2
88,化学制药,6396.54,-3.66,190.01,244.2,-54.18,158,北陆药业,20.0,10.44
89,医疗服务,20597.8,-3.87,136.22,164.82,-28.59,56,贝瑞基因,10.03,10.31
90,种植业与林业,4190.83,-4.27,23.48,30.82,-7.34,30,丰林集团,2.85,2.53
