序号,行业,行业指数,行业-涨跌幅,流入资金,流出资金,净额,公司家数,领涨股,领涨股-涨跌幅,当前价
1,注册制次新股,166.621,7.3,334.75,275.15,59.6,91,沈鼓集团,177.74,57.77
2,新股与次新股,12658.2,5.91,334.75,275.15,59.6,162,沈鼓集团,177.74,57.77
3,科创次新股,689.28,5.75,240.48,197.81,42.67,30,信诺维,34.46,55.6
4,国家大基金持股,3024.35,4.03,642.16,526.2,115.96,52,华天科技,10.01,18.03
5,汽车芯片,1370.55,3.83,749.59,615.37,134.22,145,昂瑞微,14.41,102.95
6,存储芯片,2740.14,3.43,1460.81,1232.71,228.09,203,托伦斯,20.0,142.56
7,MCU芯片,1714.73,3.29,388.76,315.81,72.95,96,国民技术,10.9,22.18
8,中芯国际概念,3450.85,3.29,580.68,490.47,90.2,91,恒运昌,10.63,375.02
9,光刻机,2657.07,3.11,191.95,162.63,29.32,52,国林科技,10.72,15.8
10,先进封装,2751.94,2.95,1268.91,1148.38,120.54,207,托伦斯,20.0,142.56
11,BC电池,1206.23,2.83,109.48,98.06,11.42,52,拉普拉斯,11.26,46.55
12,芯片概念,5031.6,2.71,3658.99,3226.49,432.5,930,腾信精密,30.0,90.48
13,玻璃基板,689.098,2.68,384.3,307.7,76.6,59,华天科技,10.01,18.03
14,租售同权,806.659,2.67,37.44,27.4,10.04,29,万科A,9.93,3.32
15,6G概念,2561.88,2.65,466.93,457.37,9.56,99,浩瀚深度,20.02,23.02
16,第三代半导体,2627.78,2.63,726.25,636.89,89.37,183,东微半导,15.16,81.37
17,华为海思概念股,4185.69,2.61,208.66,173.96,34.7,52,一博科技,12.04,74.42
18,共封装光学(CPO),6298.02,2.51,1794.84,1630.66,164.19,217,电科思仪,20.0,63.0
19,星闪概念,1378.01,2.48,105.22,87.19,18.03,74,星宸科技,11.43,125.77
20,C2M概念,1949.94,2.47,22.09,22.42,-0.33,39,奥康国际,10.02,10.43
21,智能穿戴,4345.42,2.46,724.27,609.63,114.64,243,云天励飞,15.09,65.6
22,AI眼镜,2657.49,2.42,599.59,510.43,89.16,193,云天励飞,15.09,65.6
23,华为欧拉,1374.82,2.42,41.8,33.52,8.28,47,浩瀚深度,20.02,23.02
24,超导概念,2449.51,2.42,123.99,122.13,1.86,32,精达股份,9.96,8.72
25,空间计算,1234.12,2.41,42.74,40.5,2.23,63,经纬股份,20.0,54.0
26,智能音箱,2733.89,2.4,202.34,171.16,31.18,60,科森科技,10.01,23.42
27,MLCC概念,1206.79,2.39,167.51,156.46,11.06,38,华瓷股份,10.01,21.87
28,钙钛矿电池,1097.82,2.39,244.25,218.06,26.19,92,拉普拉斯,11.26,46.55
29,时空大数据,1408.83,2.37,40.76,41.74,-0.99,70,经纬股份,20.0,54.0
30,核污染防治,1582.91,2.34,64.73,55.22,9.51,59,中红医疗,14.01,18.15
31,华为昇腾,1454.27,2.32,106.59,90.56,16.03,105,浩瀚深度,20.02,23.02
32,TOPCON电池,1115.94,2.31,175.99,151.56,24.43,82,拉普拉斯,11.26,46.55
33,海工装备,3525.94,2.28,510.63,520.47,-9.84,275,沈鼓集团,177.74,57.77
34,无线耳机,2570.23,2.27,329.87,282.49,47.38,99,星徽股份,17.39,11.61
35,重组蛋白,786.214,2.26,62.3,58.61,3.69,126,洁雅股份,11.02,46.26
36,传感器,1599.96,2.25,604.29,516.64,87.65,272,佰奥智能,19.42,62.6
37,专精特新,1613.84,2.24,1396.94,1229.39,167.55,1248,信诺维,34.46,55.6
38,柔性直流输电,1508.28,2.24,180.79,184.14,-3.35,67,华瓷股份,10.01,21.87
39,富士康概念,3788.39,2.23,324.51,287.63,36.88,109,阿莱德,13.03,47.87
40,英伟达概念,1879.15,2.22,393.66,346.79,46.87,81,一博科技,12.04,74.42
41,同花顺果指数,2261.69,2.21,289.77,227.7,62.08,20,长电科技,7.75,73.0
42,HJT电池,2963.31,2.21,115.97,98.33,17.64,69,国林科技,10.72,15.8
43,同花顺新质50,2227.44,2.21,539.19,501.17,38.02,50,浩瀚深度,20.02,23.02
44,太赫兹,2031.25,2.2,127.0,126.75,0.25,24,电科思仪,20.0,63.0
45,PM2.5,1779.58,2.19,29.74,23.86,5.88,36,华盛昌,10.0,128.03
46,光刻胶,5004.79,2.18,163.46,153.64,9.82,79,国林科技,10.72,15.8
47,苹果概念,6001.42,2.18,555.23,481.93,73.3,140,佰奥智能,19.42,62.6
48,消费电子概念,3241.56,2.17,1292.83,1139.14,153.69,508,星徽股份,17.39,11.61
49,中船系,1829.34,2.16,40.7,34.23,6.47,20,中船特气,5.89,239.2
50,露营经济,1615.21,2.16,26.47,25.21,1.26,55,星徽股份,17.39,11.61
51,POE胶膜,882.882,2.15,26.85,24.63,2.22,29,亚玛顿,9.98,18.52
52,液冷服务器,2270.53,2.15,901.62,809.75,91.87,240,东微半导,15.16,81.37
53,核电,3986.66,2.15,458.42,423.69,34.73,351,沈鼓集团,177.74,57.77
54,工业母机,1904.71,2.14,166.88,144.4,22.48,117,华汇智能,15.31,29.98
55,机器视觉,1903.43,2.13,361.06,297.03,64.03,251,佰奥智能,19.42,62.6
56,商业航天,2156.6,2.1,1039.95,996.15,43.8,507,浩瀚深度,20.02,23.02
57,军工信息化,1559.6,2.09,67.09,63.91,3.18,114,高凌信息,19.98,21.74
58,OLED,3122.06,2.09,632.76,564.32,68.44,156,智云股份,11.17,10.85
59,信创,1933.89,2.09,387.46,352.8,34.66,303,经纬股份,20.0,54.0
60,F5G概念,4551.08,2.06,415.64,386.58,29.05,36,共进股份,10.03,18.43
61,华为数字能源,1645.08,2.06,73.59,66.04,7.54,46,祥鑫科技,10.01,31.11
62,天然气,1642.52,2.05,162.65,156.64,6.02,167,沈鼓集团,177.74,57.77
63,数据安全,1104.06,2.04,311.93,273.91,38.03,176,浩瀚深度,20.02,23.02
64,铜缆高速连接,3180.25,2.02,233.56,232.48,1.08,48,精达股份,9.96,8.72
65,多模态AI,1257.37,2.02,210.1,185.74,24.35,157,浩瀚深度,20.02,23.02
66,可控核聚变,2291.38,2.0,272.56,253.84,18.72,116,阳光照明,10.03,3.51
67,海峡两岸,1870.69,2.0,643.72,570.23,73.49,319,星宸科技,11.43,125.77
68,无线充电,2093.98,1.99,104.06,97.32,6.75,60,中电鑫龙,10.02,9.0
69,数据中心(AIDC),2294.67,1.97,2193.27,1984.94,208.33,657,浩瀚深度,20.02,23.02
70,上海自贸区,4328.62,1.97,120.58,105.47,15.11,58,博通集成,10.0,39.81
71,网络安全,5302.91,1.96,359.79,328.09,31.7,195,浩瀚深度,20.02,23.02
72,MiniLED,2840.07,1.96,508.44,471.85,36.59,108,智云股份,11.17,10.85
73,东数西算(算力),2198.84,1.95,1113.78,1039.94,73.84,415,浩瀚深度,20.02,23.02
74,光纤概念,3943.86,1.95,837.54,797.52,40.02,113,电科思仪,20.0,63.0
75,3D打印,4372.75,1.94,303.21,276.36,26.85,142,国民技术,10.9,22.18
76,牙科医疗,1134.51,1.94,49.22,54.25,-5.03,30,瑞康医药,10.1,3.27
