序号,行业,行业指数,行业-涨跌幅,流入资金,流出资金,净额,公司家数,领涨股,领涨股-涨跌幅,当前价
42,石油加工贸易,3571.56,0.38,18.44,18.44,0.01,27,荣盛石化,4.08,13.76
43,医疗器械,11000.9,0.38,52.63,54.88,-2.26,140,万泰生物,10.0,30.91
44,家居用品,3969.09,0.35,21.22,20.94,0.28,99,海鸥住工,10.12,4.79
45,燃气,1864.95,0.3,7.87,8.28,-0.41,27,洪通燃气,10.02,12.41
46,包装印刷,4326.14,0.19,15.6,16.38,-0.78,46,宏裕包材,11.07,17.16
47,养殖业,2893.72,0.18,17.82,18.57,-0.75,36,京基智农,3.72,22.3
48,白酒,2009.14,0.17,32.84,27.58,5.26,19,金种子酒,2.28,7.19
49,其他社会服务,18960.3,0.16,9.13,9.75,-0.62,84,国缆检测,6.45,47.06
50,互联网电商,8633.98,0.15,16.51,16.68,-0.16,20,星徽股份,5.45,7.94
51,其他电源设备,6122.85,0.13,37.61,37.85,-0.24,35,融发核电,10.05,6.24
52,军工装备,2047.63,0.11,70.36,65.82,4.53,82,立航科技,6.78,53.39
53,零售,1849.93,0.08,34.23,34.42,-0.2,71,中兴商业,5.06,5.61
54,美容护理,4712.62,0.06,9.87,11.35,-1.48,34,维琪科技,5.38,64.05
55,纺织制造,2298.75,0.05,6.71,6.77,-0.06,33,新澳股份,5.07,6.01
56,小家电,4062.1,0.05,11.9,11.39,0.5,26,德昌股份,4.83,12.6
57,IT服务,11578.8,0.04,77.68,86.35,-8.67,129,联迪信息,13.0,23.99
58,服装家纺,2874.58,0.03,24.8,26.13,-1.34,75,迪阿股份,20.01,28.73
59,饮料制造,4905.91,0.02,23.02,24.21,-1.19,47,一鸣食品,4.88,31.4
60,化学制药,6363.78,0.02,132.3,153.65,-21.35,158,德源药业,13.4,27.5
61,计算机设备,3925.12,0.0,68.09,69.67,-1.58,83,兆日科技,16.75,12.34
62,汽车零部件,5710.94,-0.03,100.7,113.09,-12.39,273,艾可蓝,11.18,58.18
63,化学制品,7100.15,-0.04,98.19,97.1,1.09,181,瑞丰新材,7.44,27.28
64,专用设备,7329.79,-0.06,119.59,122.49,-2.89,201,一拖股份,9.98,14.33
65,医药商业,4707.8,-0.1,12.13,14.43,-2.3,32,开开实业,10.01,21.1
66,半导体,16117.9,-0.12,809.04,812.72,-3.68,186,芯原股份,9.73,180.5
67,电子化学品,86325.1,-0.14,94.46,100.1,-5.63,43,同宇新材,20.0,196.81
68,食品加工制造,4696.92,-0.14,20.61,25.11,-4.5,66,ST麦趣,10.08,6.77
69,消费电子,12195.0,-0.15,179.14,161.21,17.93,96,超频三,16.32,6.77
70,游戏,8933.91,-0.15,23.91,28.89,-4.97,24,大晟文化,3.85,4.05
71,通信设备,9258.15,-0.16,525.27,511.85,13.42,91,共进股份,10.03,17.88
72,厨卫电器,5805.46,-0.2,1.66,2.12,-0.46,9,*ST帅电,2.69,11.05
73,港口航运,1247.54,-0.2,32.04,35.79,-3.75,36,安通控股,3.41,4.55
74,自动化设备,28259.5,-0.22,162.8,164.37,-1.57,99,高凯技术,27.44,299.48
75,元件,23206.0,-0.23,288.84,270.32,18.52,63,沪电股份,4.31,119.22
76,油气开采及服务,1718.77,-0.23,22.67,22.51,0.17,19,潜能恒信,7.42,37.19
77,软件开发,1843.72,-0.24,110.9,105.16,5.74,138,汇金科技,9.31,16.67
78,白色家电,7859.91,-0.24,27.67,34.63,-6.96,44,康盛股份,10.12,4.46
79,通信服务,2627.35,-0.24,25.16,30.95,-5.79,44,华星创业,3.04,5.43
80,贵金属,6059.31,-0.25,148.95,144.46,4.49,14,湖南白银,5.11,11.32
81,塑料制品,10590.8,-0.29,46.51,49.64,-3.13,77,江苏博云,5.88,61.09
82,军工电子,11280.8,-0.31,29.51,35.01,-5.5,62,高凌信息,5.19,20.88
83,光学光电子,5306.7,-0.35,104.26,112.66,-8.4,107,华映科技,10.12,3.59
84,文化传媒,2529.45,-0.38,33.63,41.17,-7.54,84,旗天科技,4.91,6.2
85,通用设备,9003.2,-0.49,154.97,163.15,-8.18,253,国仪公司,15.09,118.5
86,金属新材料,13647.3,-0.51,16.06,18.37,-2.31,34,华达新材,2.79,8.11
87,工程机械,3013.43,-0.57,18.12,22.59,-4.48,36,五新智能,3.76,29.8
88,其他电子,20011.0,-0.65,38.26,41.17,-2.91,34,中熔电气,6.98,96.0
89,电机,3206.04,-1.09,12.26,13.63,-1.37,26,鸣志电器,1.43,47.51
90,医疗服务,20204.5,-1.23,92.4,103.16,-10.76,56,华康洁净,10.49,45.71
