序号,行业,行业指数,行业-涨跌幅,流入资金,流出资金,净额,公司家数,领涨股,领涨股-涨跌幅,当前价
1,种植业与林业,5057.17,7.51,62.09,55.21,6.89,30,康农种业,21.3,25.85
2,影视院线,1384.68,3.31,34.24,37.28,-3.03,20,中广天择,10.0,21.01
3,零售,1933.64,3.3,65.46,47.37,18.09,71,茂业商业,10.08,4.37
4,保险,2127.0,3.16,71.14,45.21,25.93,5,中国人保,6.17,7.91
5,多元金融,1134.74,3.02,29.87,22.39,7.48,26,香溢融通,10.01,9.23
6,农产品加工,3919.95,2.9,34.63,33.02,1.61,43,深粮控股,10.0,7.92
7,白酒,2053.92,2.85,52.46,44.4,8.05,19,古井贡酒,10.0,100.88
8,文化传媒,2729.51,2.74,177.14,190.63,-13.49,85,芒果超媒,20.02,20.38
9,农化制品,5208.65,2.39,77.87,76.03,1.84,61,绿亨科技,21.7,8.02
10,旅游及酒店,2938.41,2.25,19.76,18.32,1.44,35,*ST西旅,10.07,7.43
11,饮料制造,5049.86,2.23,30.3,26.06,4.24,47,佳禾食品,10.05,10.73
12,养殖业,3008.69,2.23,30.88,25.81,5.07,36,永顺生物,6.16,7.24
13,互联网电商,9075.29,2.23,18.65,19.46,-0.81,20,壹网壹创,14.44,27.18
14,银行,1394.43,2.15,194.36,122.34,72.02,84,邮储银行,4.18,5.48
15,游戏,9370.66,2.04,31.28,36.52,-5.24,23,凯撒文化,10.09,3.6
16,医药商业,4735.65,2.0,15.5,11.18,4.32,32,瑞康医药,10.06,3.5
17,食品加工制造,4829.35,1.9,33.53,32.79,0.74,66,一致魔芋,14.6,19.94
18,软件开发,1944.66,1.76,145.88,141.54,4.34,138,华信永道,29.96,28.5
19,IT服务,12229.1,1.64,154.81,159.56,-4.75,129,天利科技,12.24,21.36
20,中药,3231.94,1.64,42.36,37.56,4.8,68,千金药业,10.04,13.37
21,厨卫电器,6059.4,1.64,5.17,4.99,0.18,9,亿田智能,8.82,28.98
22,汽车整车,2547.4,1.51,29.31,27.12,2.19,23,江铃汽车,4.26,16.89
23,化学原料,3441.24,1.43,62.47,67.78,-5.32,59,江天化学,20.0,34.92
24,橡胶制品,13857.7,1.39,4.97,5.89,-0.92,22,三维装备,7.89,10.12
25,工程机械,3098.56,1.35,31.03,24.5,6.53,36,威博液压,8.39,14.72
