序号,行业,行业指数,行业-涨跌幅,流入资金,流出资金,净额,公司家数,领涨股,领涨股-涨跌幅,当前价
25,贵金属,5934.9,-0.8,63.93,65.27,-1.33,14,赤峰黄金,0.96,44.3
26,房地产,1712.95,-0.82,34.61,39.67,-5.06,88,三湘印象,3.84,4.6
27,贸易,2649.41,-0.85,4.0,4.3,-0.3,14,中信金属,3.78,12.64
28,通信服务,2648.81,-0.92,27.42,29.82,-2.41,44,中嘉博创,5.53,4.2
29,IT服务,11795.1,-0.94,69.45,78.28,-8.83,129,ST荣科,18.31,7.3
30,煤炭开采加工,3175.63,-0.95,47.94,58.96,-11.02,34,云煤能源,9.96,5.41
31,光伏设备,6989.58,-0.98,43.21,50.01,-6.8,73,凯盛新能,10.01,7.91
32,其他电子,20290.1,-1.01,46.72,46.42,0.3,34,富信科技,6.56,87.84
33,军工电子,11570.4,-1.06,30.25,32.2,-1.95,61,火炬电子,2.05,46.87
34,白色家电,8091.16,-1.09,30.99,35.08,-4.09,44,春光科技,6.63,28.95
35,钢铁,1544.58,-1.12,17.86,24.75,-6.89,44,凌钢股份,0.56,1.81
36,综合,2319.19,-1.17,7.54,11.99,-4.45,18,ST三木,3.66,4.25
37,能源金属,29860.2,-1.18,15.83,20.96,-5.13,13,*ST威领,2.81,18.63
38,汽车服务及其他,1114.15,-1.23,6.04,6.04,0.01,26,阿尔特,4.69,13.39
39,通信设备,9556.53,-1.24,438.32,482.41,-44.08,91,鼎信通讯,9.96,7.29
40,油气开采及服务,1771.28,-1.26,24.78,25.41,-0.63,19,首华燃气,1.19,25.58
41,环保设备,1412.01,-1.27,8.32,9.53,-1.21,30,*ST仕净,5.47,7.9
42,环境治理,4133.96,-1.3,26.44,32.96,-6.52,111,顺控发展,4.59,13.66
43,汽车整车,2505.42,-1.35,30.73,42.52,-11.79,23,曙光股份,2.93,3.16
44,其他电源设备,6199.09,-1.4,29.61,36.6,-6.99,35,科威尔,0.7,38.65
45,轨交设备,1013.08,-1.41,4.59,6.76,-2.17,30,雷尔伟,2.23,16.05
46,电池,17149.8,-1.43,129.49,127.49,2.0,107,ST南都,6.13,4.33
47,互联网电商,8933.91,-1.43,11.54,17.71,-6.17,20,华凯易佰,2.06,18.81
48,包装印刷,4430.94,-1.43,13.55,15.57,-2.01,46,王子新材,6.11,12.5
49,家居用品,4015.24,-1.44,23.22,25.02,-1.8,98,瑞尔特,10.01,8.46
50,塑料制品,10633.6,-1.47,55.97,52.69,3.29,77,斯迪克,8.7,53.59
51,工业金属,4555.96,-1.48,102.74,130.73,-27.99,55,精艺股份,6.39,12.32
52,医疗器械,10721.9,-1.5,30.58,36.68,-6.1,141,百迈科,29.98,34.94
53,消费电子,12231.3,-1.54,114.17,134.41,-20.25,96,环旭电子,10.01,27.92
54,纺织制造,2284.39,-1.55,4.23,5.59,-1.36,33,金春股份,4.57,27.89
55,文化传媒,2683.94,-1.57,63.45,85.06,-21.61,85,中国出版,4.04,6.95
56,电网设备,6380.72,-1.58,99.0,128.81,-29.82,140,长城电工,10.01,8.68
57,其他社会服务,19004.3,-1.6,7.63,9.24,-1.61,84,建研院,1.62,5.02
58,专用设备,7380.58,-1.65,92.03,103.95,-11.92,201,大连重工,10.09,5.89
59,石油加工贸易,3799.26,-1.65,20.95,26.46,-5.51,27,国创高新,10.16,3.47
60,医药商业,4605.04,-1.71,5.72,8.54,-2.82,32,九州通,-0.2,5.04
61,造纸,2089.21,-1.72,5.13,8.28,-3.14,24,太阳纸业,-0.14,14.48
62,电机,3200.33,-1.73,5.1,7.4,-2.3,26,华阳智能,4.87,51.9
63,服装家纺,2892.12,-1.75,17.43,22.61,-5.18,75,ST新华锦,9.97,6.51
64,工程机械,3009.01,-1.76,9.94,15.03,-5.09,36,安徽合力,0.91,16.57
65,零售,1984.43,-1.78,47.75,63.69,-15.93,71,南宁百货,9.98,6.83
66,化学纤维,3699.86,-1.82,12.58,17.83,-5.25,29,天富龙,5.92,31.3
67,小家电,3981.37,-1.82,5.82,7.07,-1.25,26,九阳股份,4.12,8.85
68,化学制药,6151.81,-1.85,85.37,117.11,-31.74,158,津药药业,10.07,5.9
69,自动化设备,28156.0,-1.86,122.7,140.58,-17.88,99,海希通讯,5.02,16.54
70,金属新材料,13522.4,-1.91,13.06,16.67,-3.61,34,斯瑞新材,-0.35,31.33
71,通用设备,9075.46,-1.93,133.52,151.4,-17.88,254,电科思仪,237.5,54.0
72,光学光电子,5294.74,-1.96,75.29,99.2,-23.92,107,芯瑞达,2.74,21.4
73,化学制品,7164.71,-1.96,79.61,107.48,-27.88,183,渝三峡A,10.01,7.91
74,汽车零部件,5698.64,-2.03,82.85,112.18,-29.33,275,德尔股份,4.67,27.8
75,美容护理,4757.39,-2.08,6.66,7.9,-1.25,34,百亚股份,2.64,17.1
76,影视院线,1381.5,-2.13,14.53,17.69,-3.15,20,百纳千成,0.18,5.41
77,小金属,8559.75,-2.16,42.62,55.41,-12.79,30,锡业股份,0.52,35.1
78,饮料制造,5032.32,-2.28,26.15,37.25,-11.1,47,红棉股份,2.29,4.46
79,食品加工制造,4755.11,-2.29,25.17,30.68,-5.51,66,克明食品,9.97,9.6
80,中药,3126.52,-2.31,22.36,32.52,-10.16,68,天目药业,1.95,23.03
81,化学原料,3324.63,-2.35,43.59,58.78,-15.19,59,英力特,0.93,7.6
82,橡胶制品,13885.8,-2.37,11.3,13.02,-1.72,22,黑猫股份,2.9,10.3
83,医疗服务,19260.4,-2.42,57.46,66.34,-8.88,56,百诚医药,4.03,48.5
84,生物制品,5947.67,-2.43,22.46,31.58,-9.12,55,*ST未名,0.92,5.46
85,非金属材料,30746.4,-2.61,29.71,32.4,-2.68,17,三祥新材,2.98,43.18
86,白酒,1996.54,-2.61,19.35,39.23,-19.88,19,贵州茅台,-0.45,1285.13
87,养殖业,3048.34,-2.9,24.17,34.33,-10.16,36,京基智农,10.01,23.2
88,农化制品,5118.27,-3.48,51.72,76.82,-25.1,61,苏利股份,0.36,11.22
89,种植业与林业,5112.8,-3.5,58.46,75.55,-17.09,30,新农开发,10.05,9.64
90,农产品加工,4040.27,-4.09,42.49,61.94,-19.45,43,中粮科技,1.4,6.5
