序号,行业,行业指数,行业-涨跌幅,流入资金,流出资金,净额,公司家数,领涨股,领涨股-涨跌幅,当前价
42,服装家纺,2853.07,-0.02,17.9,19.54,-1.64,75,万里马,8.37,8.29
43,光伏设备,7344.96,-0.07,68.56,77.84,-9.28,72,聚和材料,8.77,79.73
44,石油加工贸易,3421.36,-0.08,16.23,13.84,2.4,27,齐翔腾达,2.03,5.02
45,纺织制造,2285.8,-0.11,9.13,10.91,-1.78,33,兴业科技,4.08,29.62
46,家居用品,3876.25,-0.11,17.28,17.98,-0.7,99,天安新材,9.98,12.23
47,医疗器械,11190.8,-0.12,65.78,74.06,-8.28,140,中源协和,10.0,22.33
48,建筑装饰,4032.4,-0.13,83.5,95.6,-12.09,143,矩阵股份,12.99,43.41
49,工程机械,3033.05,-0.13,16.5,18.18,-1.69,36,厦工股份,9.95,3.98
50,其他社会服务,19091.8,-0.13,13.32,14.35,-1.03,84,联检科技,10.51,33.32
51,综合,2259.29,-0.14,24.69,21.62,3.07,18,东阳光,5.71,36.45
52,轨交设备,984.058,-0.2,4.99,6.11,-1.12,30,必得科技,1.89,47.03
53,农化制品,4694.7,-0.3,31.31,33.18,-1.88,61,中旗股份,4.25,5.88
54,汽车服务及其他,1082.69,-0.32,7.84,8.1,-0.26,26,绿通科技,6.02,40.5
55,医疗服务,21621.9,-0.33,134.52,160.38,-25.86,56,博济医药,20.0,17.34
56,电机,3371.89,-0.37,12.12,15.2,-3.08,26,康平科技,3.93,50.53
57,公路铁路运输,1287.41,-0.38,9.04,9.67,-0.63,32,大众交通,4.31,5.08
58,食品加工制造,4710.77,-0.38,35.94,37.98,-2.04,66,桂发祥,9.98,10.14
59,化学原料,3131.03,-0.45,28.29,34.39,-6.1,59,新金路,4.48,17.01
60,互联网电商,8751.98,-0.45,36.93,29.68,7.25,20,行云科技,10.13,38.93
61,化学制药,6524.69,-0.46,163.79,204.69,-40.9,158,西点药业,19.99,30.85
62,包装印刷,4302.11,-0.47,12.42,14.39,-1.97,46,金富科技,3.56,41.03
63,油气开采及服务,1672.5,-0.52,16.7,16.88,-0.18,19,中曼石油,0.95,22.33
64,银行,1315.93,-0.54,77.03,81.07,-4.03,84,沪农商行,1.53,8.65
65,风电设备,4340.34,-0.55,18.57,23.61,-5.04,31,恒润股份,6.04,18.09
66,物流,5059.55,-0.61,10.89,11.86,-0.98,50,*ST瑞茂,5.7,1.67
67,小家电,4019.37,-0.76,4.93,5.51,-0.58,26,开能健康,2.47,6.23
68,机场航运,1762.34,-0.8,5.51,8.6,-3.1,13,厦门空港,0.0,14.63
69,中药,3239.49,-0.81,46.46,57.15,-10.7,68,华森制药,10.02,15.26
70,旅游及酒店,2724.24,-0.87,6.81,8.41,-1.6,35,丽江股份,1.59,8.96
71,电网设备,6482.44,-0.89,105.41,130.08,-24.67,140,杭电股份,10.02,29.87
72,港口航运,1188.78,-0.91,20.09,21.98,-1.89,36,秦港股份,1.2,3.37
73,教育,4085.64,-0.91,7.57,7.63,-0.06,15,传智教育,5.51,12.26
74,多元金融,1067.56,-0.92,10.98,13.49,-2.51,26,仁东控股,1.59,11.47
75,燃气,1823.75,-0.99,13.22,11.93,1.29,27,九丰能源,5.95,36.31
76,养殖业,2800.2,-1.11,16.82,21.76,-4.94,36,回盛生物,5.0,24.37
77,农产品加工,3541.86,-1.13,13.67,15.34,-1.67,43,中粮糖业,3.08,13.06
78,房地产,1671.53,-1.22,48.28,52.49,-4.21,88,盈新发展,10.18,3.03
79,汽车整车,2522.75,-1.24,22.32,31.32,-9.0,23,中通客车,1.47,10.36
80,文化传媒,2615.26,-1.25,92.2,123.92,-31.71,84,*ST三六五,8.82,13.08
81,证券,1452.6,-1.31,68.29,114.39,-46.1,50,太平洋,1.17,3.47
82,美容护理,4753.78,-1.38,8.94,12.62,-3.69,34,登康口腔,1.91,29.9
83,零售,1813.09,-1.52,31.92,42.23,-10.3,71,*ST皇庭,3.7,1.96
84,厨卫电器,5748.28,-1.52,2.15,2.64,-0.49,9,日出东方,0.58,6.97
85,种植业与林业,3939.51,-1.54,7.5,11.51,-4.02,30,辉隆股份,0.81,5.01
86,饮料制造,4917.16,-1.68,27.1,32.43,-5.33,47,会稽山,7.05,18.68
87,保险,1937.59,-1.79,17.65,30.26,-12.6,5,新华保险,-1.21,57.78
88,白酒,2082.9,-1.94,34.11,53.36,-19.25,19,伊力特,-0.76,10.46
89,影视院线,1319.06,-2.56,24.79,33.4,-8.6,20,中视传媒,0.68,11.88
90,电力,1937.42,-2.65,130.87,191.52,-60.65,110,华光环能,4.53,14.99
