序号,行业,行业指数,行业-涨跌幅,流入资金,流出资金,净额,公司家数,领涨股,领涨股-涨跌幅,当前价
32,智能穿戴,4385.88,2.37,565.69,490.85,74.84,241,流金科技,29.96,8.85
33,腾讯概念,1307.16,2.36,710.27,616.63,93.64,300,流金科技,29.96,8.85
34,NFT概念,1654.02,2.35,108.48,78.28,30.2,70,中文在线,20.02,27.28
35,MCU芯片,1715.56,2.34,266.23,233.07,33.15,95,炬芯科技,12.62,45.59
36,托育服务,1035.21,2.33,9.61,8.67,0.94,16,ST豆神,15.53,3.57
37,ChatGPT概念,1754.11,2.33,279.16,219.32,59.84,139,中文在线,20.02,27.28
38,PCB概念,2668.84,2.33,753.82,708.18,45.64,238,荣亿精密,26.68,15.43
39,云游戏,1477.96,2.31,54.53,43.22,11.31,27,禾盛新材,8.24,67.1
40,汽车芯片,1349.6,2.3,518.07,441.1,76.97,143,力芯微,17.24,64.13
41,无线耳机,2547.04,2.29,255.2,208.94,46.26,99,精研科技,16.02,48.24
42,华为海思概念股,4150.78,2.27,150.27,136.53,13.74,51,美格智能,9.99,44.9
43,云办公,1813.35,2.26,70.13,57.75,12.37,49,会畅科技,11.63,16.8
44,消费电子概念,3211.7,2.25,1073.48,984.69,88.79,506,荣亿精密,26.68,15.43
45,光刻机,2654.89,2.24,144.61,138.58,6.03,52,同飞股份,14.14,102.52
46,MiniLED,2755.62,2.22,375.81,327.94,47.88,107,威尔高,11.7,55.39
47,东数西算(算力),2200.65,2.21,1042.56,884.56,158.0,413,亿田智能,20.01,26.63
48,拼多多概念,1636.62,2.19,39.76,28.76,11.0,40,线上线下,7.22,98.29
49,小米概念,2092.16,2.18,881.66,783.34,98.32,375,力芯微,17.24,64.13
50,阿里巴巴概念,1906.58,2.17,823.49,708.69,114.8,696,中文在线,20.02,27.28
51,小米概念,2092.22,2.18,878.59,780.46,98.13,375,力芯微,17.24,64.13
52,机器视觉,1935.69,2.17,344.67,288.42,56.25,251,华是科技,20.0,58.14
53,空间计算,1240.72,2.16,45.35,37.93,7.43,63,华是科技,20.0,58.14
54,共封装光学(CPO),5966.64,2.15,1211.95,1162.45,49.5,211,精研科技,16.02,48.24
55,智能家居,3735.04,2.14,370.74,323.15,47.58,291,星宸科技,12.69,131.26
56,百度概念,1876.09,2.14,440.64,364.74,75.89,233,中文在线,20.02,27.28
57,毫米波雷达,2102.79,2.14,356.52,332.31,24.21,127,流金科技,29.96,8.85
58,智能座舱,1606.33,2.13,366.84,303.63,63.2,171,瑞芯微,10.0,194.59
59,减速器,1835.65,2.12,133.59,105.53,28.05,139,精研科技,16.02,48.24
60,算力租赁,1404.01,2.11,415.02,329.13,85.89,187,亿田智能,20.01,26.63
61,6G概念,2472.68,2.1,301.74,305.59,-3.85,98,流金科技,29.96,8.85
62,5G,6492.0,2.05,1377.45,1329.59,47.86,454,流金科技,29.96,8.85
63,安防,4754.13,2.02,175.92,151.82,24.1,176,华是科技,20.0,58.14
64,AI应用,854.361,1.99,708.45,594.48,113.97,540,流金科技,29.96,8.85
65,足球概念,1454.47,1.98,25.25,20.8,4.45,40,流金科技,29.96,8.85
66,卫星导航,4470.54,1.97,414.13,369.67,44.46,280,流金科技,29.96,8.85
67,同花顺果指数,2350.71,1.93,198.19,157.03,41.16,20,蓝特光学,5.42,69.57
68,存储芯片,2682.97,1.93,1001.48,968.21,33.27,203,西测测试,10.79,98.9
69,人形机器人,2394.35,1.91,753.47,704.19,49.27,465,华是科技,20.0,58.14
70,传感器,1602.79,1.9,430.97,372.83,58.14,271,华是科技,20.0,58.14
71,柔性屏(折叠屏),3277.32,1.9,246.37,204.14,42.23,109,精研科技,16.02,48.24
72,时空大数据,1420.16,1.9,38.68,36.52,2.16,69,华是科技,20.0,58.14
73,航空发动机,3167.37,1.9,121.72,106.29,15.43,98,荣亿精密,26.68,15.43
74,华为欧拉,1407.52,1.9,41.12,34.46,6.65,47,赛意信息,11.66,29.97
75,云计算,3734.23,1.89,419.23,347.87,71.37,223,和仁科技,15.79,13.64
76,华为昇腾,1475.18,1.88,97.02,80.32,16.71,105,星环科技,11.99,112.27
77,数据安全,1116.73,1.88,310.45,276.96,33.49,175,华是科技,20.0,58.14
78,AI智能体,1341.78,1.87,634.48,527.62,106.85,455,流金科技,29.96,8.85
79,汽车电子,5645.45,1.87,984.65,889.33,95.31,393,荣亿精密,26.68,15.43
80,3D打印,4477.42,1.87,260.85,234.43,26.42,142,铂力特,13.26,116.32
81,新型烟草(电子烟),2058.3,1.86,75.78,78.31,-2.53,52,沃特股份,10.0,29.04
82,C2M概念,1946.96,1.85,29.23,27.85,1.37,39,赛意信息,11.66,29.97
83,智慧政务,1386.24,1.84,210.06,180.47,29.59,220,华是科技,20.0,58.14
84,网络安全,5355.92,1.83,338.39,318.93,19.45,195,华是科技,20.0,58.14
85,IP经济(谷子经济),1230.08,1.83,169.7,140.87,28.84,196,中文在线,20.02,27.28
86,电子纸,1274.55,1.82,67.4,48.32,19.08,27,掌阅科技,9.98,22.59
87,信创,1969.63,1.82,404.69,352.85,51.84,303,ST豆神,15.53,3.57
88,玻璃基板,677.596,1.81,216.27,186.3,29.97,57,大族激光,10.0,96.38
89,新型工业化,1688.83,1.81,319.02,261.47,57.55,292,威尔高,11.7,55.39
90,汽车热管理,2027.87,1.8,120.3,102.79,17.51,143,荣亿精密,26.68,15.43
91,数据要素,1177.1,1.79,416.43,362.11,54.32,397,中文在线,20.02,27.28
92,鸿蒙概念,1756.63,1.79,273.51,240.24,33.27,260,中文在线,20.02,27.28
93,华为概念,3474.0,1.78,1762.51,1630.82,131.69,1004,中文在线,20.02,27.28
94,PET铜箔,2032.65,1.78,155.15,150.55,4.6,49,诺德股份,9.96,12.03
95,工业母机,1939.18,1.76,143.57,127.0,16.57,116,宇环数控,10.02,31.85
96,先进封装,2687.14,1.75,797.26,746.46,50.8,206,流金科技,29.96,8.85
97,数字孪生,1868.69,1.75,230.23,210.12,20.11,212,芒果超媒,20.0,16.98
98,数据确权,1430.75,1.74,71.33,59.8,11.52,69,中文在线,20.02,27.28
99,空气能热泵,1505.97,1.73,56.15,47.02,9.13,56,海鸥住工,10.0,6.38
100,F5G概念,4333.17,1.73,247.3,268.69,-21.4,36,星网锐捷,10.0,40.36
101,电子竞技,473.291,1.72,46.81,38.06,8.75,37,亿道信息,5.34,53.25
102,无线充电,2077.25,1.71,77.55,70.75,6.81,59,奋达科技,8.33,5.07
103,物联网,2996.37,1.69,738.44,634.97,103.47,470,华是科技,20.0,58.14
104,芯片概念,4994.9,1.68,2612.54,2490.26,122.28,923,流金科技,29.96,8.85
105,财税数字化,1672.81,1.68,61.14,55.09,6.05,65,ST豆神,15.53,3.57
106,数字水印,1074.5,1.63,34.53,32.3,2.24,30,星环科技,11.99,112.27
107,机器人概念,3906.12,1.62,1537.88,1437.42,100.47,1223,芒果超媒,20.0,16.98
108,数据中心(AIDC),2291.55,1.62,1689.68,1633.73,55.95,654,冠龙节能,20.02,20.74
109,人工智能,1297.68,1.6,1422.14,1240.33,181.81,1083,流金科技,29.96,8.85
110,同花顺新质50,2270.37,1.6,393.12,344.59,48.53,50,宇环数控,10.02,31.85
111,独角兽概念,1920.8,1.59,211.3,191.08,20.22,107,芒果超媒,20.0,16.98
112,电力物联网,1967.5,1.59,60.84,64.51,-3.67,85,宏力达,13.29,39.56
113,ERP概念,1318.54,1.58,33.3,29.5,3.8,35,赛意信息,11.66,29.97
114,军工信息化,1569.9,1.55,59.2,48.52,10.68,114,捷成股份,9.15,5.37
115,无人机,3003.48,1.55,551.94,517.43,34.51,465,华是科技,20.0,58.14
116,ETC,1694.69,1.54,28.84,24.54,4.31,42,博通集成,9.99,39.31
117,数字乡村,1734.94,1.53,133.96,109.05,24.91,101,中文在线,20.02,27.28
118,智慧灯杆,1545.25,1.53,65.47,52.93,12.54,64,爱克股份,11.39,24.06
119,华为鲲鹏,1325.3,1.52,161.78,136.28,25.5,175,星环科技,11.99,112.27
120,一体化压铸,1218.7,1.52,47.6,43.26,4.34,54,华达科技,10.0,49.72
121,MicroLED概念,1756.42,1.52,196.78,167.99,28.78,82,大族激光,10.0,96.38
122,中芯国际概念,3415.77,1.52,375.11,380.42,-5.31,90,华达科技,10.0,49.72
123,大飞机,3614.69,1.51,166.46,155.0,11.46,154,铂力特,13.26,116.32
124,无人驾驶,2840.26,1.5,761.75,711.45,50.31,408,睿创微纳,13.79,184.0
125,商业航天,2143.45,1.49,829.02,795.89,33.12,504,流金科技,29.96,8.85
126,车联网(车路协同),1130.07,1.48,386.65,355.57,31.08,297,星宸科技,12.69,131.26
127,碳纤维,1991.32,1.47,70.67,74.35,-3.68,82,华曙高科,12.94,109.78
128,智慧城市,4156.32,1.46,455.02,412.33,42.69,419,华是科技,20.0,58.14
129,比亚迪概念,1910.89,1.46,867.52,841.23,26.29,687,荣亿精密,26.68,15.43
130,华为数字能源,1599.83,1.45,65.91,59.93,5.97,46,强瑞技术,8.88,122.6
131,国家大基金持股,3062.28,1.44,401.18,409.35,-8.17,51,瑞芯微,10.0,194.59
132,烟草,1511.01,1.42,13.05,13.59,-0.54,41,慧辰股份,12.8,39.03
133,国资云,1508.19,1.42,141.01,116.76,24.26,54,浪潮信息,9.99,85.18
134,第三代半导体,2593.27,1.42,451.73,459.12,-7.39,181,科创新源,11.71,47.42
135,飞行汽车(eVTOL),1790.6,1.41,122.53,115.57,6.96,272,铂力特,13.26,116.32
136,军民融合,1503.12,1.4,171.48,163.31,8.18,245,流金科技,29.96,8.85
137,专精特新,1620.99,1.39,1010.53,952.81,57.71,1233,荣亿精密,26.68,15.43
138,华为汽车,2823.68,1.39,178.29,175.57,2.72,174,沃特股份,10.0,29.04
139,家用电器,3992.31,1.39,219.47,191.84,27.63,184,亿田智能,20.01,26.63
140,特斯拉概念,5402.44,1.39,430.08,424.5,5.59,248,精研科技,16.02,48.24
141,铜缆高速连接,3045.14,1.38,154.55,152.6,1.95,47,奕东电子,5.75,80.05
142,OLED,3091.57,1.37,424.81,395.73,29.08,156,大族激光,10.0,96.38
143,DeepSeek概念,1608.06,1.36,1063.63,1006.2,57.43,770,流金科技,29.96,8.85
144,低空经济,2055.64,1.36,548.85,538.35,10.5,502,流金科技,29.96,8.85
145,长安汽车概念,1531.78,1.36,256.49,226.89,29.59,458,移远通信,9.99,61.64
146,网红经济,1422.99,1.32,113.16,92.06,21.1,118,芒果超媒,20.0,16.98
147,国产操作系统,1707.72,1.3,242.11,187.48,54.63,134,会畅科技,11.63,16.8
148,小米汽车,1558.29,1.3,183.33,198.27,-14.94,120,科创新源,11.71,47.42
149,光纤概念,3779.9,1.29,549.66,549.24,0.42,112,大族激光,10.0,96.38
150,军工,2309.64,1.27,686.08,703.45,-17.37,607,流金科技,29.96,8.85
151,军工,2310.38,1.3,683.53,700.67,-17.14,607,流金科技,29.96,8.85
152,新能源汽车,4601.8,1.3,1491.32,1467.38,23.94,1067,荣亿精密,26.93,15.46
153,移动支付,2294.84,1.27,101.96,95.37,6.59,78,星宸科技,12.85,131.45
154,区块链,1461.71,1.24,326.43,292.51,33.91,261,中文在线,20.02,27.28
155,工业互联网,2650.88,1.24,621.27,566.57,54.71,439,星环科技,11.99,112.27
156,高端装备,3276.06,1.24,477.62,455.47,22.15,398,同飞股份,14.45,102.8
157,粤港澳大湾区,2612.61,1.22,633.49,624.68,8.81,492,炬芯科技,12.62,45.59
158,体育产业,1003.87,1.18,67.51,64.21,3.3,136,流金科技,29.96,8.85
159,跨境电商,949.638,1.17,275.94,257.41,18.53,340,芒果超媒,20.0,16.98
160,数字经济,1533.31,1.14,502.11,471.93,30.19,512,中文在线,20.02,27.28
161,科创次新股,676.56,1.14,146.38,156.44,-10.06,28,联讯仪器,7.72,2454.99
162,海峡两岸,1859.1,1.14,486.32,462.42,23.9,319,荣亿精密,26.93,15.46
163,太赫兹,1992.28,1.12,79.38,102.14,-22.76,23,天银机电,4.7,33.84
164,PVDF概念,1439.45,1.12,51.56,57.27,-5.71,17,深圳新星,9.99,20.92
165,光刻胶,4985.34,1.1,104.56,103.58,0.98,79,华特气体,5.01,151.43
166,兵装重组概念,1117.18,1.08,3.84,3.65,0.19,14,建设工业,2.41,19.11
167,房屋检测,1626.3,1.06,16.17,21.66,-5.49,46,广咨国际,10.63,11.76
168,EDR概念,1511.72,1.05,61.7,52.59,9.11,20,全志科技,9.61,33.98
169,高压快充,1924.44,1.03,179.65,189.48,-9.83,125,英杰电气,10.47,58.86
170,蚂蚁集团概念,1531.54,1.02,90.52,80.43,10.09,81,因赛集团,6.77,27.91
171,旅游概念,2693.79,1.01,107.82,106.78,1.04,151,海看股份,19.99,22.33
172,MLCC概念,1166.37,0.99,127.53,130.53,-2.99,35,博杰股份,4.47,107.48
173,充电桩,6316.72,0.96,476.61,477.74,-1.13,389,爱克股份,11.02,23.98
174,装配式建筑,980.895,0.96,47.48,62.08,-14.6,107,集泰股份,10.05,6.02
175,换电概念,1509.54,0.95,85.8,90.29,-4.49,94,同飞股份,14.45,102.8
176,成飞概念,1735.07,0.95,28.1,25.84,2.27,43,广联航空,6.37,24.54
177,民爆概念,1742.56,0.95,23.51,23.23,0.28,25,力芯微,17.07,64.04
178,量子科技,2441.46,0.95,266.97,271.88,-4.91,115,强达电路,14.14,103.7
179,煤化工概念,2519.07,0.9,178.75,183.76,-5.01,113,赤天化,10.04,5.04
180,高铁,3585.85,0.9,125.97,125.29,0.68,181,集泰股份,10.05,6.02
181,水利,2404.08,0.88,242.09,260.34,-18.25,263,冠龙节能,20.02,20.74
182,智能电网,3759.41,0.88,341.34,369.18,-27.84,277,华是科技,20.0,58.14
183,冰雪产业,1314.56,0.88,39.07,36.51,2.56,59,流金科技,29.96,8.85
184,互联网保险,899.741,0.88,44.09,43.98,0.1,21,七匹狼,4.02,9.06
185,人民币贬值受益,2340.36,0.87,1110.54,1071.08,39.46,608,洁特生物,15.02,18.99
186,核电,3976.22,0.85,366.27,383.97,-17.7,350,冠龙节能,20.02,20.74
187,DRG/DIP,906.911,0.85,9.42,7.85,1.57,22,ST佳缘,5.5,13.8
188,宁德时代概念,2275.03,0.85,501.67,502.27,-0.6,299,同飞股份,14.45,102.8
189,核污染防治,1568.24,0.83,42.5,38.05,4.45,59,德尔未来,6.83,10.79
190,创投,3465.32,0.83,677.62,686.28,-8.65,468,力芯微,17.07,64.04
191,智能物流,1087.98,0.81,196.38,185.27,11.11,251,海鸥住工,10.0,6.38
192,储能,2458.78,0.8,1113.88,1148.25,-34.38,899,荣亿精密,26.93,15.46
193,深股通,1304.45,0.8,2954.75,2854.9,99.85,1880,中文在线,20.02,27.28
194,2026中报预增,1110.03,0.8,1771.09,1779.47,-8.38,513,睿创微纳,13.79,183.99
195,举牌,3091.44,0.79,13.82,13.68,0.13,23,华骐环保,8.01,17.66
196,露营经济,1616.22,0.79,20.09,19.71,0.38,55,爱克股份,11.02,23.98
197,建筑节能,1425.34,0.78,42.66,49.77,-7.11,103,新赛股份,10.1,5.56
198,上海自贸区,4320.2,0.77,88.85,72.4,16.46,58,博通集成,9.99,39.31
199,新型城镇化,1264.95,0.76,99.99,115.45,-15.45,220,冠龙节能,20.02,20.74
200,长三角一体化,1984.26,0.76,157.65,192.01,-34.36,234,晨丰科技,9.99,26.43
201,宠物经济,1413.04,0.41,64.83,67.98,-3.16,127,海看股份,19.99,22.33
202,天然气,1657.25,0.41,118.32,118.5,-0.18,165,潞化科技,9.86,3.23
203,染料,1527.07,0.4,22.56,22.97,-0.41,40,锦鸡股份,4.33,8.92
204,新疆振兴,1002.32,0.4,111.36,113.49,-2.13,156,中胤时尚,13.65,19.4
205,氢能源,2634.89,0.4,447.65,487.53,-39.88,402,同飞股份,14.45,102.8
206,电子身份证,1270.81,0.37,23.63,26.16,-2.53,39,汉王科技,4.16,16.53
207,西部大开发,1828.07,0.33,669.55,711.35,-41.8,636,荣信文化,19.98,31.28
208,有机硅概念,2000.53,0.32,37.46,44.56,-7.1,55,集泰股份,10.05,6.02
209,虚拟电厂,1492.25,0.31,166.58,175.74,-9.16,157,智光电气,10.01,13.41
210,养鸡,1209.69,0.28,12.53,12.92,-0.39,22,华统股份,3.64,8.55
211,国产航母,1935.84,0.28,57.86,64.16,-6.3,36,航发动力,2.59,38.88
212,ST板块,496.373,0.27,40.82,46.63,-5.81,203,ST豆神,15.21,3.56
213,新股与次新股,12586.0,0.27,182.32,193.23,-10.91,151,海菲曼,12.69,31.98
214,养老概念,2116.49,0.27,150.58,166.34,-15.76,223,海看股份,19.99,22.33
215,2026一季报预增,1187.57,0.27,364.7,361.07,3.63,101,瑞芯微,10.0,194.59
216,期货概念,1796.3,0.26,96.69,117.34,-20.65,70,锦龙股份,10.0,12.98
217,同花顺出海50,1852.65,0.25,419.07,451.7,-32.62,50,中文在线,20.02,27.28
218,人造肉,1552.99,0.24,10.56,12.89,-2.33,20,美盈森,10.06,5.69
219,钙钛矿电池,1094.05,0.22,155.6,153.89,1.71,92,大族激光,10.0,96.38
220,光伏建筑一体化,1520.33,0.2,102.77,117.42,-14.65,134,金螳螂,10.0,6.16
221,超超临界发电,1599.55,0.2,56.32,73.57,-17.25,87,冠龙节能,20.02,20.74
222,垃圾分类,1801.26,0.2,32.93,35.06,-2.14,98,绿色动力,10.0,7.81
223,钒电池,1420.72,0.19,28.76,34.98,-6.22,38,智光电气,10.01,13.41
224,HJT电池,3008.54,0.14,108.37,109.39,-1.02,68,大族激光,10.0,96.38
225,高股息精选,1505.07,0.13,377.42,326.54,50.88,285,广咨国际,10.63,11.76
226,同花顺中特估100,1181.06,0.12,337.54,322.03,15.51,100,招商港口,5.51,23.95
227,国企改革,1415.91,0.12,1577.3,1691.94,-114.64,2938,芒果超媒,20.0,16.98
228,固废处理,2222.47,0.12,82.23,92.48,-10.25,156,通源环境,10.36,42.7
229,三胎概念,2265.41,0.11,95.93,98.82,-2.89,213,荣信文化,19.98,31.28
230,土壤修复,1048.78,0.1,50.17,61.07,-10.89,91,通源环境,10.36,42.7
231,乡村振兴,1134.64,0.1,396.29,437.08,-40.79,435,冠龙节能,20.02,20.74
232,PPP概念,918.391,0.09,96.6,110.82,-14.22,201,ST豆神,15.21,3.56
233,绿色电力,1155.2,0.08,348.61,419.76,-71.16,427,新强联,14.01,28.07
234,俄乌冲突概念,1501.94,0.07,128.7,138.61,-9.91,74,伟隆股份,8.17,18.4
235,深圳国企改革,1836.33,0.07,21.29,28.71,-7.42,58,深物业A,10.05,10.07
236,黑龙江自贸区,1825.51,0.03,34.8,39.11,-4.31,36,龙版传媒,10.05,10.62
237,碳交易,997.571,0.03,118.57,146.42,-27.86,121,广咨国际,10.63,11.76
238,柔性直流输电,1489.99,0.03,121.66,152.66,-31.01,67,申菱环境,5.65,109.0
239,石墨电极,1047.6,0.02,17.84,21.75,-3.91,26,福鞍股份,6.1,12.18
240,食品安全,4711.21,0.02,40.76,42.11,-1.35,83,吉视传媒,9.83,2.57
241,环氧丙烷,1626.46,0.01,33.73,40.45,-6.72,26,东方盛虹,3.69,14.62
242,医疗器械概念,3026.59,0.01,350.36,349.52,0.84,413,洁特生物,15.02,18.99
243,证金持股,1135.88,-0.01,142.81,132.46,10.35,41,中煤能源,5.08,16.14
244,雅下水电概念,1257.77,-0.01,95.77,112.78,-17.01,89,五新智能,11.57,35.38
245,动物疫苗,1484.18,-0.02,10.7,12.83,-2.13,20,贤丰控股,10.08,7.1
246,消毒剂,2062.83,-0.02,53.74,59.69,-5.94,61,潞化科技,9.86,3.23
247,猪肉,2452.41,-0.02,26.57,27.98,-1.41,32,天康生物,4.83,7.82
248,央企国企改革,3059.62,-0.03,491.75,543.62,-51.87,790,航天南湖,8.05,31.13
249,TOPCON电池,1121.6,-0.04,145.64,147.99,-2.35,82,英杰电气,10.47,58.86
250,上海国企改革,1754.92,-0.05,36.86,40.13,-3.27,110,上海电影,10.02,18.33
251,上海国企改革,1754.28,-0.08,37.0,40.31,-3.31,110,上海电影,10.02,18.33
252,航运概念,1700.26,-0.09,57.42,66.22,-8.79,86,招商港口,5.59,23.97
253,工业大麻,1460.74,-0.13,15.84,20.11,-4.27,31,美盈森,10.06,5.69
254,毛发医疗,1108.67,-0.14,12.51,13.6,-1.09,26,康惠股份,9.99,38.09
255,抽水蓄能,1524.67,-0.16,81.54,95.73,-14.19,80,冠龙节能,20.02,20.74
256,特钢概念,2975.76,-0.16,17.48,23.71,-6.23,42,福鞍股份,6.01,12.17
257,POE胶膜,891.988,-0.17,35.25,38.43,-3.18,29,东方盛虹,3.76,14.63
258,赛马概念,1074.59,-0.17,1.35,1.29,0.06,4,新华都,1.34,6.8
259,超导概念,2482.34,-0.18,81.57,85.52,-3.95,32,杭氧股份,4.67,27.33
260,中韩自贸区,2488.92,-0.18,10.83,13.82,-2.99,17,春雪食品,2.73,9.79
261,参股银行,1467.71,-0.19,173.52,186.98,-13.46,772,梦天家居,10.01,22.65
262,培育钻石,2379.37,-0.2,19.83,21.02,-1.19,19,沃尔德,3.99,97.02
263,氟化工概念,5590.55,-0.21,145.89,170.15,-24.26,69,深圳新星,9.99,20.92
264,生物质能发电,1045.96,-0.22,21.81,27.15,-5.33,65,绿色动力,10.0,7.81
265,芬太尼,2133.4,-0.23,1.77,2.47,-0.7,8,博拓生物,4.95,38.83
266,参股券商,1475.67,-0.23,90.21,118.39,-28.19,226,时代出版,10.0,8.25
267,钛白粉概念,1873.21,-0.25,8.86,9.35,-0.49,15,道恩股份,4.17,25.99
268,动力电池回收,855.471,-0.27,149.29,195.23,-45.94,94,康盛股份,10.0,5.39
269,金属回收,1190.13,-0.3,122.26,139.98,-17.72,88,飞南资源,7.2,25.61
270,眼科医疗,1720.48,-0.31,37.43,49.58,-12.14,60,天目药业,10.01,22.86
271,冷链物流,1780.75,-0.32,108.02,122.87,-14.85,155,新赛股份,10.1,5.56
272,特色小镇,503.33,-0.35,23.65,31.45,-7.8,40,福建金森,10.03,11.74
273,化债概念(AMC概念),1141.88,-0.35,21.16,27.89,-6.73,41,深物业A,10.05,10.07
274,参股保险,1385.47,-0.36,57.95,55.61,2.34,116,北京银行,5.11,5.35
275,钠离子电池,1253.16,-0.37,210.78,266.05,-55.27,143,深圳新星,9.99,20.92
276,化肥,1038.73,-0.38,85.18,105.17,-19.98,75,赤天化,10.04,5.04
277,物业管理,1176.62,-0.4,126.25,157.06,-30.81,182,深物业A,10.05,10.07
278,丙烯酸,2066.58,-0.42,26.23,32.02,-5.8,20,保立佳,4.38,13.59
279,合成生物,1553.52,-0.45,111.1,137.19,-26.1,170,赛托生物,14.65,14.87
280,BC电池,1204.97,-0.51,91.48,100.82,-9.34,52,罗博特科,5.82,567.93
281,租售同权,812.771,-0.51,34.08,45.39,-11.32,29,我爱我家,9.85,2.9
282,同花顺漂亮100,832.006,-0.51,629.64,672.22,-42.58,100,三一重工,4.66,19.99
283,统一大市场,1333.29,-0.56,42.34,56.51,-14.17,120,新赛股份,10.1,5.56
284,代糖概念,934.365,-0.62,13.32,16.04,-2.71,24,保龄宝,4.04,8.5
285,预制菜,1044.05,-0.66,49.82,61.86,-12.04,101,美盈森,10.06,5.69
286,信托概念,1145.93,-0.67,12.68,14.63,-1.96,23,浦发银行,1.44,9.13
287,辅助生殖,1229.71,-0.71,40.86,60.09,-19.23,74,洁特生物,14.9,18.97
288,高压氧舱,1173.2,-0.72,7.52,7.41,0.11,11,杭氧股份,4.67,27.33
289,磷化工,3134.8,-0.76,109.31,133.22,-23.91,68,潞化科技,9.86,3.23
290,可燃冰,1548.77,-0.79,9.75,12.51,-2.76,14,德石股份,1.73,15.3
291,自由贸易港,959.108,-0.79,17.54,24.19,-6.65,47,锦江在线,2.06,10.89
292,玉米,2552.82,-0.81,39.6,54.75,-15.15,34,万向德农,9.96,12.69
293,农村电商,1749.59,-0.82,19.63,31.28,-11.65,37,芒果超媒,20.0,16.98
294,水泥概念,1192.16,-0.84,23.25,29.43,-6.18,46,红宝丽,3.7,8.68
295,硅能源,1118.6,-0.84,69.72,90.7,-20.98,63,集泰股份,10.05,6.02
296,医美概念,1275.98,-0.86,61.5,69.47,-7.97,95,江河集团,9.99,14.2
297,民营医院,1575.56,-0.91,86.92,90.45,-3.52,75,赤天化,10.04,5.04
298,基因测序,2049.03,-0.94,61.59,64.82,-3.23,71,汉王科技,4.03,16.51
299,生态农业,1645.17,-0.97,44.54,59.38,-14.84,64,ST星农,3.06,6.41
300,金属镍,1264.7,-0.97,82.38,97.68,-15.3,38,飞南资源,7.2,25.61
301,超级品牌,1439.38,-0.98,94.53,115.02,-20.49,48,TCL科技,2.62,5.09
302,白酒概念,6032.11,-1.0,31.12,42.63,-11.51,48,利通科技,5.25,16.05
303,小金属概念,3629.34,-1.06,387.29,453.03,-65.74,172,天工股份,8.09,16.57
304,金属钴,2675.47,-1.08,103.44,131.48,-28.04,32,飞南资源,7.2,25.61
