序号,行业,行业指数,行业-涨跌幅,流入资金,流出资金,净额,公司家数,领涨股,领涨股-涨跌幅,当前价
47,教育,4342.75,0.52,7.73,7.62,0.11,15,ST豆神,4.48,4.43
48,汽车服务及其他,1116.44,0.51,7.2,6.56,0.64,26,绿通科技,4.94,41.4
49,其他社会服务,19362.2,0.47,11.04,10.76,0.28,84,信测标准,10.94,29.0
50,中药,3174.57,0.39,24.6,25.19,-0.58,68,千金药业,5.4,13.86
51,化学制药,6268.78,0.38,91.46,90.9,0.56,158,德展健康,9.33,3.75
52,建筑材料,5652.97,0.37,74.5,58.6,15.9,73,山东玻纤,5.86,15.53
53,工程机械,3072.41,0.28,18.96,16.3,2.66,36,金道科技,3.42,23.86
54,互联网电商,9082.84,0.26,18.32,17.72,0.6,20,华凯易佰,3.95,17.36
55,化学原料,3334.9,0.25,48.07,54.44,-6.37,59,金瑞矿业,7.12,23.01
56,服装家纺,2939.72,0.24,23.43,27.69,-4.26,75,中胤时尚,11.02,21.36
57,医疗器械,10969.2,0.23,47.67,43.51,4.15,140,海泰新光,13.81,93.11
58,纺织制造,2321.73,0.22,6.53,5.69,0.84,33,南山智尚,4.83,11.08
59,房地产,1718.35,0.21,48.47,53.87,-5.39,88,京能置业,10.03,8.01
60,计算机设备,4037.5,0.19,130.76,119.69,11.07,83,魅视科技,10.01,38.89
61,公路铁路运输,1338.47,0.12,12.15,14.86,-2.71,32,山西高速,2.1,4.87
62,环保设备,1429.11,0.12,10.49,10.41,0.08,30,蓝盾光电,8.48,50.39
63,白酒,2072.74,0.1,28.5,39.07,-10.56,19,金徽酒,1.69,18.04
64,生物制品,6069.25,0.09,20.1,24.06,-3.96,55,金迪克,5.13,16.79
65,机场航运,1773.1,0.09,7.64,7.65,-0.01,13,春秋航空,0.75,44.22
66,风电设备,4048.74,0.06,13.02,13.34,-0.32,31,禾望电气,2.46,31.7
67,电网设备,6453.74,0.02,90.21,107.25,-17.04,140,华盛昌,10.0,118.1
68,贸易,2618.49,0.02,2.93,3.23,-0.29,14,远大控股,4.12,9.86
69,油气开采及服务,1738.62,0.0,15.5,16.23,-0.73,19,通源石油,3.06,10.43
70,能源金属,30097.9,-0.01,21.5,23.93,-2.42,13,博迁新材,2.97,137.2
71,工业金属,4452.05,-0.02,71.6,94.22,-22.62,55,智慧农业,10.17,3.25
72,IT服务,12099.0,-0.05,105.68,113.49,-7.8,129,格灵深瞳,6.98,18.4
73,军工电子,11562.9,-0.14,34.73,35.19,-0.46,61,国科天成,7.81,69.59
74,汽车整车,2498.89,-0.14,21.51,28.27,-6.77,23,众泰汽车,2.45,1.67
75,石油加工贸易,3716.22,-0.21,21.48,26.0,-4.52,27,博汇股份,4.35,13.19
76,电力,1917.34,-0.24,72.02,98.36,-26.34,110,恒盛能源,8.63,24.41
77,包装印刷,4494.84,-0.24,16.73,18.01,-1.28,46,新莱应材,3.45,55.53
78,软件开发,1921.29,-0.35,100.23,131.5,-31.26,138,英方软件,14.27,37.63
79,燃气,1897.08,-0.62,7.32,9.16,-1.84,27,胜通能源,7.21,45.08
80,化学纤维,3750.42,-0.65,16.17,19.28,-3.11,29,ST海龙,3.33,1.86
81,港口航运,1279.71,-0.76,35.08,41.66,-6.58,36,宁波海运,1.78,3.43
82,多元金融,1111.77,-0.96,20.27,28.97,-8.7,26,翠微股份,5.19,11.76
83,军工装备,2161.34,-0.98,104.3,129.58,-25.27,82,北摩高科,5.3,29.18
84,钢铁,1512.97,-1.05,19.56,27.64,-8.08,44,金洲管道,7.54,11.55
85,证券,1488.24,-1.39,69.35,118.12,-48.77,50,首创证券,0.64,15.64
86,银行,1375.86,-1.45,100.59,132.67,-32.08,84,民生银行,-0.28,3.6
87,煤炭开采加工,3012.93,-1.62,39.71,48.61,-8.91,34,云煤能源,2.01,4.06
88,厨卫电器,5961.9,-2.26,2.81,4.42,-1.61,9,*ST帅电,1.18,11.99
89,保险,2106.94,-2.45,36.86,56.0,-19.14,5,中国人保,-1.75,7.85
90,贵金属,5871.75,-2.77,61.68,77.44,-15.76,14,株冶集团,-0.47,25.25
