序号,行业,行业指数,行业-涨跌幅,流入资金,流出资金,净额,公司家数,领涨股,领涨股-涨跌幅,当前价
51,化学制品,7310.24,-1.3,91.58,121.08,-29.49,183,宿迁联盛,10.01,16.27
52,农化制品,4787.12,-1.3,24.66,38.52,-13.85,61,中农立华,10.04,12.17
53,多元金融,1061.69,-1.3,10.23,13.56,-3.34,26,江苏金租,1.8,6.79
54,建筑装饰,4160.92,-1.31,48.35,69.18,-20.83,143,招标股份,12.33,13.3
55,光伏设备,7010.6,-1.38,50.67,65.36,-14.68,73,金辰股份,10.0,35.64
56,其他电源设备,6272.88,-1.39,40.0,46.56,-6.56,35,绿能慧充,4.66,6.07
57,保险,2039.54,-1.4,17.61,24.74,-7.13,5,中国人保,0.0,8.07
58,IT服务,11800.4,-1.43,78.78,98.56,-19.78,129,路桥信息,29.99,36.5
59,计算机设备,3970.34,-1.44,55.52,70.62,-15.1,83,通行宝,11.16,13.45
60,化学原料,3229.51,-1.45,30.89,42.68,-11.79,59,振华股份,2.58,40.89
61,机场航运,1707.95,-1.45,6.57,13.69,-7.12,13,厦门空港,7.97,16.25
62,塑料制品,11074.4,-1.46,66.25,76.8,-10.55,78,双象股份,10.02,14.05
63,农产品加工,3771.79,-1.48,23.44,30.33,-6.89,43,百洋股份,0.91,6.65
64,专用设备,7454.89,-1.51,97.59,117.23,-19.64,205,上工申贝,9.99,8.37
65,自动化设备,29071.3,-1.54,108.35,127.73,-19.38,99,高凯技术,7.32,380.85
66,医疗器械,11187.9,-1.63,44.07,52.74,-8.67,142,百瑞吉,331.43,72.35
67,养殖业,2843.57,-1.67,12.44,17.6,-5.16,36,华英农业,10.19,2.27
68,旅游及酒店,2750.98,-1.69,11.02,14.12,-3.1,35,长白山,3.14,41.76
69,金属新材料,13801.0,-1.75,16.99,20.27,-3.28,34,英洛华,2.4,8.52
70,种植业与林业,4729.17,-1.82,27.25,34.25,-7.0,30,平潭发展,10.03,8.78
71,证券,1423.89,-1.84,42.73,72.78,-30.05,50,东兴证券,0.0,0.0
72,软件开发,1877.38,-1.85,53.62,75.09,-21.47,138,纬德信息,3.29,24.82
73,光学光电子,5554.51,-1.87,125.93,157.91,-31.98,107,ST长方,4.96,3.6
74,非金属材料,32017.5,-1.99,19.76,25.8,-6.04,17,三祥新材,2.55,48.2
75,房地产,1735.2,-2.01,69.71,88.66,-18.94,88,荣丰控股,5.22,18.35
76,电池,17174.9,-2.11,117.36,157.4,-40.04,107,珠海冠宇,3.01,14.03
77,医疗服务,21373.1,-2.13,95.89,115.04,-19.15,56,皓宸医疗,10.12,2.72
78,通信设备,9833.3,-2.14,342.72,441.91,-99.19,91,华脉科技,9.98,18.73
79,消费电子,12548.3,-2.17,105.77,149.95,-44.19,96,超频三,11.81,9.56
80,半导体,17308.2,-2.2,712.72,844.72,-132.0,188,盛景微,10.01,49.25
81,电子化学品,91017.5,-2.33,125.74,139.2,-13.46,43,光华科技,4.11,28.6
82,小金属,8384.32,-2.38,42.23,65.04,-22.81,30,中国稀土,0.5,53.9
83,化学制药,6286.62,-2.45,87.41,125.56,-38.16,158,东亚药业,3.9,25.86
84,其他电子,21225.3,-2.58,46.12,60.07,-13.95,34,盈方微,4.89,7.93
85,白酒,1922.13,-2.69,26.62,38.23,-11.61,19,五粮液,-0.95,69.67
86,工业金属,4225.17,-2.81,57.46,104.31,-46.85,55,丽岛新材,4.47,13.55
87,生物制品,6450.91,-2.83,45.97,62.53,-16.56,56,三元基因,3.31,21.85
88,能源金属,28402.0,-3.21,16.16,27.75,-11.59,13,华友钴业,-2.07,35.42
89,元件,28580.8,-4.5,290.02,410.9,-120.88,63,中京电子,3.33,19.22
90,贵金属,5208.58,-4.52,56.42,83.57,-27.15,14,招金黄金,-3.42,17.48
