序号,行业,行业指数,行业-涨跌幅,流入资金,流出资金,净额,公司家数,领涨股,领涨股-涨跌幅,当前价
47,C2M概念,1902.87,0.78,16.14,18.86,-2.73,39,华纺股份,9.9,3.22
48,供销社,1096.48,0.77,10.5,10.82,-0.32,15,敦煌种业,10.04,9.75
49,汽车热管理,1989.06,0.75,126.35,118.53,7.81,143,克来机电,10.03,17.0
50,人造肉,1578.96,0.74,12.62,14.57,-1.95,20,华宝股份,20.01,27.17
51,无线充电,2053.06,0.74,81.4,86.86,-5.46,60,田中精机,12.87,33.33
52,辅助生殖,1201.11,0.73,37.55,43.25,-5.7,74,圣诺生物,3.44,23.73
53,NFT概念,1617.66,0.73,42.51,46.8,-4.29,70,华瓷股份,10.02,19.88
54,体育产业,981.733,0.72,57.27,57.67,-0.39,136,大连圣亚,10.01,43.31
55,航运概念,1710.02,0.71,105.55,101.04,4.51,87,招商轮船,10.02,21.85
56,IP经济(谷子经济),1208.96,0.71,105.69,106.27,-0.58,198,大连圣亚,10.01,43.31
57,深圳国企改革,1806.59,0.71,27.61,29.2,-1.59,58,*ST英飞,9.95,7.18
58,毛发医疗,1112.29,0.68,11.1,13.41,-2.31,27,金发拉比,5.56,10.25
59,幽门螺杆菌概念,999.806,0.68,22.41,24.18,-1.78,74,华纳药厂,5.44,52.51
60,摘帽,976.069,0.67,39.07,43.56,-4.5,80,南华生物,10.04,9.1
61,无线耳机,2513.22,0.67,211.8,227.36,-15.56,99,田中精机,12.87,33.33
62,宠物经济,1387.66,0.66,47.99,45.7,2.29,127,华宝股份,20.01,27.17
63,网约车,1380.81,0.65,15.64,14.4,1.24,29,海马汽车,7.92,4.36
64,露营经济,1581.11,0.65,17.4,18.37,-0.97,55,久量股份,14.87,21.94
65,一体化压铸,1161.41,0.65,37.05,35.69,1.36,54,爱柯迪,6.77,13.25
66,长三角一体化,1941.33,0.65,266.77,271.84,-5.07,234,田中精机,12.87,33.33
67,统一大市场,1313.72,0.64,51.32,51.52,-0.19,120,上海物贸,9.96,9.38
68,跨境电商,929.878,0.63,216.43,231.72,-15.28,341,龙头股份,10.07,7.54
69,代糖概念,915.683,0.63,23.91,24.69,-0.78,25,亚盛集团,6.82,4.23
70,医药电商,978.037,0.63,70.27,72.21,-1.94,184,金石亚药,19.98,12.49
71,民营医院,1522.45,0.6,117.84,93.86,23.98,75,模塑科技,6.83,11.89
72,物业管理,1149.38,0.56,85.55,88.77,-3.21,182,龙头股份,10.07,7.54
73,生物疫苗,1590.77,0.56,26.38,26.14,0.24,62,东富龙,4.13,14.36
74,海南自贸区,1463.38,0.55,41.59,46.37,-4.78,30,神农种业,8.62,6.68
75,天津自贸区,1063.34,0.55,7.88,8.22,-0.33,17,天汽模,6.64,5.94
76,医美概念,1243.89,0.55,54.74,55.97,-1.23,96,键凯科技,7.21,82.8
77,预制菜,1012.33,0.54,44.55,46.14,-1.59,101,华英农业,10.1,2.18
78,快手概念,1819.48,0.53,57.26,60.26,-3.0,52,百纳千成,4.86,5.39
79,小米汽车,1491.75,0.53,224.56,198.05,26.52,122,模塑科技,6.83,11.89
80,空气能热泵,1468.72,0.53,54.42,51.27,3.15,56,泰福泵业,5.87,30.11
81,租售同权,785.661,0.53,16.88,16.5,0.38,29,世联行,10.04,2.63
82,装配式建筑,954.906,0.52,32.79,35.92,-3.13,107,中岩大地,10.02,20.32
83,眼科医疗,1659.52,0.52,25.53,31.01,-5.48,60,花园生物,7.11,16.11
84,元宇宙,1751.02,0.51,167.71,182.43,-14.72,181,科森科技,10.03,21.29
85,国资云,1473.61,0.5,83.09,93.45,-10.36,54,*ST英飞,9.95,7.18
86,上海国企改革,1735.38,0.49,29.27,30.25,-0.98,110,龙头股份,10.07,7.54
87,广东自贸区,1239.91,0.47,23.27,22.42,0.85,28,中京电子,4.22,20.48
88,工业大麻,1421.93,0.47,13.74,15.15,-1.41,31,华纺股份,9.9,3.22
89,猪肉,2391.12,0.47,18.62,18.46,0.16,32,东瑞股份,4.95,14.43
90,特斯拉概念,5218.98,0.47,415.07,428.59,-13.52,249,科森科技,10.03,21.29
91,食品安全,4640.65,0.46,35.08,35.75,-0.67,72,泰林生物,10.58,21.95
92,黑龙江自贸区,1772.06,0.46,34.91,37.79,-2.88,36,恒丰纸业,10.04,10.19
93,参股银行,1437.18,0.45,185.27,200.31,-15.04,776,金丹科技,14.1,20.96
94,虚拟数字人,1315.87,0.45,133.51,141.73,-8.23,176,川网传媒,8.29,15.16
95,智谱AI,1333.63,0.45,107.43,105.7,1.72,71,沐曦股份,14.44,546.5
96,智能家居,3645.68,0.45,295.25,317.26,-22.01,292,秋田微,17.63,95.4
97,旅游概念,2638.44,0.45,93.94,102.92,-8.99,151,大连圣亚,10.01,43.31
98,人民币贬值受益,2289.23,0.44,1008.33,1130.13,-121.8,610,科森科技,10.03,21.29
99,养老概念,2042.43,0.44,106.37,110.07,-3.71,224,世联行,10.04,2.63
100,足球概念,1439.29,0.44,19.13,19.51,-0.38,40,流金科技,4.89,8.15
101,PEEK材料,1852.51,0.44,100.7,104.67,-3.97,54,恒勃股份,9.41,60.02
102,医疗器械概念,2945.75,0.43,325.81,340.11,-14.29,415,泰林生物,10.58,21.95
103,乡村振兴,1105.63,0.43,353.87,398.35,-44.47,438,华宝股份,20.01,27.17
104,冷链物流,1737.23,0.43,120.43,127.85,-7.43,155,招商轮船,10.02,21.85
105,人形机器人,2325.48,0.42,731.25,750.63,-19.38,466,集智股份,10.52,65.98
106,禽流感,2070.84,0.42,5.69,5.82,-0.13,25,*ST香雪,1.41,6.46
107,网络游戏,1552.51,0.42,77.1,81.06,-3.96,58,芒果超媒,6.58,18.14
108,共享单车,1023.05,0.39,2.37,2.8,-0.43,14,ST中路,3.06,9.08
109,芬太尼,2067.58,0.39,0.98,1.02,-0.04,8,东方生物,1.41,18.02
110,智能座舱,1557.48,0.38,320.84,313.57,7.26,171,均胜电子,10.02,19.87
111,动物疫苗,1437.98,0.38,8.58,9.51,-0.93,20,罗牛山,2.41,5.94
112,化债概念(AMC概念),1091.54,0.37,14.08,16.98,-2.9,41,世联行,10.04,2.63
113,MR(混合现实),1680.04,0.37,129.06,127.88,1.18,71,美迪凯,7.98,16.64
114,小红书概念,1423.83,0.36,51.88,67.74,-15.86,55,因赛集团,3.56,26.47
115,AIGC概念,1942.32,0.36,266.77,300.32,-33.55,296,博汇科技,12.9,37.1
116,电子竞技,458.915,0.36,22.26,24.95,-2.69,37,雷柏科技,4.73,20.83
117,同花顺新质50,2179.33,0.35,397.36,410.73,-13.36,50,宇环数控,6.29,30.77
118,抖音概念(字节概念),1622.65,0.34,392.83,453.39,-60.56,218,旗天科技,7.91,6.82
119,云游戏,1436.53,0.33,38.8,39.77,-0.97,27,国脉文化,3.49,10.96
120,血氧仪,1669.96,0.31,18.98,18.14,0.84,24,可孚医疗,2.98,53.28
121,百度概念,1828.72,0.3,292.66,323.71,-31.05,233,众泰汽车,10.23,2.37
122,Web3.0,1653.45,0.29,44.33,49.83,-5.49,64,创业黑马,4.97,36.56
123,同花顺果指数,2212.79,0.29,194.33,180.75,13.58,20,长盈精密,6.47,24.68
124,共同富裕示范区,1441.12,0.29,115.07,125.5,-10.43,191,泰林生物,10.58,21.95
125,手机游戏,2655.04,0.29,49.68,50.01,-0.33,56,芒果超媒,6.58,18.14
126,人工智能,1262.52,0.28,1088.06,1145.02,-56.96,1085,华宝股份,20.01,27.17
127,新型城镇化,1234.08,0.27,78.31,78.06,0.25,220,世联行,10.04,2.63
128,职业教育,1554.26,0.27,70.93,74.16,-3.23,137,*ST开元,7.51,3.15
129,空间计算,1205.11,0.27,28.65,30.88,-2.22,63,经纬股份,20.0,45.0
130,智能医疗,4338.35,0.26,357.21,366.15,-8.94,341,凯迪股份,9.99,67.25
131,横琴新区,1791.5,0.26,31.3,34.67,-3.36,42,世联行,10.04,2.63
132,独角兽概念,1881.66,0.26,162.27,176.44,-14.17,107,芒果超媒,6.58,18.14
133,智能物流,1054.13,0.25,172.59,187.53,-14.94,256,金杯汽车,10.15,3.58
134,股权转让(并购重组),1079.21,0.25,250.13,281.53,-31.4,584,南华生物,10.04,9.1
135,新型工业化,1634.4,0.25,240.11,249.62,-9.5,292,田中精机,12.87,33.33
136,新能源汽车,4506.43,0.24,1501.87,1602.84,-100.97,1062,秋田微,17.63,95.4
137,阿里巴巴概念,1853.13,0.24,591.55,667.57,-76.01,696,经纬股份,20.0,45.0
138,ST板块,493.856,0.24,34.35,39.9,-5.55,204,*ST四通,10.0,13.53
139,注册制次新股,155.291,0.24,222.46,240.32,-17.86,91,沈鼓集团,373.8,20.8
140,兵装重组概念,1127.05,0.23,4.99,5.33,-0.34,14,湖南天雁,2.29,7.16
141,特色小镇,486.522,0.22,18.46,20.73,-2.28,40,世联行,10.04,2.63
142,AI应用,828.155,0.21,461.72,472.31,-10.59,548,华宝股份,20.01,27.17
143,比亚迪概念,1869.62,0.21,804.39,899.0,-94.6,693,秋田微,17.63,95.4
144,苹果概念,5873.6,0.21,416.83,420.4,-3.56,140,田中精机,12.87,33.33
145,传感器,1564.78,0.2,404.64,411.86,-7.22,271,万讯自控,12.65,11.49
146,燃料电池,1912.09,0.2,213.9,235.07,-21.17,213,开尔新材,11.08,11.33
147,家用电器,3912.02,0.2,162.46,169.51,-7.05,184,秋田微,17.63,95.4
148,创投,3399.03,0.2,623.44,678.76,-55.32,468,均胜电子,10.02,19.87
149,啤酒概念,1435.51,0.2,16.07,15.8,0.27,29,亚盛集团,6.82,4.23
150,两轮车,1574.62,0.19,44.36,51.92,-7.56,79,天海电子,10.0,37.51
151,多模态AI,1232.43,0.19,140.65,165.37,-24.72,157,博汇科技,12.9,37.1
152,玻璃基板,671.104,0.18,253.28,263.52,-10.23,59,三峡新材,10.03,3.4
153,腾讯概念,1275.4,0.18,458.03,518.78,-60.75,300,旗天科技,7.91,6.82
154,中俄贸易概念,1572.32,0.18,74.44,73.76,0.69,179,众泰汽车,10.23,2.37
155,小米概念,2020.04,0.17,725.75,772.48,-46.73,375,均胜电子,10.02,19.87
156,虚拟现实,979.905,0.16,438.96,450.56,-11.6,288,科森科技,10.03,21.29
157,ChatGPT概念,1695.93,0.16,128.75,145.9,-17.15,140,*ST开元,7.51,3.15
158,工业母机,1864.77,0.16,124.42,140.38,-15.96,117,万讯自控,12.65,11.49
159,建筑节能,1391.57,0.15,40.52,48.13,-7.61,103,*ST建艺,6.38,13.85
160,柔性屏(折叠屏),3218.51,0.14,282.99,279.64,3.35,110,科森科技,10.03,21.29
161,无人驾驶,2786.64,0.14,737.03,780.14,-43.11,408,秋田微,17.63,95.4
162,机器人概念,3799.89,0.13,1364.26,1447.22,-82.95,1228,秋田微,17.63,95.4
163,无人零售,1292.0,0.13,14.33,15.63,-1.3,26,移远通信,5.62,73.66
164,地下管网,1273.5,0.12,36.7,42.97,-6.27,113,金石亚药,19.98,12.49
165,机器视觉,1863.69,0.11,228.96,247.67,-18.7,251,万讯自控,12.65,11.49
166,净水概念,1119.99,0.1,45.29,46.51,-1.22,78,沃顿科技,10.02,12.63
167,数据要素,1143.74,0.1,300.92,337.98,-37.07,400,经纬股份,20.0,45.0
168,液冷服务器,2222.67,0.09,710.21,773.54,-63.33,240,万讯自控,12.65,11.49
169,房屋检测,1573.14,0.09,10.44,11.85,-1.41,45,建研院,6.26,4.92
170,智慧灯杆,1498.75,0.09,97.07,72.74,24.33,63,南华生物,10.04,9.1
171,一带一路,2305.56,0.09,899.87,966.61,-66.74,793,华宝股份,20.01,27.17
172,可降解塑料,1483.66,0.08,60.67,64.23,-3.56,174,金丹科技,14.1,20.96
173,电力物联网,1913.0,0.08,42.88,52.32,-9.44,85,经纬股份,20.0,45.0
174,DeepSeek概念,1560.61,0.08,883.88,929.84,-45.96,770,沐曦股份,14.44,546.5
175,数字孪生,1827.78,0.07,158.11,181.0,-22.9,213,经纬股份,20.0,45.0
176,汽车电子,5665.04,0.07,975.68,1124.39,-148.72,397,秋田微,17.63,95.4
177,AI语料,1106.06,0.07,56.46,65.68,-9.22,53,芒果超媒,6.58,18.14
178,蚂蚁集团概念,1471.05,0.06,56.25,62.12,-5.87,80,旗天科技,7.91,6.82
179,数字经济,1493.15,0.06,401.53,436.4,-34.86,513,经纬股份,20.0,45.0
180,云办公,1748.61,0.06,44.71,40.71,4.01,49,电科网安,3.74,14.7
181,智能穿戴,4241.29,0.06,500.84,539.13,-38.29,243,科森科技,10.03,21.29
182,互联网保险,866.055,0.05,25.28,36.15,-10.86,22,旗天科技,7.91,6.82
183,粤港澳大湾区,2556.53,0.05,537.88,607.56,-69.68,496,世联行,10.04,2.63
184,换电概念,1491.12,0.04,115.72,109.93,5.79,94,积成电子,10.03,8.23
185,ERP概念,1273.25,0.04,14.66,16.94,-2.28,35,国联股份,6.11,20.67
186,算力租赁,1356.6,0.04,222.26,262.02,-39.77,190,共达电声,10.01,40.77
187,EDR概念,1487.61,0.04,48.74,53.13,-4.39,20,均胜电子,10.02,19.87
188,化肥,983.939,0.04,61.41,72.58,-11.17,75,万向德农,9.99,15.64
189,牙科医疗,1112.89,0.04,49.53,67.58,-18.05,30,华瓷股份,10.02,19.88
190,京津冀一体化,1892.18,0.03,214.56,232.18,-17.62,292,ST豆神,7.62,4.94
191,雅下水电概念,1220.16,0.03,89.9,103.54,-13.64,89,中岩大地,10.02,20.32
192,参股券商,1445.73,0.02,75.62,83.16,-7.54,226,沃顿科技,10.02,12.63
193,PPP概念,893.239,0.01,76.21,86.33,-10.12,200,金石亚药,19.98,12.49
194,水利,2341.35,0.01,220.93,237.1,-16.16,263,经纬股份,20.0,45.0
195,AI智能体,1299.15,0.01,400.15,438.5,-38.35,462,均胜电子,10.02,19.87
196,英伟达概念,1838.35,0.01,297.27,326.55,-29.28,81,均胜电子,10.02,19.87
197,NMN概念,1267.12,0.01,7.3,10.19,-2.89,25,ST西王,1.88,1.63
198,工业互联网,2571.91,0.0,632.13,645.78,-13.65,441,积成电子,10.03,8.23
199,AI眼镜,2594.6,-0.0,445.64,450.75,-5.11,193,纬达光电,9.09,12.0
200,物联网,2903.29,-0.0,581.22,636.43,-55.21,472,秋田微,17.63,95.4
201,盐湖提锂,1752.0,-0.01,94.83,117.65,-22.82,45,沃顿科技,10.02,12.63
202,超级品牌,1415.66,-0.02,75.88,75.48,0.39,49,澳柯玛,2.08,6.39
203,污水处理,1728.87,-0.03,117.63,145.61,-27.97,228,南华生物,10.04,9.1
204,高端装备,3187.04,-0.03,455.38,480.84,-25.46,399,集智股份,10.52,65.98
205,区块链,1411.9,-0.03,212.36,248.11,-35.75,261,华英农业,10.1,2.18
206,安防,4623.81,-0.03,139.26,152.31,-13.04,179,经纬股份,20.0,45.0
207,深股通,1272.66,-0.04,2676.88,2940.3,-263.42,1880,华宝股份,20.01,27.17
208,成飞概念,1729.43,-0.04,34.77,37.65,-2.89,43,侨源股份,6.0,45.77
209,高压快充,1901.94,-0.04,200.41,211.67,-11.26,125,积成电子,10.03,8.23
210,专精特新,1578.48,-0.05,1032.64,1103.97,-71.33,1245,花溪科技,19.4,25.97
211,国企改革,1387.6,-0.05,1550.14,1748.88,-198.74,2946,沈鼓集团,373.8,20.8
212,光伏建筑一体化,1477.55,-0.05,142.79,129.17,13.62,134,经纬股份,20.0,45.0
213,钛白粉概念,1798.24,-0.06,8.87,8.43,0.44,15,钛能化学,3.62,4.58
214,西部大开发,1779.61,-0.06,627.79,722.63,-94.84,636,华宝股份,20.01,27.17
215,赛马概念,1052.49,-0.06,1.26,1.55,-0.29,4,*ST正平,1.35,6.77
216,自由贸易港,951.21,-0.06,24.42,28.33,-3.91,47,海马汽车,7.92,4.36
217,语音技术,1770.86,-0.07,35.41,37.85,-2.44,62,ST豆神,7.62,4.94
218,融资融券,1742.37,-0.07,5087.86,5634.24,-546.38,3870,沈鼓集团,373.8,20.8
219,东数西算(算力),2156.78,-0.08,901.6,1000.6,-99.0,415,沐曦股份,14.44,546.5
220,动力电池回收,820.346,-0.08,144.41,150.94,-6.53,95,南华生物,10.04,9.1
221,同花顺出海50,1775.07,-0.09,395.89,413.17,-17.27,50,亨通光电,4.72,68.49
222,OLED,3058.15,-0.09,518.84,534.91,-16.07,156,先导基电,10.02,36.8
223,飞行汽车(eVTOL),1743.87,-0.09,105.24,117.54,-12.3,272,天汽模,6.64,5.94
224,TOPCON电池,1090.78,-0.1,122.66,127.26,-4.6,82,先导基电,10.02,36.8
225,鸿蒙概念,1691.44,-0.1,168.73,183.47,-14.74,261,均胜电子,10.02,19.87
226,华为概念,3399.58,-0.1,1723.3,1872.56,-149.26,1006,经纬股份,20.0,45.0
227,智慧城市,4037.49,-0.1,352.09,397.7,-45.61,419,经纬股份,20.0,45.0
228,白酒概念,5958.17,-0.1,31.98,34.77,-2.79,48,会稽山,5.37,29.85
229,消毒剂,1992.18,-0.11,47.67,59.49,-11.82,61,利民股份,6.94,18.34
230,雄安新区,1092.81,-0.12,99.09,123.74,-24.65,196,中岩大地,10.02,20.32
231,高压氧舱,1156.36,-0.12,5.63,6.73,-1.09,11,大湖股份,1.45,5.59
232,脑机接口,1502.13,-0.13,63.61,71.03,-7.42,73,华大智造,4.97,66.25
233,数字乡村,1672.88,-0.13,76.77,92.3,-15.53,101,移远通信,5.62,73.66
234,高股息精选,1473.79,-0.14,225.04,249.93,-24.89,285,招商轮船,10.02,21.85
235,车联网(车路协同),1101.0,-0.14,267.01,309.62,-42.61,297,积成电子,10.03,8.23
236,星闪概念,1344.6,-0.14,67.51,74.93,-7.42,74,移远通信,5.62,73.66
237,MicroLED概念,1748.77,-0.14,233.99,220.34,13.65,82,美迪凯,7.98,16.64
238,核污染防治,1546.73,-0.15,53.22,58.48,-5.27,59,德尔未来,7.12,12.03
239,钙钛矿电池,1072.22,-0.15,220.1,204.45,15.65,92,微导纳米,8.31,115.68
240,信托概念,1117.1,-0.15,9.4,10.82,-1.42,23,陕西金叶,4.55,3.91
241,F5G概念,4459.14,-0.15,352.44,369.56,-17.12,36,亨通光电,4.72,68.49
242,充电桩,6249.75,-0.15,442.75,472.42,-29.67,390,经纬股份,20.0,45.0
243,中芯国际概念,3340.96,-0.16,374.79,422.57,-47.79,91,万讯自控,12.65,11.49
244,举牌,3006.53,-0.17,7.44,8.25,-0.81,22,ST中路,3.06,9.08
245,低空经济,2006.25,-0.17,514.69,570.12,-55.43,503,天海电子,10.0,37.51
246,氢能源,2556.05,-0.18,443.9,500.94,-57.04,406,沈鼓集团,373.8,20.8
247,土壤修复,1013.04,-0.18,48.91,54.6,-5.7,91,中岩大地,10.02,20.32
248,家庭医生,1138.59,-0.19,14.9,20.15,-5.25,26,珠江股份,3.26,3.48
249,数据确权,1393.57,-0.19,40.21,45.77,-5.56,69,新华文轩,4.9,12.64
250,数字货币,1874.2,-0.19,78.23,82.64,-4.4,91,移远通信,5.62,73.66
251,人脸识别,1268.04,-0.19,68.53,76.72,-8.2,109,*ST英飞,9.95,7.18
252,数字水印,1057.08,-0.19,39.63,42.92,-3.3,29,电科网安,3.74,14.7
253,沪股通,2328.83,-0.19,2446.0,2753.42,-307.42,1643,金杯汽车,10.15,3.58
254,新股与次新股,11951.9,-0.2,222.46,240.32,-17.86,162,沈鼓集团,373.8,20.8
255,华为手机,1672.21,-0.2,129.0,140.09,-11.09,45,ST合力泰,5.96,1.6
256,储能,2400.61,-0.21,1065.8,1168.49,-102.7,901,经纬股份,20.0,45.0
257,光热发电,964.961,-0.21,25.39,27.76,-2.37,50,万讯自控,12.65,11.49
258,宁德时代概念,2205.01,-0.21,446.31,499.38,-53.07,302,金杯汽车,10.15,3.58
259,消费电子概念,3172.57,-0.21,936.51,1067.91,-131.4,508,田中精机,12.87,33.33
260,中字头股票,1737.1,-0.22,260.2,299.28,-39.08,134,中视传媒,7.64,16.2
261,3D打印,4289.35,-0.22,240.62,269.12,-28.5,142,海正生材,7.97,16.26
262,跨境支付(CIPS),1485.44,-0.23,76.87,88.02,-11.15,73,电科网安,3.74,14.7
263,丙烯酸,1953.04,-0.23,16.68,20.78,-4.1,20,国恩股份,1.27,65.22
264,碳中和,1876.01,-0.23,235.25,266.24,-30.99,277,开尔新材,11.08,11.33
265,新疆振兴,965.736,-0.24,89.31,108.89,-19.58,156,百花医药,10.01,11.87
266,PM2.5,1741.5,-0.24,17.31,19.62,-2.31,36,先河环保,5.71,10.55
267,财税数字化,1607.03,-0.25,39.48,40.91,-1.42,65,ST豆神,7.62,4.94
268,固废处理,2155.78,-0.26,64.51,80.8,-16.29,156,德固特,5.93,18.57
269,数据中心(AIDC),2250.37,-0.26,1627.22,1779.44,-152.22,657,经纬股份,20.0,45.0
270,ETC,1645.9,-0.26,17.19,19.13,-1.94,42,ST合力泰,5.96,1.6
271,海工装备,3447.41,-0.26,487.64,499.68,-12.04,275,沈鼓集团,373.8,20.8
272,HJT电池,2899.24,-0.27,79.4,86.4,-7.0,69,华民股份,9.43,7.89
273,互联网金融,5658.53,-0.27,141.98,163.83,-21.85,215,世联行,10.04,2.63
274,垃圾分类,1758.26,-0.28,28.3,36.21,-7.91,98,南都物业,4.67,11.44
275,时空大数据,1376.18,-0.28,30.56,36.25,-5.68,70,经纬股份,20.0,45.0
276,智慧政务,1345.33,-0.29,153.87,169.5,-15.63,222,*ST英飞,9.95,7.18
277,免税店,885.555,-0.3,17.52,18.74,-1.22,26,欧亚集团,2.73,11.28
278,参股保险,1360.38,-0.3,27.74,31.74,-4.0,96,中水渔业,2.68,10.33
279,第三代半导体,2560.32,-0.31,486.87,538.04,-51.17,182,先导基电,10.02,36.8
280,虚拟电厂,1459.32,-0.31,174.55,173.2,1.35,157,经纬股份,20.0,45.0
281,草甘膦,1447.87,-0.31,9.65,13.01,-3.36,19,国投丰乐,7.88,6.71
282,同花顺漂亮100,782.489,-0.31,479.1,497.13,-18.03,100,京东方A,5.5,5.75
283,信创,1894.3,-0.32,270.98,300.35,-29.36,303,经纬股份,20.0,45.0
284,网络安全,5201.03,-0.32,298.22,320.52,-22.29,195,博汇科技,12.9,37.1
285,染料,1479.43,-0.32,18.04,21.61,-3.56,40,润禾材料,3.08,34.53
286,证金持股,1114.44,-0.33,79.03,87.09,-8.07,33,人民网,1.41,17.29
287,云计算,3611.36,-0.33,233.85,280.29,-46.44,224,世联行,10.04,2.63
288,海峡两岸,1834.06,-0.33,450.58,521.56,-70.97,319,科森科技,10.03,21.29
289,2026中报预增,1079.51,-0.34,1722.57,1942.69,-220.12,513,敦煌种业,10.04,9.75
290,同花顺中特估100,1156.64,-0.34,282.71,316.98,-34.27,100,中远海能,6.61,22.09
291,水泥概念,1145.46,-0.35,17.85,18.43,-0.58,46,和泰机电,5.12,47.82
292,芯片概念,4898.99,-0.36,2582.38,2869.17,-286.79,929,沐曦股份,14.44,546.5
293,BC电池,1173.02,-0.36,86.46,92.96,-6.5,52,华民股份,9.43,7.89
294,毫米波雷达,2117.45,-0.37,316.27,394.94,-78.67,126,万讯自控,12.65,11.49
295,特高压,4897.99,-0.37,335.59,339.49,-3.9,132,经纬股份,20.0,45.0
296,无人机,2947.16,-0.37,518.64,595.86,-77.22,466,共达电声,10.01,40.77
297,华为欧拉,1342.31,-0.38,22.21,26.47,-4.26,47,景嘉微,4.9,50.3
298,移动支付,2209.11,-0.38,61.67,71.23,-9.56,78,移远通信,5.62,73.66
299,磷化工,2957.51,-0.38,84.02,107.85,-23.83,69,国投丰乐,7.88,6.71
