序号,行业,行业指数,行业-涨跌幅,流入资金,流出资金,净额,公司家数,领涨股,领涨股-涨跌幅,当前价
45,通信设备,9773.7,0.01,668.11,678.62,-10.51,91,世嘉科技,10.01,32.54
46,机场航运,1704.8,0.01,6.76,7.71,-0.95,13,华夏航空,2.08,6.39
47,煤炭开采加工,3018.51,0.0,31.64,36.62,-4.98,34,云煤能源,10.1,5.34
48,游戏,8907.38,-0.08,16.51,18.88,-2.37,23,星辉娱乐,2.31,4.42
49,其他社会服务,18564.7,-0.08,9.39,9.67,-0.28,84,建研院,6.26,4.92
50,其他电源设备,6126.05,-0.09,32.12,36.21,-4.09,35,科泰电源,7.0,27.22
51,轨交设备,982.291,-0.09,3.86,4.89,-1.03,30,今创集团,2.34,10.06
52,非金属材料,30959.8,-0.11,24.6,28.79,-4.19,17,太力科技,7.87,44.27
53,计算机设备,3863.93,-0.14,59.5,70.33,-10.83,83,*ST英飞,9.95,7.18
54,包装印刷,4351.0,-0.17,19.24,22.15,-2.92,46,新宏泽,10.05,10.84
55,通信服务,2609.23,-0.18,24.76,28.65,-3.89,44,光环新网,2.45,11.31
56,半导体,16584.3,-0.24,835.8,933.52,-97.72,188,沐曦股份,14.44,546.5
57,环境治理,4032.81,-0.26,29.47,34.6,-5.13,111,万德斯,5.02,29.29
58,保险,2029.19,-0.29,12.85,15.74,-2.89,5,新华保险,-0.05,57.43
59,橡胶制品,13900.2,-0.3,18.45,17.81,0.64,22,海达股份,4.53,8.53
60,银行,1376.23,-0.3,74.13,86.36,-12.23,84,宁波银行,0.82,34.59
61,塑料制品,10792.7,-0.34,72.11,82.58,-10.47,77,沃顿科技,10.02,12.63
62,综合,2236.82,-0.34,8.05,10.78,-2.73,18,上海三毛,2.21,12.01
63,能源金属,28913.8,-0.4,22.24,23.64,-1.4,13,融捷股份,1.94,60.94
64,软件开发,1827.54,-0.41,67.79,83.77,-15.98,138,和达科技,9.83,26.7
65,光伏设备,6848.4,-0.41,44.4,52.22,-7.82,73,华民股份,9.43,7.89
66,化学原料,3202.72,-0.42,36.51,44.67,-8.16,59,雪天盐业,10.0,5.94
67,工程机械,2901.17,-0.45,19.74,20.61,-0.86,36,拓山重工,2.83,44.69
68,黑色家电,4228.74,-0.49,3.86,5.2,-1.33,9,四川九洲,1.58,12.22
69,IT服务,11549.7,-0.55,89.01,109.83,-20.82,129,博汇科技,12.9,37.1
70,钢铁,1481.91,-0.57,17.82,20.92,-3.1,44,方大炭素,5.15,5.51
71,白酒,1918.55,-0.58,19.08,21.66,-2.58,19,迎驾贡酒,0.74,38.04
72,军工装备,2129.19,-0.58,83.81,94.9,-11.09,82,航新科技,4.52,15.49
73,化学纤维,3579.0,-0.62,12.07,14.95,-2.88,29,优彩资源,3.6,7.77
74,厨卫电器,5807.36,-0.64,2.32,2.36,-0.04,9,亿田智能,2.13,28.75
75,电网设备,6238.96,-0.69,76.93,97.91,-20.98,140,积成电子,10.03,8.23
76,石油加工贸易,3614.74,-0.76,15.7,19.72,-4.02,27,和顺石油,2.7,44.14
77,军工电子,11533.8,-0.83,40.02,49.14,-9.12,61,景嘉微,4.9,50.3
78,证券,1417.69,-0.92,43.46,63.98,-20.52,50,湘财股份,0.94,8.61
79,电池,17200.8,-0.96,142.12,153.15,-11.03,107,万里股份,5.59,12.65
80,多元金融,1057.8,-0.96,10.7,13.57,-2.87,26,海德股份,1.52,5.99
81,电子化学品,90026.1,-1.05,147.76,168.33,-20.57,43,海星股份,4.09,95.41
82,燃气,1852.42,-1.18,6.97,9.19,-2.22,27,长春燃气,2.6,6.72
83,金属新材料,13460.5,-1.39,13.38,17.99,-4.61,34,深圳新星,2.32,22.03
84,其他电子,20704.6,-1.39,43.63,54.64,-11.0,34,新亚制程,3.69,7.03
85,工业金属,4288.71,-1.63,73.24,114.7,-41.46,55,和胜股份,5.66,29.68
86,电力,1934.24,-1.68,94.65,126.8,-32.14,110,新中港,10.01,12.2
87,小金属,8410.59,-1.76,62.87,89.02,-26.15,30,安宁股份,0.73,24.92
88,油气开采及服务,1647.91,-2.16,14.98,21.3,-6.32,19,*ST准油,1.62,5.63
89,元件,28033.4,-2.29,402.37,487.28,-84.91,63,澳弘电子,9.99,48.76
90,贵金属,5565.61,-5.08,100.12,133.85,-33.73,14,恒邦股份,-3.8,13.68
