序号,行业,行业指数,行业-涨跌幅,流入资金,流出资金,净额,公司家数,领涨股,领涨股-涨跌幅,当前价
77,语音技术,1843.39,2.29,55.75,49.96,5.79,62,ST信源,8.76,2.98
78,人造肉,1621.65,2.29,16.8,16.73,0.07,20,美盈森,10.0,6.27
79,化债概念(AMC概念),1136.45,2.25,22.74,20.9,1.84,41,世联行,10.04,3.18
80,家庭医生,1180.54,2.24,28.8,26.82,1.98,26,延华智能,9.96,5.08
81,乳业,2036.41,2.23,23.5,21.97,1.52,35,金健米业,9.99,15.75
82,民爆概念,1782.83,2.23,17.79,14.54,3.25,25,凯龙股份,5.28,8.17
83,AI语料,1142.93,2.22,80.24,71.22,9.02,53,绿盟科技,13.69,9.47
84,参股银行,1483.84,2.21,206.71,195.87,10.85,776,金丹科技,20.02,25.72
85,区块链,1462.67,2.21,314.13,286.95,27.18,261,观想科技,14.07,45.88
86,ETC,1705.67,2.2,26.86,34.58,-7.73,42,金溢科技,10.01,17.04
87,网红经济,1433.52,2.19,74.14,72.21,1.93,118,奥佳华,10.04,6.25
88,核污染防治,1617.38,2.18,69.37,63.43,5.94,59,北化股份,10.01,26.27
89,短剧游戏,1265.41,2.17,118.86,109.08,9.78,92,华智数媒,13.91,8.35
90,Web3.0,1708.42,2.17,64.72,66.0,-1.28,64,观想科技,14.07,45.88
91,无人零售,1338.84,2.16,15.14,13.65,1.5,26,新华传媒,9.98,5.84
92,蚂蚁集团概念,1525.03,2.16,80.99,75.47,5.52,80,华信永道,11.57,28.92
93,互联网保险,897.81,2.15,50.11,40.42,9.69,22,新致软件,5.6,12.25
94,统一大市场,1352.52,2.15,60.29,52.88,7.4,120,瑞康医药,10.09,3.6
95,国产航母,2014.51,2.15,69.78,60.55,9.24,36,贵绳股份,9.99,10.57
96,体育产业,1014.93,2.14,90.78,84.25,6.53,136,泰慕士,10.01,26.59
97,跨境支付(CIPS),1533.36,2.13,112.63,98.96,13.67,73,亚信安全,7.34,14.48
98,冷链物流,1796.51,2.13,136.51,132.79,3.71,155,瑞康医药,10.09,3.6
99,数字水印,1096.61,2.13,38.48,33.71,4.76,29,绿盟科技,13.69,9.47
100,毫米波雷达,2192.94,2.13,402.47,402.36,0.11,126,联合光电,20.0,17.76
101,地下管网,1311.35,2.13,49.2,41.83,7.37,113,华维设计,29.92,11.03
102,共同富裕示范区,1496.5,2.13,138.7,136.09,2.6,192,宁波中百,10.01,23.41
103,钛白粉概念,1849.85,2.12,14.56,10.93,3.63,15,东华科技,5.44,9.69
104,独角兽概念,1952.78,2.12,210.09,204.89,5.2,108,绿盟科技,13.69,9.47
105,职业教育,1603.24,2.12,85.89,78.99,6.9,137,南宁百货,10.09,5.89
106,长三角一体化,2007.77,2.12,225.12,219.73,5.39,234,泰瑞机器,10.05,10.51
107,财税数字化,1665.11,2.12,49.8,42.89,6.91,66,ST信源,8.76,2.98
108,互联网金融,5874.54,2.12,207.66,188.06,19.6,215,华信永道,11.57,28.92
109,中韩自贸区,2549.01,2.11,13.12,13.98,-0.87,17,青岛金王,7.23,5.49
110,上海自贸区,4419.86,2.11,84.59,88.46,-3.87,58,透景生命,19.99,20.35
111,ChatGPT概念,1758.47,2.1,178.49,162.81,15.68,140,容知日新,14.73,47.21
112,NFT概念,1670.81,2.1,59.8,57.83,1.97,70,华智数媒,13.91,8.35
113,装配式建筑,989.772,2.07,69.96,58.52,11.44,107,万科A,9.94,3.65
114,石墨烯,1797.3,2.06,106.63,111.6,-4.97,78,华金资本,10.03,14.26
115,生态农业,1637.09,2.05,43.23,37.73,5.49,66,凯龙股份,5.28,8.17
116,人民币贬值受益,2379.34,2.05,1267.5,1293.35,-25.85,610,鼎阳科技,20.0,91.79
117,鸿蒙概念,1753.56,2.05,239.1,239.45,-0.35,262,华信永道,11.57,28.92
118,西部大开发,1835.53,2.03,721.61,729.52,-7.91,636,观想科技,14.07,45.88
119,创投,3514.3,1.99,739.22,740.01,-0.8,469,华兰股份,13.42,72.85
120,消毒剂,2044.12,1.99,51.19,49.97,1.22,61,哈三联,10.04,13.04
121,AI智能体,1346.76,1.99,523.54,501.31,22.23,463,容知日新,14.73,47.21
122,京津冀一体化,1954.72,1.98,267.51,249.92,17.6,292,绿盟科技,13.69,9.47
123,钒电池,1405.35,1.98,34.1,29.64,4.46,38,全柴动力,9.97,8.27
124,电子竞技,473.976,1.98,34.61,29.01,5.61,37,电魂网络,10.0,14.19
125,国产操作系统,1701.98,1.97,148.36,153.74,-5.38,134,绿盟科技,13.69,9.47
126,大豆,1727.36,1.97,8.02,7.56,0.46,14,先达股份,3.48,5.94
127,血氧仪,1734.49,1.97,25.09,23.81,1.28,24,奥佳华,10.04,6.25
128,环氧丙烷,1598.95,1.96,23.18,24.3,-1.12,26,惠通科技,7.08,16.03
129,航运概念,1750.06,1.96,106.83,83.79,23.04,87,华光源海,6.29,13.68
130,腾讯概念,1320.37,1.96,557.62,550.89,6.73,300,成都先导,13.79,45.48
131,ERP概念,1322.18,1.96,29.52,29.17,0.35,35,威士顿,9.91,42.8
132,乡村振兴,1136.49,1.96,452.85,415.14,37.71,438,金丹科技,20.02,25.72
133,华为鲲鹏,1332.28,1.95,163.7,152.82,10.88,176,绿盟科技,13.69,9.47
134,DeepSeek概念,1616.03,1.95,1004.31,958.56,45.75,770,透景生命,19.99,20.35
135,养鸡,1201.18,1.95,11.04,10.93,0.11,22,华英农业,10.05,2.3
136,露营经济,1646.65,1.95,24.38,26.36,-1.97,55,大连圣亚,10.01,48.57
137,AIGC概念,2009.96,1.94,344.23,330.88,13.34,296,华智数媒,13.91,8.35
138,啤酒概念,1474.91,1.94,16.03,14.92,1.11,29,亚盛集团,5.05,4.37
139,摘帽,1008.64,1.93,58.79,53.47,5.32,80,艾艾精工,9.99,71.53
140,中俄贸易概念,1617.16,1.93,96.79,88.81,7.98,180,华通线缆,10.01,34.62
141,网络游戏,1591.12,1.92,102.21,84.12,18.1,58,电魂网络,10.0,14.19
142,军工信息化,1589.53,1.92,75.16,66.58,8.57,113,观想科技,14.07,45.88
143,MLCC概念,1229.95,1.92,175.58,208.89,-33.31,38,双星新材,10.04,12.71
144,数据安全,1125.22,1.92,276.19,272.08,4.11,176,绿盟科技,13.69,9.47
145,股权转让(并购重组),1118.24,1.91,259.81,269.94,-10.13,586,迅捷兴,12.61,73.21
146,深圳国企改革,1858.8,1.91,35.7,32.4,3.3,58,天音控股,10.02,9.77
147,太赫兹,2069.96,1.91,112.44,103.81,8.63,24,创远信科,9.64,21.15
148,水泥概念,1177.22,1.91,25.08,18.28,6.8,46,和泰机电,7.15,50.07
149,粤港澳大湾区,2650.41,1.9,748.17,740.33,7.84,498,鼎阳科技,20.0,91.79
150,PEEK材料,1905.49,1.9,81.28,81.22,0.07,54,美湖股份,10.02,32.18
151,PEEK材料,1905.49,1.9,81.28,81.22,0.07,54,美湖股份,10.02,32.18
152,数字经济,1541.78,1.89,490.86,460.6,30.26,513,华信永道,11.57,28.92
153,智慧政务,1394.03,1.89,189.09,192.06,-2.97,222,绿盟科技,13.69,9.47
154,阿里巴巴概念,1920.52,1.89,687.11,700.57,-13.46,696,华智数媒,13.91,8.35
155,EDR概念,1537.65,1.89,58.43,54.14,4.29,20,ST得润,4.5,6.96
156,人工智能,1308.45,1.89,1320.31,1303.57,16.74,1085,联合光电,20.0,17.76
157,可燃冰,1515.11,1.88,11.78,7.96,3.82,14,石化油服,3.69,2.25
158,云计算,3742.92,1.88,286.53,297.46,-10.94,224,绿盟科技,13.69,9.47
159,移动支付,2290.98,1.88,83.09,94.71,-11.61,78,中科金财,6.43,15.89
160,一体化压铸,1197.49,1.87,46.32,49.51,-3.2,54,泰瑞机器,10.05,10.51
161,数据要素,1183.3,1.86,379.18,348.97,30.21,400,容知日新,14.73,47.21
162,军民融合,1530.06,1.86,239.42,220.44,18.99,245,观想科技,14.07,45.88
163,供销社,1127.93,1.85,10.11,9.56,0.55,15,中农立华,4.31,11.38
164,上海国企改革,1793.62,1.85,39.87,42.13,-2.26,110,龙头股份,10.01,9.12
165,智慧灯杆,1553.93,1.85,82.59,76.09,6.51,63,豪尔赛,10.02,22.62
166,安防,4788.88,1.83,180.95,199.2,-18.25,179,联合光电,20.0,17.76
167,虚拟数字人,1355.41,1.83,174.21,170.64,3.57,176,锋尚文化,12.8,32.07
168,智慧城市,4173.04,1.83,444.64,437.36,7.28,419,联合光电,20.0,17.76
169,在线教育,2923.69,1.82,130.06,123.49,6.57,127,华媒控股,9.95,4.53
170,煤炭概念,2348.01,1.82,92.03,79.99,12.04,89,绿地控股,10.35,1.6
171,参股券商,1491.19,1.81,107.21,99.12,8.09,226,华金资本,10.03,14.26
172,卫星导航,4545.01,1.8,484.41,486.24,-1.84,280,观想科技,14.07,45.88
173,手机游戏,2724.66,1.8,67.3,61.58,5.72,56,电魂网络,10.0,14.19
174,碳中和,1939.41,1.8,245.31,241.63,3.68,277,*ST卓然,20.0,1.38
175,融资融券,1805.31,1.8,5925.61,6012.71,-87.1,3870,华维设计,29.92,11.03
176,元宇宙,1807.95,1.79,232.4,221.72,10.68,181,联合光电,20.0,17.76
177,家用电器,4049.96,1.79,226.94,234.14,-7.2,184,宏昌科技,15.22,52.09
178,海峡两岸,1904.06,1.78,569.18,570.83,-1.65,319,福立旺,13.17,27.93
179,百度概念,1886.49,1.78,345.95,326.79,19.16,233,天音控股,10.02,9.77
180,智能物流,1088.3,1.78,218.1,220.94,-2.84,256,联合光电,20.0,17.76
181,页岩气,2665.45,1.78,54.24,47.3,6.94,50,安控科技,7.66,2.25
182,物联网,3005.28,1.78,777.92,781.89,-3.97,472,联合光电,20.0,17.76
183,空间计算,1255.99,1.77,46.87,45.26,1.6,63,万科A,9.94,3.65
184,天津自贸区,1093.3,1.77,10.43,9.67,0.77,17,津投城开,4.87,2.8
185,特斯拉概念,5380.1,1.76,535.55,534.14,1.4,249,德尔股份,14.29,34.8
186,信托概念,1147.8,1.76,14.34,13.73,0.61,23,百大集团,5.34,11.44
187,快手概念,1868.4,1.75,66.78,64.71,2.07,52,华媒控股,9.95,4.53
188,光伏建筑一体化,1525.09,1.75,133.58,129.71,3.87,134,星帅尔,9.99,18.39
189,文化传媒概念,2774.26,1.75,167.28,164.08,3.2,197,华智数媒,13.91,8.35
190,垃圾分类,1806.36,1.75,41.9,43.88,-1.98,98,泰瑞机器,10.05,10.51
191,云办公,1813.11,1.74,41.56,39.64,1.92,49,ST信源,8.76,2.98
192,抖音概念(字节概念),1674.67,1.73,456.83,465.09,-8.26,218,华智数媒,13.91,8.35
193,虚拟现实,1011.75,1.73,559.04,529.2,29.84,288,联合光电,20.0,17.76
194,一带一路,2375.46,1.72,927.81,918.25,9.55,796,汇隆新材,11.7,23.49
195,专精特新,1641.62,1.72,1171.41,1214.81,-43.4,1249,近岸蛋白,20.0,118.84
196,量子科技,2459.04,1.71,304.24,295.98,8.26,116,诺禾致源,20.0,18.18
197,数字乡村,1722.2,1.71,88.42,93.76,-5.34,101,通宇通讯,10.0,34.54
198,新疆振兴,990.872,1.71,98.6,94.22,4.38,156,百花医药,10.04,13.15
199,MLOps概念,1006.31,1.71,18.82,16.75,2.07,18,绿盟科技,13.69,9.47
200,有机硅概念,2001.99,1.7,41.49,45.53,-4.04,56,新亚制程,9.96,7.95
201,国企改革,1428.3,1.7,1682.92,1696.45,-13.53,2946,华仁药业,20.07,3.29
202,高铁,3613.24,1.7,131.13,124.93,6.19,182,隆达股份,10.77,35.18
203,农机,1262.29,1.7,75.82,71.68,4.15,99,全柴动力,9.97,8.27
204,3D打印,4446.94,1.7,260.27,269.88,-9.61,142,金太阳,11.77,38.57
205,车联网(车路协同),1138.9,1.7,334.74,335.57,-0.83,297,联合光电,20.0,17.76
206,期货概念,1755.64,1.69,87.75,74.16,13.59,70,美湖股份,10.02,32.18
207,烟草,1550.83,1.69,18.4,18.19,0.22,42,爱普股份,9.97,12.57
208,减速器,1836.17,1.69,117.36,125.07,-7.71,139,宏昌科技,15.22,52.09
209,网络安全,5391.89,1.68,309.61,306.84,2.76,195,绿盟科技,13.69,9.47
210,深股通,1314.62,1.66,3190.07,3220.38,-30.31,1887,联合光电,20.0,17.76
211,多模态AI,1278.26,1.66,201.08,194.97,6.11,158,容知日新,14.73,47.21
212,汽车热管理,2049.71,1.66,167.97,158.54,9.43,143,德尔股份,14.29,34.8
213,华为概念,3515.12,1.66,1877.32,1931.04,-53.72,1006,鼎阳科技,20.0,91.79
214,知识产权保护,1747.93,1.65,38.05,40.04,-2.0,51,新华文轩,10.0,15.29
215,足球概念,1470.59,1.65,20.99,23.9,-2.91,40,艾比森,6.28,13.53
216,华为昇腾,1478.24,1.65,90.84,89.06,1.78,105,南威软件,9.97,7.28
217,星闪概念,1400.67,1.65,88.83,86.06,2.77,74,博通集成,10.0,43.79
218,华为欧拉,1397.43,1.64,38.2,35.85,2.35,47,绿盟科技,13.69,9.47
219,污水处理,1777.01,1.64,154.37,149.39,4.99,228,长华化学,14.52,26.34
220,网约车,1416.0,1.64,15.45,13.78,1.67,29,长白山,7.69,42.28
221,雄安新区,1122.51,1.63,123.27,111.97,11.3,196,豪尔赛,10.02,22.62
222,智能穿戴,4416.23,1.63,571.73,607.16,-35.43,243,联合光电,20.0,17.76
223,消费电子概念,3294.33,1.63,1090.65,1139.05,-48.4,509,华维设计,29.92,11.03
224,土壤修复,1036.42,1.63,57.44,52.05,5.39,91,联检科技,7.06,35.35
225,举牌,3101.48,1.62,10.9,10.28,0.62,22,海尔生物,8.87,34.14
226,传感器,1625.91,1.62,516.91,540.46,-23.54,272,宏昌科技,15.22,52.09
227,工业互联网,2655.57,1.62,670.03,675.23,-5.2,441,容知日新,14.73,47.21
228,净水概念,1148.69,1.62,68.89,68.64,0.25,78,中设咨询,7.75,7.51
229,成飞概念,1779.08,1.62,43.68,39.57,4.11,43,特发信息,7.23,18.98
230,智能座舱,1610.35,1.61,394.17,389.12,5.06,171,联合光电,20.0,17.76
231,碳交易,1005.61,1.6,112.8,112.96,-0.16,121,绿地控股,10.35,1.6
232,柔性屏(折叠屏),3332.5,1.6,291.23,273.05,18.19,110,金太阳,11.77,38.57
233,AI视频,2154.36,1.6,113.91,108.15,5.76,64,ST豆神,7.66,5.48
234,F5G概念,4623.23,1.58,323.56,328.52,-4.96,36,德科立,10.59,243.12
235,军工,2346.46,1.58,707.01,700.0,7.01,551,观想科技,14.07,45.88
236,机器人概念,3926.76,1.57,1624.09,1680.11,-56.02,1229,联合光电,20.0,17.76
237,汽车电子,5855.89,1.57,1192.91,1213.39,-20.48,397,联合光电,20.0,17.76
238,航空发动机,3194.01,1.57,112.66,113.76,-1.1,99,观想科技,14.07,45.88
239,俄乌冲突概念,1485.98,1.57,108.65,111.32,-2.67,75,金健米业,9.99,15.75
240,数字孪生,1886.92,1.57,191.52,191.15,0.37,213,观想科技,14.07,45.88
241,5G,6729.54,1.57,1656.47,1700.23,-43.76,454,坤恒顺维,12.88,30.85
242,煤化工概念,2446.76,1.56,131.12,132.28,-1.16,115,红四方,10.01,28.14
243,光热发电,991.243,1.55,24.18,23.68,0.51,51,振江股份,9.42,26.48
244,稀土永磁,3540.59,1.53,86.87,88.3,-1.43,65,三祥新材,10.0,49.82
245,智能家居,3761.4,1.53,360.16,372.34,-12.18,292,宏昌科技,15.22,52.09
246,商业航天,2189.56,1.53,975.39,979.19,-3.8,507,观想科技,14.07,45.88
247,大飞机,3643.17,1.52,163.61,154.94,8.67,143,金太阳,11.77,38.57
248,低空经济,2069.43,1.52,597.99,604.38,-6.4,503,华维设计,29.92,11.03
249,水利,2410.01,1.52,258.55,239.12,19.43,263,诚邦股份,10.01,18.36
250,小红书概念,1463.01,1.52,65.63,69.5,-3.88,55,线上线下,6.73,98.21
251,6G概念,2600.51,1.51,415.59,409.66,5.93,99,通宇通讯,10.0,34.54
252,磷化工,3031.96,1.5,81.98,91.24,-9.26,69,*ST威领,9.98,21.82
253,换电概念,1531.51,1.49,130.95,140.38,-9.43,94,豪尔赛,10.02,22.62
254,沪股通,2400.91,1.49,2780.02,2770.46,9.56,1645,鼎阳科技,20.0,91.79
255,华为汽车,2807.43,1.49,236.61,246.47,-9.86,174,德尔股份,14.29,34.8
256,长安汽车概念,1525.26,1.49,286.21,304.79,-18.58,460,德尔股份,14.29,34.8
257,自由贸易港,972.813,1.48,24.38,21.72,2.67,47,密尔克卫,5.0,68.32
258,2026中报预增,1115.52,1.48,1818.14,1882.36,-64.23,513,隆达股份,10.77,35.18
259,无人驾驶,2871.35,1.47,807.19,852.51,-45.32,408,联合光电,20.0,17.76
260,天然气,1666.65,1.47,160.99,162.51,-1.52,167,升达林业,9.98,4.52
261,无人机,3043.01,1.46,624.22,651.81,-27.59,466,华维设计,29.92,11.03
262,丙烯酸,2003.16,1.46,19.53,21.36,-1.83,20,江天化学,4.2,28.07
263,富士康概念,3843.29,1.45,314.34,312.59,1.75,109,福立旺,13.17,27.93
264,算力租赁,1398.06,1.44,264.56,272.31,-7.75,190,南威软件,9.97,7.28
265,铜缆高速连接,3226.0,1.44,206.4,193.23,13.17,48,通宇通讯,10.0,34.54
266,人脸识别,1308.28,1.44,91.21,96.5,-5.29,109,南威软件,9.97,7.28
267,特钢概念,2932.89,1.43,22.33,17.36,4.97,43,赛福天,4.44,7.05
268,云游戏,1475.83,1.43,47.24,41.25,5.99,27,禾盛新材,5.28,70.77
269,赛马概念,1076.14,1.43,2.77,2.48,0.28,4,新华都,4.22,7.66
270,新型工业化,1687.12,1.43,271.31,278.03,-6.72,292,金太阳,11.77,38.57
271,智能音箱,2772.92,1.43,145.05,146.39,-1.34,60,博通集成,10.0,43.79
272,东数西算(算力),2230.16,1.42,993.08,987.3,5.78,415,观想科技,14.07,45.88
273,比亚迪概念,1926.98,1.42,923.87,963.34,-39.48,696,联合光电,20.0,17.76
274,电力物联网,1975.16,1.42,61.55,58.62,2.93,85,通业科技,10.24,17.87
275,无线耳机,2606.62,1.42,247.6,267.9,-20.3,99,博通集成,10.0,43.79
276,AI眼镜,2695.06,1.41,494.45,509.65,-15.2,194,联合光电,20.0,17.76
277,新能源汽车,4639.12,1.41,1625.52,1674.83,-49.32,1062,联合光电,20.0,17.76
278,小米汽车,1529.96,1.41,234.73,240.52,-5.79,122,超达装备,8.01,38.59
279,PPP概念,913.79,1.41,108.96,101.19,7.77,200,绿地控股,10.35,1.6
280,AI手机,2020.21,1.4,225.91,219.22,6.69,40,天音控股,10.02,9.77
281,数据中心(AIDC),2326.35,1.38,1839.25,1899.54,-60.29,658,绿盟科技,13.69,9.47
282,碳纤维,1987.53,1.38,65.93,68.37,-2.44,82,信德新材,8.39,49.71
283,HJT电池,3003.86,1.37,93.07,97.44,-4.36,69,福莱蒽特,10.01,30.44
284,燃料电池,1963.12,1.37,246.21,273.4,-27.19,213,德尔股份,14.29,34.8
285,新型烟草(电子烟),2148.57,1.36,100.12,103.82,-3.69,53,天音控股,10.02,9.77
286,光伏概念,4349.9,1.36,1022.38,1042.28,-19.91,602,福立旺,13.17,27.93
287,苹果概念,6082.89,1.36,427.63,453.28,-25.64,140,鼎阳科技,20.0,91.79
288,海工装备,3573.76,1.36,482.35,481.04,1.31,275,华通线缆,10.01,34.62
289,MiniLED,2878.35,1.35,400.28,409.23,-8.96,108,翔腾新材,10.0,32.44
290,兵装重组概念,1147.86,1.34,5.4,4.7,0.7,14,华强科技,4.37,17.42
291,智能电网,3783.71,1.34,447.98,426.43,21.55,278,皓宸医疗,10.12,2.72
292,央企国企改革,3076.48,1.34,596.1,576.91,19.2,788,红四方,10.01,28.14
293,英伟达概念,1904.22,1.33,329.21,345.12,-15.92,81,鼎阳科技,20.0,91.79
294,雅下水电概念,1247.6,1.33,105.1,102.7,2.4,89,远东股份,7.15,22.94
295,共享单车,1047.29,1.32,3.56,3.97,-0.41,14,鹏飞绿能,3.33,2.79
296,PCB概念,2826.21,1.32,899.9,912.23,-12.33,239,迅捷兴,12.61,73.21
297,人形机器人,2400.54,1.32,796.08,824.17,-28.09,466,宏昌科技,15.22,52.09
298,海南自贸区,1503.59,1.32,41.52,45.43,-3.91,30,海南海药,9.98,5.07
299,时空大数据,1427.35,1.31,47.25,43.72,3.53,70,华如科技,6.9,22.46
300,柔性直流输电,1528.03,1.31,164.41,160.89,3.52,67,华瓷股份,10.01,24.06
301,光纤概念,3995.22,1.3,710.58,728.22,-17.64,115,德科立,10.59,243.12
302,特高压,5053.15,1.3,292.4,283.18,9.22,132,华瓷股份,10.01,24.06
303,氢能源,2636.11,1.3,481.35,504.27,-22.92,407,德尔股份,14.29,34.8
304,参股保险,1388.44,1.29,36.14,31.23,4.91,96,悦心健康,5.94,4.28
305,空气能热泵,1512.76,1.27,75.2,79.21,-4.02,56,海鸥住工,10.07,6.12
