序号,行业,行业指数,行业-涨跌幅,流入资金,流出资金,净额,公司家数,领涨股,领涨股-涨跌幅,当前价
60,军工电子,11954.6,1.58,49.87,53.06,-3.19,61,观想科技,14.07,45.88
61,造纸,2135.81,1.57,8.49,8.59,-0.1,24,华泰股份,6.21,3.42
62,通信服务,2674.86,1.51,31.97,35.22,-3.25,44,华星创业,8.55,5.97
63,专用设备,7589.23,1.5,116.99,144.65,-27.66,204,*ST卓然,20.0,1.38
64,IT服务,11937.9,1.5,99.65,108.49,-8.83,129,南威软件,9.97,7.28
65,综合,2292.88,1.49,12.04,12.47,-0.43,18,南京新百,7.18,5.97
66,其他电子,21653.4,1.47,72.96,79.2,-6.23,34,富信科技,12.51,107.9
67,厨卫电器,6001.32,1.46,3.11,2.91,0.2,9,日出东方,4.9,7.49
68,白色家电,8227.72,1.45,57.06,63.2,-6.14,44,宏昌科技,15.22,52.09
69,钢铁,1514.61,1.42,23.02,20.77,2.25,44,马矿股份,10.01,19.56
70,证券,1457.34,1.41,84.31,65.51,18.8,50,湘财股份,4.61,9.07
71,电网设备,6442.91,1.37,114.74,111.61,3.13,140,华通线缆,10.01,34.62
72,环境治理,4126.02,1.21,37.72,36.98,0.74,111,清水源,6.45,11.39
73,工程机械,2968.88,1.2,18.83,18.84,-0.01,36,福事特,7.15,40.18
74,光伏设备,7126.78,1.12,70.59,73.13,-2.54,73,海优新材,7.26,36.47
75,环保设备,1430.04,1.04,13.32,13.61,-0.29,30,碧兴物联,7.31,26.73
76,机场航运,1740.45,1.02,9.68,8.06,1.62,13,深圳机场,2.94,6.65
77,保险,2071.28,0.98,24.6,23.14,1.46,5,中国人保,2.81,8.04
78,其他电源设备,6355.15,0.85,35.63,41.1,-5.47,35,英可瑞,7.12,13.7
79,自动化设备,29341.4,0.63,142.25,157.04,-14.78,99,均普智能,9.29,9.88
80,汽车整车,2497.44,0.62,31.63,29.67,1.95,23,曙光股份,5.37,3.14
81,工业金属,4363.06,0.45,64.38,84.54,-20.16,55,闽发铝业,6.85,4.21
82,公路铁路运输,1312.09,0.42,9.25,8.29,0.95,32,江西长运,2.45,5.85
83,电力,1963.94,0.38,83.13,89.61,-6.49,110,百通能源,10.03,13.93
84,电子化学品,92634.2,0.28,136.23,153.9,-17.67,43,德邦科技,8.8,85.4
85,黑色家电,4259.24,0.24,5.45,5.6,-0.15,9,兆驰股份,1.59,8.28
86,半导体,17339.2,0.23,962.93,1064.05,-101.12,188,诚邦股份,10.01,18.36
87,银行,1372.52,0.21,85.96,72.54,13.42,84,农业银行,1.47,6.91
88,风电设备,4328.36,0.17,33.69,39.24,-5.55,32,振江股份,9.42,26.48
89,电池,17539.4,0.12,156.07,197.55,-41.47,107,信德新材,8.39,49.71
90,贵金属,5568.13,-1.45,44.83,62.51,-17.68,14,招金黄金,0.59,18.69
