序号,行业,行业指数,行业-涨跌幅,流入资金,流出资金,净额,公司家数,领涨股,领涨股-涨跌幅,当前价
1,生物制品,6729.93,9.12,107.46,110.29,-2.83,55,三元基因,29.97,24.76
2,医疗服务,21427.5,5.9,239.84,206.16,33.68,56,博腾股份,20.0,24.48
3,贵金属,5871.78,4.9,194.38,164.7,29.68,14,山东黄金,8.59,35.4
4,医疗器械,11231.9,4.14,100.51,83.16,17.35,140,华大智造,20.0,69.11
5,化学制药,6639.59,3.82,297.91,291.64,6.27,158,键凯科技,20.0,89.45
6,通信设备,9139.68,3.33,584.78,563.86,20.92,91,万隆光电,20.01,32.27
7,旅游及酒店,2745.37,3.12,11.5,8.08,3.42,35,南京商旅,10.0,9.24
8,互联网电商,8515.39,3.03,17.8,17.29,0.51,20,狮头股份,10.03,15.36
9,美容护理,4696.46,2.46,14.39,10.43,3.96,34,上海家化,6.79,18.4
10,中药,3249.97,2.42,55.29,46.8,8.49,68,古汉医药,9.99,9.69
11,医药商业,4810.59,2.17,20.94,20.94,-0.0,32,塞力医疗,9.98,17.3
12,汽车整车,2519.95,2.14,39.07,26.68,12.39,23,广汽集团,7.98,5.41
13,消费电子,12051.8,2.1,151.38,154.97,-3.59,96,达瑞电子,12.74,60.0
14,综合,2240.18,2.0,13.74,15.69,-1.95,18,亚泰集团,5.85,1.99
15,建筑装饰,4022.5,1.98,80.22,73.72,6.5,143,镇海股份,10.02,14.06
16,家居用品,3914.01,1.94,21.33,18.81,2.52,99,天元宠物,11.43,24.17
17,环保设备,1401.98,1.91,6.2,6.77,-0.57,30,严牌股份,12.72,13.47
18,房地产,1677.55,1.89,64.05,61.09,2.97,88,城投控股,10.05,4.16
19,贸易,2525.5,1.82,4.09,3.37,0.72,14,远大控股,6.65,8.34
20,多元金融,1061.78,1.71,22.86,16.01,6.85,26,翠微股份,8.33,9.23
21,环境治理,4057.1,1.62,37.48,35.91,1.57,111,德创环保,10.0,11.0
22,游戏,8995.11,1.56,48.19,42.86,5.33,24,昆仑万维,5.95,45.05
23,小家电,4024.01,1.56,5.25,4.92,0.33,26,莱克电气,4.32,27.56
24,物流,5082.63,1.55,15.03,13.97,1.06,50,华光源海,6.25,12.92
25,影视院线,1241.97,1.55,13.4,12.81,0.59,20,百纳千成,6.21,5.13
26,其他电子,20260.8,1.52,52.48,56.22,-3.74,34,创益通,8.09,29.41
27,服装家纺,2854.35,1.49,20.84,19.47,1.37,75,深中华A,10.05,6.46
28,黑色家电,3988.8,1.49,4.8,4.02,0.78,9,高斯贝尔,4.02,13.2
29,零售,1814.61,1.46,34.39,29.96,4.42,71,全新好,10.01,12.09
30,养殖业,2893.8,1.44,29.9,23.06,6.84,36,申联生物,8.05,8.72
31,塑料制品,10473.9,1.42,62.6,70.91,-8.32,77,唯科科技,12.2,90.34
32,自动化设备,28275.9,1.41,187.9,196.84,-8.94,98,东杰智能,10.25,21.83
33,农产品加工,3703.46,1.39,34.74,36.73,-1.99,43,金健米业,9.97,8.6
34,白色家电,7837.75,1.26,36.25,39.96,-3.71,44,三星新材,10.0,13.75
35,包装印刷,4230.26,1.23,10.7,10.67,0.03,46,*ST集友,6.0,8.3
36,元件,23500.3,1.23,330.14,346.77,-16.63,63,中英科技,10.02,88.14
37,计算机设备,3886.88,1.23,73.91,75.67,-1.76,83,罗普特,11.02,15.41
38,专用设备,7258.99,1.22,110.02,119.81,-9.79,201,泰林生物,10.65,21.71
39,通用设备,8910.78,1.2,158.05,163.44,-5.39,253,华曙高科,20.0,103.25
40,光学光电子,5316.24,1.2,148.39,163.86,-15.47,107,联得装备,12.31,32.21
41,轨交设备,991.842,1.19,11.47,9.44,2.03,30,日月明,6.26,30.74
42,非金属材料,30290.8,1.14,16.83,19.55,-2.72,16,龙高股份,6.13,24.24
43,纺织制造,2267.86,1.12,6.89,7.17,-0.29,33,华生科技,4.07,12.53
44,化学纤维,3683.01,1.09,25.26,25.83,-0.57,29,尤夫股份,5.73,4.61
45,化学原料,3190.7,1.08,48.24,48.97,-0.73,59,善水科技,8.31,20.85
46,化学制品,7140.02,1.07,120.42,131.04,-10.62,181,新开源,19.97,15.98
47,汽车服务及其他,1084.43,1.06,7.2,6.95,0.26,26,信隆健康,3.17,5.86
48,造纸,2035.98,1.04,5.51,6.7,-1.19,24,恒达新材,2.96,28.57
49,通信服务,2645.52,0.95,50.81,51.31,-0.5,44,中富通,7.18,17.92
50,机场航运,1753.39,0.95,8.11,6.63,1.48,13,海南机场,2.51,2.86
51,钢铁,1502.84,0.92,20.65,18.67,1.98,43,金洲管道,3.84,9.47
52,软件开发,1847.13,0.9,97.09,94.4,2.68,138,国新健康,7.3,7.2
53,文化传媒,2535.98,0.88,47.97,46.89,1.08,84,三人行,3.16,47.01
54,种植业与林业,4377.88,0.88,44.4,41.87,2.53,30,海南橡胶,9.93,6.2
55,食品加工制造,4744.28,0.86,31.12,32.35,-1.24,66,ST龙大,10.07,2.95
56,白酒,2013.3,0.85,28.43,31.31,-2.88,19,金徽酒,4.76,16.71
57,公路铁路运输,1286.17,0.81,10.05,9.46,0.59,32,西部创业,3.09,3.67
58,银行,1350.29,0.81,129.35,106.06,23.29,84,宁波银行,3.64,34.18
59,建筑材料,5484.73,0.8,75.87,81.44,-5.57,73,开尔新材,5.84,9.42
60,其他社会服务,18889.0,0.73,12.82,12.6,0.23,84,谱尼测试,5.51,7.28
61,其他电源设备,6071.54,0.72,38.39,40.24,-1.85,35,通合科技,4.55,29.85
62,电网设备,6331.18,0.7,84.74,98.43,-13.69,140,正泰电器,10.0,26.28
63,饮料制造,4908.18,0.69,30.28,28.84,1.44,47,红棉股份,9.97,3.53
64,石油加工贸易,3477.66,0.68,21.64,23.03,-1.39,27,东华能源,4.44,5.64
65,港口航运,1232.97,0.64,40.45,39.17,1.27,36,凤凰航运,9.97,4.41
66,IT服务,11619.6,0.57,127.97,131.43,-3.47,129,思创智联,5.28,3.19
67,工程机械,3009.06,0.56,15.68,13.37,2.31,36,拓山重工,4.19,46.24
68,汽车零部件,5628.16,0.52,104.45,102.28,2.17,273,绿控传动,282.24,32.49
69,半导体,16487.4,0.47,1099.52,1161.45,-61.93,185,思瑞浦,15.3,309.94
70,光伏设备,7237.71,0.47,65.05,71.01,-5.96,72,宇邦新材,8.22,23.3
71,能源金属,31097.5,0.44,28.0,32.6,-4.6,13,*ST威领,10.02,17.46
72,证券,1422.5,0.41,61.71,68.78,-7.07,50,中泰证券,2.38,5.6
73,橡胶制品,13128.9,0.38,7.67,8.74,-1.06,22,三力士,4.26,3.67
74,电力,1882.09,0.36,76.15,86.44,-10.3,110,金房能源,10.02,29.76
75,电机,3224.44,0.36,13.51,17.74,-4.23,26,中电电机,10.02,21.2
76,工业金属,4276.7,0.29,133.08,146.77,-13.69,55,电工合金,8.13,15.16
77,保险,1949.81,0.29,21.01,18.11,2.89,5,新华保险,0.73,58.08
78,军工电子,11337.2,0.16,51.5,58.52,-7.02,63,科思科技,8.94,30.46
79,电池,17702.7,0.08,144.98,169.82,-24.83,106,珠海冠宇,6.9,14.87
80,农化制品,4826.83,0.01,48.89,55.78,-6.89,61,红四方,5.66,30.64
81,燃气,1832.45,0.01,8.73,9.86,-1.13,27,天壕能源,2.74,4.88
82,油气开采及服务,1699.6,-0.13,20.19,24.35,-4.16,19,潜能恒信,3.49,33.2
83,金属新材料,13601.8,-0.16,22.4,24.04,-1.64,34,铂科新材,3.9,76.93
84,教育,4049.68,-0.17,9.74,8.12,1.62,15,科德教育,6.01,15.0
85,风电设备,4143.26,-0.21,27.06,38.52,-11.45,31,常友科技,4.73,86.96
86,军工装备,2025.69,-0.25,63.19,80.93,-17.75,82,航宇科技,3.31,44.88
87,电子化学品,88606.7,-0.46,147.81,165.34,-17.53,43,莱尔科技,5.67,30.01
88,煤炭开采加工,2960.05,-0.56,47.71,50.09,-2.37,34,宝泰隆,5.26,3.2
89,小金属,8927.9,-0.64,107.92,130.37,-22.45,29,宜安科技,7.65,15.19
90,厨卫电器,5909.79,-1.5,5.08,5.89,-0.82,9,浙江美大,0.59,6.86
