序号,行业,行业指数,行业-涨跌幅,流入资金,流出资金,净额,公司家数,领涨股,领涨股-涨跌幅,当前价
70,旅游概念,2585.75,1.68,89.86,92.77,-2.91,151,京投发展,10.02,10.65
71,跨境电商,918.767,1.68,211.98,210.4,1.58,339,优宁维,20.01,34.06
72,富士康概念,3473.26,1.68,236.8,242.67,-5.87,109,联得装备,12.31,32.21
73,人民币贬值受益,2284.09,1.67,1394.72,1382.42,12.3,608,键凯科技,20.0,89.45
74,净水概念,1132.31,1.67,51.95,51.15,0.8,77,狮头股份,10.03,15.36
75,横琴新区,1779.21,1.66,39.57,34.67,4.9,43,泰诺麦博,8.97,27.95
76,物业管理,1139.2,1.64,109.09,107.71,1.38,181,城投控股,10.05,4.16
77,新型城镇化,1219.8,1.64,104.48,98.49,5.99,221,城投控股,10.05,4.16
78,芬太尼,2183.21,1.64,4.09,5.1,-1.01,8,东方生物,5.75,20.06
79,消毒剂,2009.86,1.63,54.32,57.67,-3.35,61,新开源,19.97,15.98
80,牙科医疗,1147.68,1.63,68.69,76.46,-7.76,30,迈普医学,7.6,60.32
81,NMN概念,1345.02,1.61,22.02,20.82,1.2,25,双鹭药业,10.09,6.44
82,租售同权,790.396,1.61,27.45,27.82,-0.37,29,城投控股,10.05,4.16
83,露营经济,1556.26,1.61,14.61,14.26,0.35,55,浙江自然,9.99,22.34
84,数据确权,1379.4,1.59,35.7,34.3,1.4,69,金房能源,10.02,29.76
85,量子科技,2346.06,1.58,300.95,306.25,-5.3,115,诺禾致源,15.0,17.1
86,数字货币,1843.7,1.57,89.9,80.95,8.95,91,翠微股份,8.33,9.23
87,青蒿素,2187.43,1.56,29.79,29.54,0.25,10,复星医药,5.12,24.84
88,3D打印,4251.48,1.56,261.69,259.79,1.9,141,键凯科技,20.0,89.45
89,NFT概念,1587.4,1.56,50.17,47.68,2.49,70,潮宏基,6.38,10.17
90,福建自贸区,1532.81,1.55,196.46,171.35,25.1,127,唯科科技,12.2,90.34
91,无线耳机,2410.96,1.55,231.05,244.73,-13.68,99,敏芯股份,10.45,51.28
92,消费电子概念,3064.1,1.54,1011.62,1058.97,-47.35,506,达瑞电子,12.74,60.0
93,MicroLED概念,1700.22,1.54,205.91,221.23,-15.32,81,联得装备,12.31,32.21
94,ETC,1613.8,1.54,21.69,19.42,2.26,42,星帅尔,7.67,17.82
95,超导概念,2378.49,1.54,83.59,83.67,-0.08,32,京源环保,9.28,9.07
96,上海国企改革,1718.31,1.53,35.45,33.67,1.78,108,城投控股,10.05,4.16
97,跨境支付(CIPS),1475.31,1.53,133.65,110.05,23.6,73,翠微股份,8.33,9.23
98,知识产权保护,1626.23,1.52,20.75,21.47,-0.73,51,莱美药业,20.0,5.94
99,移动支付,2172.17,1.52,79.44,71.08,8.36,78,翠微股份,8.33,9.23
100,金属铜,1789.62,1.5,309.77,291.1,18.67,93,电工合金,8.13,15.16
101,IP经济(谷子经济),1192.45,1.49,96.39,92.22,4.16,196,大东方,10.13,4.24
102,共同富裕示范区,1452.57,1.49,180.98,191.65,-10.68,189,严牌股份,12.72,13.47
103,5G,6186.51,1.48,1454.38,1503.0,-48.62,455,万隆光电,20.01,32.27
104,AI应用,828.605,1.47,527.39,521.17,6.23,532,华大智造,20.0,69.11
105,同花顺果指数,2274.55,1.47,203.65,221.04,-17.39,20,珠海冠宇,6.9,14.87
106,人工智能,1262.15,1.47,1307.03,1344.11,-37.08,1083,悦康药业,19.98,15.49
107,参股保险,1368.2,1.46,56.18,49.39,6.8,116,信达地产,5.1,2.68
108,水泥概念,1148.76,1.46,25.73,23.63,2.11,46,和泰机电,8.55,46.57
109,海峡两岸,1785.94,1.46,439.83,466.08,-26.25,318,优宁维,20.01,34.06
110,土地流转,1966.24,1.45,43.17,41.72,1.45,43,京投发展,10.02,10.65
111,元宇宙,1728.05,1.45,220.25,209.51,10.74,181,科森科技,9.99,16.95
112,农业种植,2413.47,1.45,83.0,75.13,7.87,92,汉森制药,9.98,9.26
113,机器视觉,1866.71,1.45,291.13,303.5,-12.36,251,万讯自控,16.73,9.91
114,兵装重组概念,1075.47,1.45,3.66,3.43,0.23,14,华强科技,3.15,16.39
115,京津冀一体化,1888.5,1.45,298.84,306.92,-8.08,291,三元基因,29.97,24.76
116,上海自贸区,4175.03,1.45,93.78,95.4,-1.62,58,和元生物,19.11,8.04
117,英伟达概念,1792.79,1.44,338.59,331.62,6.96,78,蘅东光,11.06,382.05
118,数字水印,1018.77,1.44,27.33,28.85,-1.51,30,通鼎互联,9.99,19.27
119,空间计算,1200.7,1.42,37.0,38.02,-1.02,63,ST恒信,6.87,3.11
120,传感器,1547.38,1.41,478.45,502.99,-24.55,269,太辰光,18.38,213.4
121,粤港澳大湾区,2513.2,1.41,585.09,591.37,-6.28,490,华大基因,16.44,43.78
122,智能座舱,1557.04,1.4,370.51,382.68,-12.18,171,思瑞浦,15.3,309.94
123,烟草,1442.87,1.4,11.54,11.66,-0.11,41,苏大维格,6.22,49.0
124,C2M概念,1845.5,1.4,16.0,16.32,-0.32,39,奥康国际,6.55,8.13
125,固废处理,2166.61,1.4,90.08,89.87,0.21,156,南矿集团,10.02,18.11
126,股权转让(并购重组),1070.01,1.39,457.68,475.56,-17.88,932,万隆光电,20.01,32.27
127,星闪概念,1344.46,1.39,71.01,70.01,1.0,74,康希通信,11.17,14.73
128,生物质能发电,1022.13,1.39,21.92,20.04,1.88,65,圣元环保,9.2,17.8
129,毫米波雷达,2007.08,1.39,316.42,326.38,-9.96,127,万隆光电,20.01,32.27
130,核污染防治,1540.01,1.39,43.04,43.41,-0.37,59,优利德,12.18,82.34
131,阿里巴巴概念,1837.46,1.38,686.55,714.5,-27.96,696,万隆光电,20.01,32.27
132,光伏建筑一体化,1483.41,1.38,117.96,139.2,-21.24,134,正泰电器,10.0,26.28
133,污水处理,1729.81,1.38,129.08,136.7,-7.62,228,严牌股份,12.72,13.47
134,AI视频,1986.58,1.37,90.87,83.45,7.43,57,科德教育,6.01,15.0
135,养鸡,1179.85,1.37,14.79,11.9,2.89,22,民和股份,4.12,7.83
136,建筑节能,1370.33,1.37,45.27,46.44,-1.17,103,金房能源,10.02,29.76
137,AI语料,1103.84,1.37,68.26,61.19,7.07,52,贝瑞基因,9.98,9.37
138,染料,1463.57,1.37,15.25,17.27,-2.02,40,彩客科技,10.06,43.56
139,创投,3353.7,1.37,725.39,757.58,-32.18,468,万隆光电,20.01,32.27
140,PPP概念,889.813,1.35,111.02,113.99,-2.97,201,富煌钢构,9.95,4.42
141,虚拟数字人,1298.76,1.34,169.41,160.33,9.08,176,若羽臣,10.0,29.16
142,网络游戏,1512.92,1.33,87.04,82.13,4.91,66,ST恒信,6.87,3.11
143,冰雪产业,1262.99,1.33,28.44,26.87,1.57,59,通达创智,6.71,24.35
144,AI智能体,1302.04,1.33,477.76,466.8,10.96,454,华大智造,20.0,69.11
145,MiniLED,2641.71,1.32,344.19,378.4,-34.21,107,联得装备,12.31,32.21
146,云游戏,1449.71,1.32,39.12,38.92,0.2,27,禾盛新材,5.08,65.59
147,物联网,2885.22,1.32,668.45,695.27,-26.82,469,万隆光电,20.01,32.27
148,无线充电,1998.89,1.31,84.7,88.86,-4.16,58,荣旗科技,10.23,55.79
149,新型工业化,1633.4,1.31,283.95,283.68,0.27,292,万讯自控,16.73,9.91
150,汽车电子,5411.8,1.31,1016.73,1041.25,-24.52,393,达瑞电子,12.74,60.0
151,多模态AI,1229.75,1.31,180.06,173.97,6.09,154,罗普特,11.02,15.41
152,土壤修复,1014.89,1.3,57.28,57.38,-0.1,91,罗普特,11.02,15.41
153,垃圾分类,1755.17,1.3,32.32,30.09,2.24,98,*ST威领,10.02,17.46
154,HJT电池,2931.09,1.3,98.03,99.96,-1.93,67,宇邦新材,8.22,23.3
155,参股银行,1434.14,1.3,179.5,172.47,7.03,776,大东方,10.13,4.24
156,互联网金融,5582.24,1.3,160.15,161.65,-1.49,215,宝鼎科技,10.01,57.04
157,短剧游戏,1192.76,1.3,103.08,95.05,8.03,87,圣元环保,9.2,17.8
158,智慧灯杆,1475.53,1.29,55.53,69.62,-14.09,64,罗普特,11.02,15.41
159,金属镍,1232.05,1.29,99.2,103.66,-4.46,38,蓝晓科技,8.16,69.96
160,安防,4572.71,1.29,153.25,153.85,-0.6,176,思瑞浦,15.3,309.94
161,钙钛矿电池,1067.98,1.29,160.68,172.82,-12.14,91,联得装备,12.31,32.21
162,文化传媒概念,2605.18,1.28,126.97,122.67,4.29,197,若羽臣,10.0,29.16
163,白酒概念,6003.6,1.28,37.88,40.46,-2.58,48,*ST春天,9.35,4.91
164,体育产业,970.576,1.27,62.42,64.91,-2.49,135,浙江自然,9.99,22.34
165,免税店,895.837,1.27,17.99,15.37,2.62,26,凯撒旅业,3.22,3.85
166,小米概念,2014.92,1.27,857.76,892.01,-34.25,375,达瑞电子,12.74,60.0
167,专精特新,1576.98,1.26,1250.78,1265.31,-14.53,1230,绿控传动,282.24,32.49
168,丙烯酸,1989.68,1.26,30.3,30.35,-0.04,20,江天化学,7.06,25.94
169,融资融券,1751.67,1.25,6290.62,6413.02,-122.4,3856,绿控传动,282.24,32.49
170,语音技术,1767.92,1.25,47.63,44.65,2.98,62,恒玄科技,5.38,110.77
171,长三角一体化,1919.38,1.25,213.51,208.67,4.84,234,绿控传动,282.24,32.49
172,DeepSeek概念,1566.04,1.24,949.29,933.99,15.3,769,长盈通,18.41,149.5
173,深股通,1269.77,1.24,3102.46,3187.21,-84.75,1875,莱美药业,20.0,5.94
174,民爆概念,1664.12,1.23,25.44,21.9,3.54,25,佰奥智能,7.69,49.3
175,职业教育,1553.76,1.23,80.22,78.82,1.39,135,迪安诊断,7.47,20.87
176,化债概念(AMC概念),1083.33,1.23,15.3,17.39,-2.09,41,风范股份,9.97,7.5
177,区块链,1405.74,1.22,276.84,272.47,4.37,261,华大基因,16.44,43.78
178,AIGC概念,1920.62,1.22,351.62,330.29,21.32,293,金域医学,10.01,30.76
179,华为概念,3343.83,1.22,1714.97,1747.96,-32.99,1003,悦康药业,19.98,15.49
180,Web3.0,1654.51,1.22,72.77,70.2,2.57,65,ST恒信,6.87,3.11
181,自由贸易港,940.467,1.2,24.45,24.12,0.33,46,*ST长投,4.56,4.59
182,网络安全,5145.87,1.2,271.46,277.75,-6.29,195,罗普特,11.02,15.41
183,智慧城市,4009.67,1.19,367.38,360.91,6.48,420,罗普特,11.02,15.41
184,预制菜,1021.03,1.19,53.2,55.74,-2.54,101,大东方,10.13,4.24
185,换电概念,1466.66,1.18,87.66,97.33,-9.67,94,三旺通信,6.73,31.26
186,无人驾驶,2756.15,1.18,773.42,751.91,21.5,409,万隆光电,20.01,32.27
187,独角兽概念,1857.91,1.18,198.0,199.53,-1.52,107,东富龙,11.95,14.9
188,沪股通,2342.29,1.17,3193.97,3220.35,-26.38,1639,百克生物,20.01,18.71
189,国产操作系统,1634.33,1.17,180.14,197.7,-17.55,134,楚天龙,7.19,11.63
190,地下管网,1264.9,1.17,39.82,37.64,2.18,113,*ST中岩,4.6,1.82
191,车联网(车路协同),1092.6,1.17,289.33,283.51,5.82,297,康希通信,11.17,14.73
192,盐湖提锂,1801.54,1.17,155.08,128.87,26.21,45,蓝晓科技,8.16,69.96
193,蚂蚁集团概念,1478.89,1.17,94.71,84.91,9.8,81,数据港,5.41,30.2
194,中韩自贸区,2404.01,1.17,15.47,18.43,-2.96,17,华光源海,6.25,12.92
195,碳纤维,1902.13,1.16,69.13,74.67,-5.54,82,华曙高科,20.0,103.25
196,雄安新区,1096.87,1.16,124.58,129.99,-5.41,196,中关村,9.98,4.63
197,中俄贸易概念,1553.3,1.16,74.83,69.16,5.67,179,福赛科技,12.66,99.15
198,智能物流,1058.65,1.15,199.32,195.87,3.45,250,东杰智能,10.25,21.83
199,华为海思概念股,3976.18,1.14,157.68,157.27,0.41,51,芯源微,6.64,367.59
200,数据要素,1136.71,1.14,315.99,313.26,2.72,397,华大基因,16.44,43.78
201,人脸识别,1263.62,1.13,81.88,79.68,2.2,109,罗普特,11.02,15.41
202,ChatGPT概念,1684.82,1.12,177.17,174.5,2.67,139,亿嘉和,10.0,26.07
203,腾讯概念,1253.97,1.12,498.21,534.9,-36.69,299,荣旗科技,10.23,55.79
204,航运概念,1662.36,1.12,73.72,69.04,4.68,86,凤凰航运,9.97,4.41
205,房屋检测,1587.03,1.11,21.38,21.45,-0.07,46,ST龙元,9.62,1.71
206,参股券商,1434.71,1.11,103.43,90.51,12.91,226,城投控股,10.05,4.16
207,数字经济,1484.42,1.11,416.74,425.63,-8.89,510,圣湘生物,11.5,17.45
208,西部大开发,1778.13,1.1,742.38,797.13,-54.75,636,莱美药业,20.0,5.94
209,网红经济,1379.41,1.1,83.12,74.16,8.96,118,ST西王,6.25,1.87
210,太赫兹,1899.74,1.09,87.88,89.25,-1.37,23,万讯自控,16.73,9.91
211,足球概念,1394.04,1.09,21.46,20.51,0.95,40,通达创智,6.71,24.35
212,石墨烯,1674.01,1.09,95.13,104.65,-9.52,77,永安药业,9.98,15.76
213,机器人概念,3778.57,1.09,1517.01,1556.26,-39.25,1218,华大智造,20.0,69.11
214,国资云,1461.79,1.09,100.6,95.34,5.26,54,数据港,5.41,30.2
215,互联网保险,872.849,1.09,41.41,38.98,2.43,21,卫宁健康,4.39,7.37
216,啤酒概念,1486.36,1.08,18.24,19.05,-0.81,29,红棉股份,9.97,3.53
217,TOPCON电池,1090.52,1.08,151.6,147.21,4.39,82,宇晶股份,7.94,35.33
218,一体化压铸,1170.21,1.07,37.95,37.95,-0.01,54,宜安科技,7.65,15.19
219,百度概念,1796.51,1.06,302.83,316.88,-14.04,233,神州细胞,9.52,40.94
220,鸿蒙概念,1686.89,1.05,192.67,186.4,6.26,259,塞力医疗,9.98,17.3
221,抖音概念(字节概念),1577.89,1.05,407.71,432.41,-24.7,218,达瑞电子,12.74,60.0
222,冷链物流,1744.02,1.05,133.8,134.24,-0.44,155,金域医学,10.01,30.76
223,水利,2327.65,1.04,255.93,267.08,-11.16,264,万隆光电,20.01,32.27
224,智能家居,3575.73,1.04,314.57,308.56,6.01,291,康希通信,11.17,14.73
225,汽车拆解概念,1514.87,1.04,25.95,19.86,6.09,46,超越科技,3.76,20.14
226,MLOps概念,993.114,1.04,21.02,21.72,-0.7,18,ST创意,5.49,5.19
227,可降解塑料,1479.44,1.04,69.23,71.52,-2.29,174,海南橡胶,9.93,6.2
228,数据中心(AIDC),2203.62,1.04,1709.44,1754.4,-44.97,652,太辰光,18.38,213.4
229,电子纸,1234.98,1.03,54.72,71.15,-16.43,27,苏大维格,6.22,49.0
230,信创,1885.79,1.03,323.67,331.55,-7.88,303,罗普特,11.02,15.41
231,国企改革,1374.78,1.02,1708.46,1755.21,-46.75,2936,百克生物,20.01,18.71
232,智慧政务,1331.28,1.01,161.06,158.81,2.24,219,罗普特,11.02,15.41
233,生态农业,1587.13,1.01,54.73,50.93,3.8,64,亚通股份,6.74,6.49
234,数据安全,1064.88,1.01,231.85,232.41,-0.55,175,通鼎互联,9.99,19.27
235,光热发电,963.467,1.01,21.58,21.36,0.22,48,万讯自控,16.73,9.91
236,一带一路,2274.07,1.0,886.77,882.01,4.76,791,华大基因,16.44,43.78
237,碳中和,1859.47,0.99,212.43,230.36,-17.93,276,镇海股份,10.02,14.06
238,乡村振兴,1092.98,0.99,392.87,402.92,-10.05,435,金健米业,9.97,8.6
239,云计算,3610.19,0.98,307.19,310.25,-3.05,223,郑中设计,9.99,13.32
240,共享单车,1005.71,0.97,3.24,3.34,-0.1,14,信隆健康,3.17,5.86
241,华为鲲鹏,1280.17,0.97,133.36,135.64,-2.27,175,ST创意,5.49,5.19
242,低空经济,1984.69,0.97,546.36,567.71,-21.35,498,华曙高科,20.0,103.25
243,飞行汽车(eVTOL),1731.45,0.96,127.79,128.99,-1.19,272,华曙高科,20.0,103.25
244,数字乡村,1663.79,0.96,86.85,84.56,2.29,101,中富通,7.18,17.92
245,金属回收,1152.6,0.96,158.19,178.29,-20.09,88,南矿集团,10.02,18.11
246,证金持股,1117.67,0.95,529.93,500.61,29.32,170,永安药业,9.98,15.76
247,特斯拉概念,5193.54,0.95,439.23,462.11,-22.88,248,达瑞电子,12.74,60.0
248,新疆振兴,965.526,0.95,115.01,131.16,-16.14,156,日海智能,10.03,8.78
249,工业母机,1875.79,0.95,132.83,147.45,-14.62,115,万讯自控,16.73,9.91
250,汽车芯片,1297.19,0.95,544.25,580.25,-36.0,144,思瑞浦,15.3,309.94
251,人造肉,1515.34,0.94,13.12,13.27,-0.15,20,东宝生物,4.19,5.22
252,工业互联网,2562.96,0.94,600.13,649.87,-49.74,439,斯菱智驱,11.4,84.03
253,数字孪生,1815.33,0.92,175.2,180.9,-5.7,212,东杰智能,10.25,21.83
254,雅下水电概念,1230.25,0.92,90.52,96.43,-5.91,89,南矿集团,10.02,18.11
255,粮食概念,856.115,0.92,59.38,65.82,-6.44,47,金健米业,9.97,8.6
256,充电桩,6121.44,0.91,451.44,477.48,-26.03,389,胜蓝股份,10.08,145.38
257,智能电网,3668.43,0.91,366.94,394.12,-27.18,277,正泰电器,10.0,26.28
258,在线教育,2776.23,0.91,117.81,113.78,4.04,127,ST恒信,6.87,3.11
259,新能源汽车,4428.05,0.91,1378.08,1455.61,-77.53,1065,绿控传动,282.24,32.49
260,光刻机,2563.04,0.91,174.13,179.11,-4.98,51,腾景科技,8.9,176.28
261,时空大数据,1368.93,0.91,27.08,27.38,-0.3,69,测绘股份,4.38,15.02
262,无人机,2893.02,0.9,535.82,575.11,-39.29,464,思瑞浦,15.3,309.94
263,虚拟电厂,1462.39,0.9,135.01,168.39,-33.38,157,正泰电器,10.0,26.28
264,OLED,3021.4,0.9,508.21,552.85,-44.64,156,联得装备,12.31,32.21
265,储能,2383.16,0.9,1070.86,1163.23,-92.37,896,思瑞浦,15.3,309.94
266,BC电池,1184.07,0.89,92.05,97.23,-5.18,52,宇邦新材,8.22,23.3
267,华为盘古,955.901,0.89,28.35,27.18,1.17,29,润达医疗,6.71,10.34
268,2026中报预增,1071.16,0.89,1858.73,1941.28,-82.55,510,华曙高科,20.0,103.25
269,供销社,1061.93,0.89,9.2,10.88,-1.68,15,中农联合,3.14,14.46
270,华为数字能源,1554.86,0.87,51.62,54.52,-2.9,46,ST创意,5.49,5.19
271,液冷服务器,2129.58,0.87,708.27,736.35,-28.07,229,达瑞电子,12.74,60.0
272,玻璃基板,657.9,0.87,245.12,258.21,-13.09,56,联得装备,12.31,32.21
273,小红书概念,1410.07,0.87,72.26,75.56,-3.3,55,狮头股份,10.03,15.36
274,芯片概念,4823.37,0.87,2849.27,2985.3,-136.03,918,万隆光电,20.01,32.27
275,转基因,1802.56,0.86,32.15,30.02,2.13,21,大北农,5.57,3.41
276,小米汽车,1497.5,0.85,187.51,187.08,0.43,120,电工合金,8.13,15.16
277,电力物联网,1922.03,0.85,48.32,52.23,-3.91,85,三晖电气,6.04,18.6
278,乳业,2023.62,0.85,31.96,33.47,-1.52,35,金健米业,9.97,8.6
279,华为昇腾,1440.83,0.85,80.49,84.59,-4.1,105,科思科技,8.94,30.46
280,同花顺出海50,1832.59,0.84,488.08,463.12,24.97,50,亨通光电,5.28,62.02
281,财税数字化,1608.79,0.84,57.29,58.95,-1.66,65,ST天玑,4.63,5.65
282,算力租赁,1349.7,0.84,306.09,315.44,-9.35,185,京源环保,9.28,9.07
283,农村电商,1677.61,0.83,21.13,22.09,-0.96,37,大北农,5.57,3.41
284,华为欧拉,1363.22,0.83,44.43,46.67,-2.24,47,ST创意,5.49,5.19
285,东数西算(算力),2113.85,0.83,887.97,958.95,-70.99,410,达瑞电子,12.74,60.0
286,军工信息化,1529.05,0.82,57.12,65.05,-7.92,114,诺唯赞,19.98,25.52
287,代糖概念,921.184,0.82,24.26,22.94,1.32,24,红棉股份,9.97,3.53
288,家用电器,3863.97,0.82,179.31,192.24,-12.93,184,唯科科技,12.2,90.34
289,云办公,1746.27,0.81,47.41,44.73,2.67,49,亿联网络,6.48,42.4
290,高压快充,1868.01,0.81,215.97,219.12,-3.15,125,胜蓝股份,10.08,145.38
291,两轮车,1593.71,0.81,48.02,50.34,-2.32,77,深中华A,10.05,6.46
292,摘帽,977.996,0.81,46.44,49.02,-2.58,77,艾艾精工,10.0,74.79
293,光伏概念,4186.69,0.8,939.63,1010.55,-70.93,602,达瑞电子,12.74,60.0
294,碳交易,972.932,0.8,109.75,121.24,-11.49,121,福星股份,8.57,2.28
295,智谱AI,1323.31,0.79,75.95,80.3,-4.35,71,贝瑞基因,9.98,9.37
296,金属钴,2635.93,0.79,158.58,146.7,11.87,32,蓝晓科技,8.16,69.96
297,2026一季报预增,1162.35,0.78,338.17,360.88,-22.72,101,宝鼎科技,10.01,57.04
298,ERP概念,1273.0,0.78,25.48,27.03,-1.55,35,英唐智控,3.65,16.47
299,比亚迪概念,1838.17,0.78,864.26,919.73,-55.46,684,达瑞电子,12.74,60.0
300,华为汽车,2731.74,0.78,184.04,190.14,-6.1,174,联得装备,12.31,32.21
301,钒电池,1382.07,0.77,28.37,31.54,-3.17,38,唐源电气,4.67,17.7
302,锂电池概念,1853.78,0.77,992.54,1048.69,-56.16,608,联得装备,12.31,32.21
303,农机,1206.81,0.76,63.31,64.53,-1.22,97,斯菱智驱,11.4,84.03
304,小金属概念,3509.34,0.74,477.31,489.81,-12.5,171,*ST威领,10.02,17.46
